Time	FPS	Frame	Crash	RB	RU	LU	LB	OC	Dither	DAngle	swAngle	OX	OY	OZ	HX	HY	HZ	DX	DY	DZ	HA	RHA	AccumulativeHeading(Y)	Speed	RSpeed	Dynamic	USRHIT	
2.50531e-005	39915.3	1	0	(0)1	(0)2	(0)2	(0)1	(0)1	0.	-1.39353	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.219391	4.55859	2	0	(0)1	(0)2	(0)2	(0)1	(0)1	5.71504e-002	-1.39353	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.261339	23.8391	3	0	(0)1	(0)2	(0)2	(0)1	(0)1	5.71504e-002	-1.39353	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.292451	32.1416	4	0	(0)1	(0)2	(0)2	(0)1	(0)1	5.71504e-002	-1.39353	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.317332	40.1913	5	0	(0)1	(0)2	(0)2	(0)1	(0)1	5.71504e-002	-1.39353	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.333793	60.7505	6	0	(0)1	(0)2	(0)2	(0)1	(0)1	5.71504e-002	-1.39353	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.350794	58.8209	7	0	(0)1	(0)2	(0)2	(0)1	(0)1	5.71504e-002	-1.39353	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.367774	58.8909	8	0	(0)1	(0)2	(0)2	(0)1	(0)1	5.71504e-002	-1.39353	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.384744	58.9286	9	0	(0)1	(0)2	(0)2	(0)1	(0)1	5.71504e-002	-1.39353	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.401841	58.4906	10	0	(0)1	(0)2	(0)2	(0)1	(0)1	5.71504e-002	-1.39353	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.418815	58.9129	11	0	(0)1	(0)2	(0)2	(0)1	(0)1	5.71504e-002	-1.39353	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
