Time	FPS	Frame	Crash	RB	RU	LU	LB	OC	Dither	DAngle	swAngle	OX	OY	OZ	HX	HY	HZ	DX	DY	DZ	HA	RHA	AccumulativeHeading(Y)	Speed	RSpeed	Dynamic
1.23757e-005	80803.6	1	0	1	3	3	1	2	2.8125	-0.18037	0.706809	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	
0.246957	4.04949	2	0	1	3	3	1	2	2.80887	-0.18037	0.706809	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	
0.289639	23.429	3	0	1	3	3	1	2	2.80887	-0.18037	0.706809	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	
0.32068	32.2158	4	0	1	3	3	1	2	2.80887	-0.18037	0.706809	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	
0.337563	59.2296	5	0	1	3	3	1	2	2.80887	-0.18037	0.706809	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	
0.359358	45.8832	6	0	1	3	3	1	2	2.80887	-0.18037	0.706809	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	
0.375607	61.5412	7	0	1	3	3	1	2	2.80887	-0.18037	0.706809	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	
0.391556	62.7001	8	0	1	3	3	1	2	2.80887	-0.18037	0.706809	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	
0.408655	58.482	9	0	1	3	3	1	2	2.80887	-0.18037	0.706809	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	
0.426223	56.9235	10	0	1	3	3	1	2	2.80887	-0.18037	0.706809	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	
0.443624	57.4656	11	0	1	3	3	1	2	2.80887	-0.18037	0.706809	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	
0.459523	62.8989	12	0	1	3	3	1	2	2.80887	-0.18037	0.706809	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	
0.476577	58.6363	13	0	1	3	3	1	2	2.80887	-0.18037	0.706809	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	
