Time	FPS	Frame	Crash	RB	RU	LU	LB	OC	Dither	DAngle	swAngle	OX	OY	OZ	HX	HY	HZ	DX	DY	DZ	HA	AccumulativeHeading(Y)	Speed	RSpeed	Dynamic
1.38357	55.5112	24	0	1	3	3	1	2	2.81251	4.22921e-004	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0	
1.40064	58.5652	25	0	1	3	3	1	2	2.81251	4.22921e-004	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0	
1.41865	55.5318	26	0	1	3	3	1	2	2.81251	4.22921e-004	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0	
1.43662	55.6515	27	0	1	3	3	1	2	2.81251	4.22921e-004	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0	
1.4551	54.1084	28	0	1	3	3	1	2	2.81251	4.22921e-004	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0	
1.47271	56.7984	29	0	1	3	3	1	2	2.81251	4.22921e-004	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0	
1.4896	59.209	30	0	1	3	3	1	2	2.81251	4.22921e-004	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0	
1.50772	55.1906	31	0	1	3	3	1	2	2.81251	4.22921e-004	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0	
1.52486	58.3401	32	0	1	3	3	1	2	2.81251	4.22921e-004	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0	
1.54274	55.9133	33	0	1	3	3	1	2	2.81251	4.22921e-004	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0	
1.56209	51.6735	34	0	1	3	3	1	2	2.81251	4.22921e-004	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0	
1.58004	55.7108	35	0	1	3	3	1	2	2.81251	4.22921e-004	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0	
1.59812	55.332	36	0	1	3	3	1	2	2.81251	4.22921e-004	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0	
1.61579	56.5838	37	0	1	3	3	1	2	2.81251	4.22921e-004	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0	
1.63384	55.3866	38	0	1	3	3	1	2	2.81251	4.22921e-004	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0	
1.65085	58.8152	39	0	1	3	3	1	2	2.81251	4.22921e-004	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0	
1.66786	58.7798	40	0	1	3	3	1	2	2.81251	4.22921e-004	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0	
1.68604	55.0108	41	0	1	3	3	1	2	2.81251	4.22921e-004	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0	
1.70391	55.9579	42	0	1	3	3	1	2	2.81251	4.22921e-004	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0	
1.72063	59.8129	43	0	1	3	3	1	2	2.81251	4.22921e-004	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0	
1.73893	54.6362	44	0	1	3	3	1	2	2.81251	4.22921e-004	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0	
1.75701	55.3198	45	0	1	3	3	1	2	2.81251	4.22921e-004	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0	
1.77492	55.8202	46	0	1	3	3	1	2	2.81251	4.22921e-004	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0	
1.79297	55.403	47	0	1	3	3	1	2	2.81251	4.22921e-004	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0	
1.81003	58.634	48	0	1	3	3	1	2	2.81251	4.22921e-004	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0	
1.82803	55.5565	49	0	1	3	3	1	2	2.81251	4.22921e-004	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0	
1.84603	55.5359	50	0	1	3	3	1	2	2.81251	4.22921e-004	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0	
1.86402	55.5895	51	0	1	3	3	1	2	2.81251	4.22921e-004	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0	
1.88204	55.4906	52	0	1	3	3	1	2	2.81251	4.22921e-004	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0	
1.89905	58.8121	53	0	1	3	3	1	2	2.81251	4.22921e-004	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0	
1.91708	55.4331	54	0	1	3	3	1	2	2.81251	4.22921e-004	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0	
1.9351	55.4947	55	0	1	3	3	1	2	2.81251	4.22921e-004	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0	
1.95326	55.0932	56	0	1	3	3	1	2	2.81251	4.22921e-004	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0	
1.97116	55.8438	57	0	1	3	3	1	2	2.81251	4.22921e-004	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0	
1.98816	58.8352	58	0	1	3	3	1	2	2.81251	4.22921e-004	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0	
2.00557	57.4301	59	0	1	3	3	1	2	2.81251	4.22921e-004	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0	
2.02302	57.329	60	0	1	3	3	1	2	2.81251	4.22921e-004	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0	
2.04338	49.1014	61	0	1	3	3	1	2	2.81251	4.22921e-004	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0	
2.06303	50.9007	62	0	1	3	3	1	2	2.81251	4.22921e-004	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0	
2.07989	59.2903	63	0	1	3	3	1	2	2.81251	4.22921e-004	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0	
2.09672	59.4346	64	0	1	3	3	1	2	2.81251	4.22921e-004	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0	
2.11529	53.8373	65	0	1	3	3	1	2	2.81251	4.22921e-004	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0	
2.13331	55.5057	66	0	1	3	3	1	2	2.81251	4.22921e-004	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0	
2.1513	55.584	67	0	1	3	3	1	2	2.81251	4.22921e-004	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0	
2.16932	55.5057	68	0	1	3	3	1	2	2.81251	4.22921e-004	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0	
2.18736	55.4208	69	0	1	3	3	1	2	2.81251	4.22921e-004	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0	
2.20441	58.6662	70	0	1	3	3	1	2	2.81251	4.22921e-004	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0	
2.22126	59.3263	71	0	1	3	3	1	2	2.81251	4.22921e-004	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0	
2.23869	57.3612	72	0	1	3	3	1	2	2.81251	4.22921e-004	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0	
2.25646	56.2973	73	0	1	3	3	1	2	2.81251	4.22921e-004	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0	
2.27446	55.5469	74	0	1	3	3	1	2	2.81251	4.22921e-004	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0	
2.29152	58.6172	75	0	1	3	3	1	2	2.81251	4.22921e-004	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0	
2.30942	55.8688	76	0	1	3	3	1	2	2.81251	4.22921e-004	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0	
2.32751	55.264	77	0	1	3	3	1	2	2.81251	4.22921e-004	0.	-2.8125	7.40741e-002	0.	0.	1.	0.	0.	1.	0.	0.	0.	16.	14.8983	0	
2.34551	55.5647	78	0	1	4	4	1	2	2.81251	4.22921e-004	0.	-2.8125	0.148148	0.	0.	1.	0.	0.	1.	0.	0.	0.	16.	14.7371	0	
2.36355	55.4235	79	0	1	4	4	1	2	2.81251	4.22921e-004	0.	-2.8125	0.222222	0.	0.	1.	0.	0.	1.	0.	0.	0.	16.	14.8173	0	
2.38159	55.4522	80	0	1	4	4	1	2	2.81251	4.22921e-004	0.	-2.8125	0.296296	0.	0.	1.	0.	0.	1.	0.	0.	0.	16.	14.7796	0	
2.39959	55.5537	81	0	1	4	4	1	2	2.81251	4.22921e-004	0.	-2.8125	0.37037	0.	0.	1.	0.	0.	1.	0.	0.	0.	16.	14.7873	0	
2.41763	55.4208	82	0	1	4	4	1	2	2.81251	4.22921e-004	0.	-2.8125	0.444444	0.	0.	1.	0.	0.	1.	0.	0.	0.	16.	14.8143	0	
2.43571	55.3102	83	0	1	4	4	1	2	2.81251	4.22921e-004	0.	-2.8125	0.518519	0.	0.	1.	0.	0.	1.	0.	0.	0.	16.	14.7789	0	
2.45366	55.7205	84	0	1	4	4	1	2	2.81251	4.22921e-004	0.	-2.8125	0.592593	0.	0.	1.	0.	0.	1.	0.	0.	0.	16.	14.7494	0	
2.47113	57.2238	85	0	1	4	4	1	2	2.81251	4.22921e-004	0.	-2.8125	0.666667	0.	0.	1.	0.	0.	1.	0.	0.	0.	16.	14.8588	0	
2.48872	56.8746	86	0	1	4	4	1	2	2.81251	4.22921e-004	0.	-2.8125	0.740741	0.	0.	1.	0.	0.	1.	0.	0.	0.	16.	15.2597	0	
2.50666	55.7288	87	0	1	4	4	1	2	2.81251	4.22921e-004	0.	-2.8125	0.814815	0.	0.	1.	0.	0.	1.	0.	0.	0.	16.	15.1666	0	
2.5247	55.4262	88	0	1	4	4	1	3	2.81251	1.14686e-003	0.	-2.8125	0.888889	0.	0.	1.	0.	0.	1.	0.	0.	0.	16.	14.861	0	
2.54269	55.595	89	0	1	4	4	1	3	2.81252	1.14686e-003	0.	-2.8125	0.962963	0.	0.	1.	0.	0.	1.	0.	0.	0.	16.	14.7803	0	
2.56152	53.1079	90	0	1	4	4	1	3	2.81252	1.14686e-003	0.	-2.8125	1.03704	0.	0.	1.	0.	0.	1.	0.	0.	0.	16.	14.8253	0	
2.58083	51.776	91	0	1	4	4	1	3	2.81252	1.14686e-003	0.	-2.8125	1.11111	0.	0.	1.	0.	0.	1.	0.	0.	0.	16.	14.1621	0	
2.59876	55.7855	92	0	1	4	4	1	3	2.81252	1.14686e-003	0.	-2.8125	1.18519	0.	0.	1.	0.	0.	1.	0.	0.	0.	16.	13.8069	0	
2.61676	55.5524	93	0	1	4	4	1	3	2.81252	1.14686e-003	0.	-2.8125	1.25926	0.	0.	1.	0.	0.	1.	0.	0.	0.	16.	14.8761	0	
2.63384	58.5362	94	0	1	4	4	1	3	2.81252	1.14686e-003	0.	-2.8125	1.33333	0.	0.	1.	0.	0.	1.	0.	0.	0.	16.	14.814	0	
2.65182	55.6211	95	0	1	4	4	1	3	2.81252	1.14686e-003	0.	-2.8125	1.40741	0.	0.	1.	0.	0.	1.	0.	0.	0.	16.	15.6097	0	
2.66982	55.562	96	0	1	4	4	1	3	2.81253	1.14686e-003	0.	-2.8125	1.48148	0.	0.	1.	0.	0.	1.	0.	0.	0.	16.	14.8323	0	
2.68688	58.6325	97	0	1	4	4	1	3	2.81253	1.14686e-003	0.	-2.8125	1.55556	0.	0.	1.	0.	0.	1.	0.	0.	0.	16.	14.8165	0	
2.70492	55.4208	98	0	2	4	4	2	3	2.81253	1.14686e-003	0.	-2.8125	1.62963	0.	0.	1.	0.	0.	1.	0.	0.	0.	16.	15.6353	0	
2.72286	55.744	99	0	2	4	4	2	3	2.81253	1.14686e-003	0.	-2.8125	1.7037	0.	0.	1.	0.	0.	1.	0.	0.	0.	16.	14.7789	0	
2.74092	55.3784	100	0	2	5	5	2	3	2.81253	1.14686e-003	0.	-2.8125	1.77778	0.	0.	1.	0.	0.	1.	0.	0.	0.	16.	14.8651	0	
2.75893	55.4988	101	0	2	5	5	2	3	2.81253	1.14686e-003	0.	-2.8125	1.85185	0.	0.	1.	0.	0.	1.	0.	0.	0.	16.	14.7676	0	
2.77701	55.313	102	0	2	5	5	2	3	2.81253	1.14686e-003	0.	-2.8125	1.92593	0.	0.	1.	0.	0.	1.	0.	0.	0.	16.	14.7997	0	
2.79497	55.697	103	0	2	5	5	2	3	2.81254	1.14686e-003	0.	-2.8125	2.	0.	0.	1.	0.	0.	1.	0.	0.	0.	16.	14.7501	0	
2.81194	58.9093	104	0	2	5	5	2	3	2.81254	1.14686e-003	0.	-2.8125	2.07407	0.	0.	1.	0.	0.	1.	0.	0.	0.	16.	14.8525	0	
2.83001	55.3634	105	0	2	5	5	2	3	2.81254	1.14686e-003	0.	-2.8125	2.22222	0.	0.	1.	0.	0.	1.	0.	0.	0.	32.	31.4183	0	
2.84799	55.6101	106	0	2	5	5	2	3	2.81254	1.14686e-003	0.	-2.8125	2.37037	0.	0.	1.	0.	0.	1.	0.	0.	0.	32.	29.5271	0	
2.86603	55.4276	107	0	2	5	5	2	4	2.81255	2.24397e-003	0.	-2.8125	2.59259	0.	0.	1.	0.	0.	1.	0.	0.	0.	48.	44.4881	0	
2.88303	58.8321	108	0	2	5	5	2	4	2.81256	2.24397e-003	0.	-2.8125	2.88889	0.	0.	1.	0.	0.	1.	0.	0.	0.	64.	59.1228	0	
2.90103	55.5469	109	0	2	5	5	2	4	2.81257	2.24397e-003	0.	-2.8125	3.18519	0.	0.	1.	0.	0.	1.	0.	0.	0.	64.	62.7543	0	
2.91844	57.4346	110	0	3	6	6	3	4	2.81259	2.24397e-003	0.	-2.8125	3.55556	0.	0.	1.	0.	0.	1.	0.	0.	0.	80.	74.0625	0	
2.93603	56.8516	111	0	3	6	6	3	4	2.8126	2.24397e-003	0.	-2.8125	3.92593	0.	0.	1.	0.	0.	1.	0.	0.	0.	80.	76.5794	0	
2.9538	56.279	112	0	3	6	6	3	5	2.81262	3.72768e-003	0.	-2.8125	4.2963	0.	0.	1.	0.	0.	1.	0.	0.	0.	80.	75.8021	0	
2.97119	57.5096	113	0	3	6	6	3	5	2.81265	3.72768e-003	0.	-2.8125	4.66667	0.	0.	1.	0.	0.	1.	0.	0.	0.	80.	75.0386	0	
2.98915	55.6791	114	0	4	7	7	4	5	2.81267	3.72768e-003	0.	-2.8125	5.03704	0.	0.	1.	0.	0.	1.	0.	0.	0.	80.	76.6794	0	
3.00713	55.6253	115	0	4	7	7	4	5	2.81269	3.72768e-003	0.	-2.8125	5.40741	0.	0.	1.	0.	0.	1.	0.	0.	0.	80.	74.2387	0	
3.02519	55.3661	116	0	4	7	7	4	6	2.81272	5.57716e-003	0.	-2.8125	5.77778	0.	0.	1.	0.	0.	1.	0.	0.	0.	80.	74.167	0	
3.04248	57.813	117	0	4	7	7	4	6	2.81276	5.57716e-003	0.	-2.8125	6.14815	0.	0.	1.	0.	0.	1.	0.	0.	0.	80.	73.8215	0	
3.06012	56.688	118	0	5	8	8	5	6	2.81283	5.57716e-003	0.	-2.8125	6.88889	0.	0.	1.	0.	0.	1.	0.	0.	0.	80.	77.084	0	
3.07705	59.0937	119	0	5	8	8	5	6	2.81286	5.57716e-003	0.	-2.8125	7.25926	0.	0.	1.	0.	0.	1.	0.	0.	0.	80.	151.168	0	
3.09458	57.048	120	0	5	8	8	5	7	2.8129	7.80578e-003	0.	-2.8125	7.62963	0.	0.	1.	0.	0.	1.	0.	0.	0.	80.	78.7916	0	
3.11231	56.4019	121	0	5	8	8	5	7	2.81297	7.80578e-003	0.	-2.8125	8.	0.	0.	1.	0.	0.	1.	0.	0.	0.	80.	76.064	0	
3.13025	55.7177	122	0	6	9	9	6	7	2.81302	7.80578e-003	0.	-2.8125	8.37037	0.	0.	1.	0.	0.	1.	0.	0.	0.	80.	75.2025	0	
3.14725	58.8429	123	0	6	9	9	6	7	2.81307	7.80578e-003	0.	-2.8125	8.74074	0.	0.	1.	0.	0.	1.	0.	0.	0.	80.	74.2903	0	
3.16526	55.5208	124	0	6	9	9	6	8	2.81312	1.04532e-002	0.	-2.8125	9.11111	0.	0.	1.	0.	0.	1.	0.	0.	0.	80.	78.4572	0	
3.18333	55.3498	125	0	6	9	9	6	8	2.8132	1.04532e-002	0.	-2.8125	9.48148	0.	0.	1.	0.	0.	1.	0.	0.	0.	80.	74.0277	0	
3.20128	55.6998	126	0	7	10	10	7	8	2.81326	1.04532e-002	0.	-2.8125	9.85185	0.	0.	1.	0.	0.	1.	0.	0.	0.	80.	73.7997	0	
3.2184	58.4038	127	0	7	10	10	7	8	2.81333	1.04532e-002	0.	-2.8125	10.2222	0.	0.	1.	0.	0.	1.	0.	0.	0.	80.	74.2664	0	
3.23651	55.2354	128	0	7	10	10	7	9	2.8134	1.34636e-002	0.	-2.8125	10.5926	0.	0.	1.	0.	0.	1.	0.	0.	0.	80.	77.8717	0	
3.25406	56.954	129	0	7	10	10	7	9	2.81349	1.34636e-002	0.	-2.8125	10.963	0.	0.	1.	0.	0.	1.	0.	0.	0.	80.	73.6472	0	
3.27108	58.7736	130	0	8	11	11	8	9	2.81358	1.34636e-002	0.	-2.8125	11.3333	0.	0.	1.	0.	0.	1.	0.	0.	0.	80.	75.9386	0	
3.28833	57.9816	131	0	8	11	11	8	9	2.81367	1.34636e-002	0.	-2.8125	11.7037	0.	0.	1.	0.	0.	1.	0.	0.	0.	80.	78.3648	1	
3.30584	57.0828	132	0	8	11	11	8	10	2.81376	1.68855e-002	0.	-2.8125	12.0741	0.	0.	1.	0.	0.	1.	0.	0.	0.	80.	77.3089	1	
3.32375	55.8313	133	0	8	11	11	8	10	2.81387	1.68855e-002	0.	-2.8125	12.4444	0.	0.	1.	0.	0.	1.	0.	0.	0.	80.	76.1104	1	
3.34047	59.8416	134	0	9	12	12	9	10	2.81398	1.68855e-002	0.	-2.8125	12.8148	0.	0.	1.	0.	0.	1.	0.	0.	0.	80.	74.4417	1	
3.35744	58.9062	135	0	9	12	12	9	10	2.8142	1.68855e-002	0.	-2.8125	13.5556	0.	0.	1.	0.	0.	1.	0.	0.	0.	80.	79.7887	1	
3.37485	57.4331	136	0	9	12	12	9	11	2.81431	2.0733e-002	0.	-2.8125	13.9259	0.	0.	1.	0.	0.	1.	0.	0.	0.	80.	157.083	1	
3.39307	54.9019	137	0	9	12	12	9	11	2.81446	2.0733e-002	0.	-2.8125	14.2963	0.	0.	1.	0.	0.	1.	0.	0.	0.	80.	76.5774	1	
3.41	59.0642	138	0	10	13	13	10	11	2.8146	2.0733e-002	0.	-2.8125	14.6667	0.	0.	1.	0.	0.	1.	0.	0.	0.	80.	73.2026	1	
3.42787	55.9662	139	0	10	13	13	10	11	2.81473	2.0733e-002	0.	-2.8125	15.037	0.	0.	1.	0.	0.	1.	0.	0.	0.	80.	78.7523	1	
3.44756	50.7649	140	0	10	13	13	10	12	2.81487	2.49584e-002	0.	-2.8125	15.4074	0.	0.	1.	0.	0.	1.	0.	0.	0.	80.	74.6216	1	
3.46646	52.9302	141	0	10	13	13	10	12	2.81505	2.49584e-002	0.	-2.8125	15.7778	0.	0.	1.	0.	0.	1.	0.	0.	0.	80.	67.6865	1	
3.48389	57.3627	142	0	11	14	14	11	12	2.81521	2.49584e-002	0.	-2.8125	16.1481	0.	0.	1.	0.	0.	1.	0.	0.	0.	80.	70.5736	1	
3.50171	56.113	143	0	11	14	14	11	12	2.80865	-0.116708	0.	-2.80578	16.5164	0.	2.47255e-003	0.999997	0.	2.47255e-003	0.999997	0.	7.94935	0.141667	80.	76.0605	1	
3.51964	55.7828	144	0	11	14	14	11	13	2.80117	-0.253722	0.	-2.79814	16.8847	0.	4.94508e-003	0.999988	0.	4.94508e-003	0.999988	0.	7.90256	0.283333	80.	74.4036	1	
3.53766	55.4796	145	0	11	14	14	11	13	2.79284	-0.395389	0.	-2.7896	17.2529	0.	7.41758e-003	0.999972	0.	7.41758e-003	0.999972	0.	7.85961	0.425	80.	73.9656	1	
3.5557	55.444	146	0	12	15	15	12	13	2.78357	-0.537056	0.	-2.78014	17.6211	0.	9.89004e-003	0.999951	0.	9.89004e-003	0.999951	0.	7.85457	0.566667	80.	73.5637	1	
3.57369	55.5757	147	0	12	15	15	12	13	2.7734	-0.678722	0.	-2.76978	17.9893	0.	1.23624e-002	0.999924	0.	1.23624e-002	0.999924	0.	7.87323	0.708333	80.	73.5165	1	
3.59169	55.5551	148	0	12	15	15	12	14	2.76231	-0.815295	0.	-2.7585	18.3574	0.	1.48348e-002	0.99989	0.	1.48348e-002	0.99989	0.	7.87031	0.85	80.	73.6911	1	
3.6097	55.5221	149	0	12	15	15	12	14	2.75036	-0.956962	0.	-2.74632	18.7255	0.	1.7307e-002	0.99985	0.	1.7307e-002	0.99985	0.	7.86564	0.991667	80.	73.6638	1	
3.62848	53.2603	150	0	13	16	16	13	14	2.73749	-1.09863	0.	-2.73322	19.0936	0.	1.97791e-002	0.999804	0.	1.97791e-002	0.999804	0.	7.54521	1.13333	80.	73.6201	1	
3.64577	57.8294	151	0	13	16	16	13	14	2.72371	-1.2403	0.	-2.71921	19.4617	0.	2.22511e-002	0.999752	0.	2.22511e-002	0.999752	0.	8.1925	1.275	80.	70.6209	1	
3.66276	58.8691	152	0	13	16	16	13	15	2.70901	-1.37647	0.	-2.7043	19.8297	0.	2.4723e-002	0.999694	0.	2.4723e-002	0.999694	0.	8.33979	1.41667	80.	76.6793	1	
3.68081	55.4044	153	0	13	16	16	13	15	2.69346	-1.51813	0.	-2.68847	20.1977	0.	2.71947e-002	0.99963	0.	2.71947e-002	0.99963	0.	7.84895	1.55833	80.	78.058	1	
3.69881	55.5482	154	0	13	17	17	14	15	2.67698	-1.6598	0.	-2.67173	20.5656	0.	2.96662e-002	0.99956	0.	2.96662e-002	0.99956	0.	7.86933	1.7	80.	73.4639	1	
3.71687	55.3852	155	0	14	17	17	14	15	2.65959	-1.80147	0.	-2.65409	20.9335	0.	3.21376e-002	0.999483	0.	3.21376e-002	0.999483	0.	7.84624	1.84167	80.	73.6546	1	
3.73361	59.7206	156	0	14	17	17	14	16	2.64129	-1.93719	0.	-2.63553	21.3014	0.	3.46088e-002	0.999401	0.	3.46088e-002	0.999401	0.	8.46042	1.98333	80.	73.4385	1	
