Time	FPS	Frame	Crash	RB	RU	LU	LB	OC	Dither	DAngle	swAngle	OX	OY	OZ	HX	HY	HZ	DX	DY	DZ	HA	RHA	AccumulativeHeading(Y)	Speed	RSpeed	Dynamic		
2.26387e-005	44172.1	1	0	(0)1	(0)1	(0)1	(0)1	(0)1	2.8125	-3.09763e-002	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.201814	4.95562	2	0	(0)1	(0)1	(0)1	(0)1	(0)1	2.81123	-3.09763e-002	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.242863	24.3609	3	0	(0)1	(0)1	(0)1	(0)1	(0)1	2.81123	-3.09763e-002	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.258824	62.6543	4	0	(0)1	(0)1	(0)1	(0)1	(0)1	2.81123	-3.09763e-002	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.282428	42.3646	5	0	(0)1	(0)1	(0)1	(0)1	(0)1	2.81123	-3.09763e-002	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.299829	57.4709	6	0	(0)1	(0)1	(0)1	(0)1	(0)1	2.81123	-3.09763e-002	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.316767	59.0368	7	0	(0)1	(0)1	(0)1	(0)1	(0)1	2.81123	-3.09763e-002	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.333782	58.7718	8	0	(0)1	(0)1	(0)1	(0)1	(0)1	2.81123	-3.09763e-002	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.350722	59.0316	9	0	(0)1	(0)1	(0)1	(0)1	(0)1	2.81123	-3.09763e-002	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.367762	58.6854	10	0	(0)1	(0)1	(0)1	(0)1	(0)1	2.81123	-3.09763e-002	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.384739	58.9046	11	0	(0)1	(0)1	(0)1	(0)1	(0)1	2.81123	-3.09763e-002	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.401758	58.7562	12	0	(0)1	(0)1	(0)1	(0)1	(0)1	2.81123	-3.09763e-002	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.418739	58.8909	13	0	(0)1	(0)1	(0)1	(0)1	(0)1	2.81123	-3.09763e-002	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.435793	58.6356	14	0	(0)1	(0)1	(0)1	(0)1	(0)1	2.81123	-3.09763e-002	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.452728	59.0515	15	0	(0)1	(0)1	(0)1	(0)1	(0)1	2.81123	-3.09763e-002	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.469717	58.8616	16	0	(0)1	(0)1	(0)1	(0)1	(0)1	2.81123	-3.09763e-002	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.486789	58.5744	17	0	(0)1	(0)1	(0)1	(0)1	(0)1	2.81123	-3.09763e-002	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.502788	62.5054	18	0	(0)1	(0)1	(0)1	(0)1	(0)1	2.81123	-3.09763e-002	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.51972	59.0589	19	0	(0)1	(0)1	(0)1	(0)1	(0)1	2.81123	-3.09763e-002	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.536795	58.563	20	0	(0)1	(0)1	(0)1	(0)1	(0)1	2.81123	-3.09763e-002	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.553789	58.846	21	0	(0)1	(0)1	(0)1	(0)1	(0)1	2.81123	-3.09763e-002	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.570812	58.7427	22	0	(0)1	(0)1	(0)1	(0)1	(0)1	2.81123	-3.09763e-002	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.587827	58.7739	23	0	(0)1	(0)1	(0)1	(0)1	(0)1	2.81123	-3.09763e-002	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.604792	58.9423	24	0	(0)1	(0)1	(0)1	(0)1	(0)1	2.81123	-3.09763e-002	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.620787	62.5231	25	0	(0)1	(0)1	(0)1	(0)1	(0)1	2.81123	-3.09763e-002	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.636725	62.7421	26	0	(0)1	(0)1	(0)1	(0)1	(0)1	2.81123	-3.09763e-002	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.652727	62.49	27	0	(0)1	(0)1	(0)1	(0)1	(0)1	2.81123	-3.09763e-002	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.669827	58.4803	28	0	(0)1	(0)1	(0)1	(0)1	(0)1	2.81123	-3.09763e-002	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.685803	62.594	29	0	(0)1	(0)1	(0)1	(0)1	(0)1	2.81123	-3.09763e-002	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.702776	58.9182	30	0	(0)1	(0)1	(0)1	(0)1	(0)1	2.81123	-3.09763e-002	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.718729	62.684	31	0	(0)1	(0)1	(0)1	(0)1	(0)1	2.81123	-3.09763e-002	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.734746	62.4323	32	0	(0)1	(0)1	(0)1	(0)1	(0)1	2.81123	-3.09763e-002	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.75173	58.8784	33	0	(0)1	(0)1	(0)1	(0)1	(0)1	2.81123	-3.09763e-002	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.768815	58.532	34	0	(0)1	(0)1	(0)1	(0)1	(0)1	2.81123	-3.09763e-002	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.785819	58.8084	35	0	(0)1	(0)1	(0)1	(0)1	(0)1	2.81123	-3.09763e-002	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
