Time	FPS	Frame	Crash	RB	RU	LU	LB	OC	Dither	DAngle	swAngle	OX	OY	OZ	HX	HY	HZ	HA	AccumulativeHeading(Y)	Speed	Dynamic
3.25996e-005	30675.3	1	0	1	1	1	1	1	0.	4.73778e-006	0.	0.	0.	0.	0.	1.	0.	0.	0.	0.	0	
0.488135	2.04875	2	0	1	1	1	1	1	1.94321e-007	4.73778e-006	0.	0.	0.	0.	0.	1.	0.	0.	0.	0.	0	
0.505605	57.2428	3	0	1	1	1	1	1	1.94321e-007	4.73778e-006	0.	0.	0.	0.	0.	1.	0.	0.	0.	0.	0	
0.522623	58.7586	4	0	1	1	1	1	1	1.94321e-007	4.73778e-006	0.	0.	0.	0.	0.	1.	0.	0.	0.	0.	0	
0.539596	58.9196	5	0	1	1	1	1	1	1.94321e-007	4.73778e-006	0.	0.	0.	0.	0.	1.	0.	0.	0.	0.	0	
0.555596	62.4998	6	0	1	1	1	1	1	1.94321e-007	4.73778e-006	0.	0.	0.	0.	0.	1.	0.	0.	0.	0.	0	
0.572632	58.6993	7	0	1	1	1	1	1	1.94321e-007	4.73778e-006	0.	0.	0.	0.	0.	1.	0.	0.	0.	0.	0	
0.589595	58.951	8	0	1	1	1	1	1	1.94321e-007	4.73778e-006	0.	0.	0.	0.	0.	1.	0.	0.	0.	0.	0	
0.606607	58.7816	9	0	1	1	1	1	1	1.94321e-007	4.73778e-006	0.	0.	0.	0.	0.	1.	0.	0.	0.	0.	0	
0.62365	58.6764	10	0	1	1	1	1	1	1.94321e-007	4.73778e-006	0.	0.	0.	0.	0.	1.	0.	0.	0.	0.	0	
0.640635	58.8735	11	0	1	1	1	1	1	1.94321e-007	4.73778e-006	0.	0.	0.	0.	0.	1.	0.	0.	0.	0.	0	
0.656628	62.527	12	0	1	1	1	1	1	1.94321e-007	4.73778e-006	0.	0.	0.	0.	0.	1.	0.	0.	0.	0.	0	
0.673634	58.8024	13	0	1	1	1	1	1	1.94321e-007	4.73778e-006	0.	0.	0.	0.	0.	1.	0.	0.	0.	0.	0	
0.690632	58.8317	14	0	1	1	1	1	1	1.94321e-007	4.73778e-006	0.	0.	0.	0.	0.	1.	0.	0.	0.	0.	0	
0.707631	58.8285	15	0	1	1	1	1	1	1.94321e-007	4.73778e-006	0.	0.	0.	0.	0.	1.	0.	0.	0.	0.	0	
0.724623	58.8484	16	0	1	1	1	1	1	1.94321e-007	4.73778e-006	0.	0.	0.	0.	0.	1.	0.	0.	0.	0.	0	
0.740644	62.4198	17	0	1	1	1	1	1	1.94321e-007	4.73778e-006	0.	0.	0.	0.	0.	1.	0.	0.	0.	0.	0	
0.757634	58.8578	18	0	1	1	1	1	1	1.94321e-007	4.73778e-006	0.	0.	0.	0.	0.	1.	0.	0.	0.	0.	0	
0.774625	58.8568	19	0	1	1	1	1	1	1.94321e-007	4.73778e-006	0.	0.	0.	0.	0.	1.	0.	0.	0.	0.	0	
0.790606	62.573	20	0	1	1	1	1	1	1.94321e-007	4.73778e-006	0.	0.	0.	0.	0.	1.	0.	0.	0.	0.	0	
0.807624	58.7597	21	0	1	1	1	1	1	1.94321e-007	4.73778e-006	0.	0.	0.	0.	0.	1.	0.	0.	0.	0.	0	
0.82364	62.4386	22	0	1	1	1	1	1	1.94321e-007	4.73778e-006	0.	0.	0.	0.	0.	1.	0.	0.	0.	0.	0	
0.840609	58.9311	23	0	1	1	1	1	1	1.94321e-007	4.73778e-006	0.	0.	0.	0.	0.	1.	0.	0.	0.	0.	0	
0.856628	62.4245	24	0	1	1	1	1	1	1.94321e-007	4.73778e-006	0.	0.	0.	0.	0.	1.	0.	0.	0.	0.	0	
0.873628	58.8254	25	0	1	1	1	1	1	1.94321e-007	4.73778e-006	0.	0.	0.	0.	0.	1.	0.	0.	0.	0.	0	
0.889605	62.5884	26	0	1	1	1	1	1	1.94321e-007	4.73778e-006	0.	0.	0.	0.	0.	1.	0.	0.	0.	0.	0	
0.906629	58.7399	27	0	1	1	1	1	1	1.94321e-007	4.73778e-006	0.	0.	0.	0.	0.	1.	0.	0.	0.	0.	0	
0.922624	62.5199	28	0	1	1	1	1	1	1.94321e-007	4.73778e-006	0.	0.	0.	0.	0.	1.	0.	0.	0.	0.	0	
0.939624	58.8264	29	0	1	1	1	1	1	1.94321e-007	4.73778e-006	0.	0.	0.	0.	0.	1.	0.	0.	0.	0.	0	
0.955639	62.4398	30	0	1	1	1	1	1	1.94321e-007	4.73778e-006	0.	0.	0.	0.	0.	1.	0.	0.	0.	0.	0	
0.972627	58.8641	31	0	1	1	1	1	1	1.94321e-007	4.73778e-006	0.	0.	0.	0.	0.	1.	0.	0.	0.	0.	0	
0.98867	62.3329	32	0	1	1	1	1	1	1.94321e-007	4.73778e-006	0.	0.	0.	0.	0.	1.	0.	0.	0.	0.	0	
1.00562	59.0025	33	0	1	1	1	1	1	1.94321e-007	4.73778e-006	0.	0.	0.	0.	0.	1.	0.	0.	0.	0.	0	
1.02265	58.7024	34	0	1	1	1	1	1	1.94321e-007	4.73778e-006	0.	0.	0.	0.	0.	1.	0.	0.	0.	0.	0	
1.03962	58.9489	35	0	1	1	1	1	1	1.94321e-007	4.73778e-006	0.	0.	0.	0.	0.	1.	0.	0.	0.	0.	0	
1.05567	62.3094	36	0	1	1	1	1	1	1.94321e-007	4.73778e-006	0.	0.	0.	0.	0.	1.	0.	0.	0.	0.	0	
1.07263	58.9374	37	0	1	1	1	1	1	1.94321e-007	4.73778e-006	0.	0.	0.	0.	0.	1.	0.	0.	0.	0.	0	
1.08864	62.468	38	0	1	1	1	1	1	1.94321e-007	4.73778e-006	0.	0.	0.	0.	0.	1.	0.	0.	0.	0.	0	
1.10561	58.9363	39	0	1	1	1	1	1	1.94321e-007	4.73778e-006	0.	0.	0.	0.	0.	1.	0.	0.	0.	0.	0	
1.12264	58.7191	40	0	1	1	1	1	1	1.94321e-007	4.73778e-006	0.	0.	0.	0.	0.	1.	0.	0.	0.	0.	0	
1.13963	58.8505	41	0	1	1	1	1	1	1.94321e-007	4.73778e-006	0.	0.	0.	0.	0.	1.	0.	0.	0.	0.	0	
1.15563	62.4987	42	0	1	1	1	1	1	1.94321e-007	4.73778e-006	0.	0.	0.	0.	0.	1.	0.	0.	0.	0.	0	
1.17261	58.8986	43	0	1	1	1	1	1	1.94321e-007	4.73778e-006	0.	0.	0.	0.	0.	1.	0.	0.	0.	0.	0	
1.18963	58.7388	44	0	1	1	1	1	1	2.03509e-007	4.73778e-006	0.	0.	0.111111	0.	0.	1.	0.	0.	0.	24.	0	
1.20563	62.5234	45	0	1	1	1	1	1	2.12697e-007	4.73778e-006	0.	0.	0.222222	0.	0.	1.	0.	0.	0.	24.	0	
1.22264	58.7983	46	0	1	1	1	1	1	2.21885e-007	4.73778e-006	0.	0.	0.333333	0.	0.	1.	0.	0.	0.	24.	0	
1.23866	62.4092	47	0	1	1	1	1	1	2.31072e-007	4.73778e-006	0.	0.	0.444444	0.	0.	1.	0.	0.	0.	24.	0	
1.25563	58.9101	48	0	1	1	1	1	1	2.4026e-007	4.73778e-006	0.	0.	0.555556	0.	0.	1.	0.	0.	0.	24.	0	
1.27263	58.839	49	0	1	1	1	1	1	2.49448e-007	4.73778e-006	0.	0.	0.666667	0.	0.	1.	0.	0.	0.	24.	0	
1.28964	58.7816	50	0	1	1	1	1	1	2.58636e-007	4.73778e-006	0.	0.	0.777778	0.	0.	1.	0.	0.	0.	24.	0	
1.30665	58.7837	51	0	1	1	1	1	1	2.67823e-007	4.73778e-006	0.	0.	0.888889	0.	0.	1.	0.	0.	0.	24.	0	
1.32365	58.8536	52	0	1	1	1	1	1	2.77011e-007	4.73778e-006	0.	0.	1.	0.	0.	1.	0.	0.	0.	24.	0	
1.34063	58.8724	53	0	1	1	1	1	1	2.86199e-007	4.73778e-006	0.	0.	1.11111	0.	0.	1.	0.	0.	0.	24.	0	
1.35765	58.767	54	0	1	1	1	1	1	2.95387e-007	4.73778e-006	0.	0.	1.22222	0.	0.	1.	0.	0.	0.	24.	0	
1.37464	58.839	55	0	1	1	1	1	1	3.04574e-007	4.73778e-006	0.	0.	1.33333	0.	0.	1.	0.	0.	0.	24.	0	
1.39164	58.8306	56	0	1	1	1	1	1	3.2295e-007	4.73778e-006	0.	0.	1.55556	0.	0.	1.	0.	0.	0.	24.	0	
1.40763	62.5317	57	0	1	1	1	1	1	3.32138e-007	4.73778e-006	0.	0.	1.66667	0.	0.	1.	0.	0.	0.	24.	0	
1.42468	58.6639	58	0	1	1	1	1	1	3.41325e-007	4.73778e-006	0.	0.	1.77778	0.	0.	1.	0.	0.	0.	24.	0	
1.44163	58.9783	59	0	1	1	1	1	1	3.50513e-007	4.73778e-006	0.	0.	1.88889	0.	0.	1.	0.	0.	0.	24.	0	
1.45863	58.8317	60	0	1	1	1	1	1	3.59701e-007	4.73778e-006	0.	0.	2.	0.	0.	1.	0.	0.	0.	24.	0	
1.47563	58.8181	61	0	1	1	1	1	1	3.68889e-007	4.73778e-006	0.	0.	2.11111	0.	0.	1.	0.	0.	0.	24.	0	
1.49263	58.8212	62	0	1	1	1	1	1	3.78076e-007	4.73778e-006	0.	0.	2.22222	0.	0.	1.	0.	0.	0.	24.	0	
1.50863	62.5175	63	0	1	1	1	1	1	3.87264e-007	4.73778e-006	0.	0.	2.33333	0.	0.	1.	0.	0.	0.	24.	0	
1.52566	58.7253	64	0	1	1	1	1	1	3.96452e-007	4.73778e-006	0.	0.	2.44444	0.	0.	1.	0.	0.	0.	24.	0	
1.54161	62.695	65	0	1	1	1	1	1	4.0564e-007	4.73778e-006	0.	0.	2.55556	0.	0.	1.	0.	0.	0.	24.	0	
1.55861	58.8087	66	0	1	1	1	1	1	4.14827e-007	4.73778e-006	0.	0.	2.66667	0.	0.	1.	0.	0.	0.	24.	0	
1.57564	58.7399	67	0	1	1	1	1	1	4.24015e-007	4.73778e-006	0.	0.	2.77778	0.	0.	1.	0.	0.	0.	24.	0	
1.59164	62.5034	68	0	1	1	1	1	1	4.42391e-007	4.73778e-006	0.	0.	3.	0.	0.	1.	0.	0.	0.	24.	0	
1.60767	62.354	69	0	1	1	1	1	1	4.51579e-007	4.73778e-006	0.	0.	3.11111	0.	0.	1.	0.	0.	0.	24.	0	
1.62467	58.8369	70	0	1	1	1	1	1	4.60766e-007	4.73778e-006	0.	0.	3.22222	0.	0.	1.	0.	0.	0.	24.	0	
1.64065	62.5671	71	0	1	1	1	1	1	4.79142e-007	4.73778e-006	0.	0.	3.44444	0.	0.	1.	0.	0.	0.	24.	0	
1.65768	58.7305	72	0	1	1	1	1	1	4.8833e-007	4.73778e-006	0.	0.	3.55556	0.	0.	1.	0.	0.	0.	24.	0	
1.67464	58.972	73	0	1	1	1	1	1	4.97517e-007	4.73778e-006	0.	0.	3.66667	0.	0.	1.	0.	0.	0.	24.	0	
1.69164	58.8202	74	0	1	1	1	1	1	5.06705e-007	4.73778e-006	0.	0.	3.77778	0.	0.	1.	0.	0.	0.	24.	0	
1.70766	62.3974	75	0	1	1	1	1	1	5.15893e-007	4.73778e-006	0.	0.	3.88889	0.	0.	1.	0.	0.	0.	24.	0	
1.72464	58.9133	76	0	1	2	2	1	1	5.25081e-007	4.73778e-006	0.	0.	4.	0.	0.	1.	0.	0.	0.	24.	0	
1.74065	62.4339	77	0	1	2	2	1	1	5.34268e-007	4.73778e-006	0.	0.	4.11111	0.	0.	1.	0.	0.	0.	24.	0	
1.75664	62.5612	78	0	1	2	2	1	1	5.43456e-007	4.73778e-006	0.	0.	4.22222	0.	0.	1.	0.	0.	0.	24.	0	
1.77367	58.7295	79	0	1	2	2	1	1	5.52644e-007	4.73778e-006	0.	0.	4.33333	0.	0.	1.	0.	0.	0.	24.	0	
1.79065	58.8693	80	0	1	2	2	1	1	5.61832e-007	4.73778e-006	0.	0.	4.44444	0.	0.	1.	0.	0.	0.	24.	0	
1.80664	62.5376	81	0	1	2	2	1	1	5.71019e-007	4.73778e-006	0.	0.	4.55556	0.	0.	1.	0.	0.	0.	24.	0	
