Time	FPS	Frame	Crash	RB	RU	LU	LB	OC	Dither	DAngle	swAngle	OX	OY	OZ	HX	HY	HZ	HA	Speed
2.29422e-005	43587.8	1	0	1	3	3	1	2	0.	4.11431e-006	-0.234382	0.	0.	0.	0.	1.	0.	0.	0.	
1.23431	0.810186	2	0	1	3	3	1	2	1.97704e-006	4.11431e-006	-0.468764	0.	0.	0.	0.	1.	0.	0.	0.	
1.27951	22.1242	3	0	1	3	3	1	2	1.97704e-006	4.11431e-006	-0.468764	0.	0.	0.	0.	1.	0.	0.	0.	
1.33011	19.7603	4	0	1	3	3	1	2	1.97704e-006	4.11431e-006	-0.468764	0.	0.	0.	0.	1.	0.	0.	0.	
1.34688	59.6567	5	0	1	3	3	1	2	1.97704e-006	4.11431e-006	-0.468764	0.	0.	0.	0.	1.	0.	0.	0.	
1.36388	58.8198	6	0	1	3	3	1	2	1.97704e-006	4.11431e-006	-0.468764	0.	0.	0.	0.	1.	0.	0.	0.	
1.38085	58.9161	7	0	1	3	3	1	2	1.97704e-006	4.11431e-006	-0.468764	0.	0.	0.	0.	1.	0.	0.	0.	
1.39785	58.8251	8	0	1	3	3	1	2	1.97704e-006	4.11431e-006	-0.468764	0.	0.	0.	0.	1.	0.	0.	0.	
1.41485	58.8198	9	0	1	3	3	1	2	1.97704e-006	4.11431e-006	-0.468764	0.	0.	0.	0.	1.	0.	0.	0.	
1.43185	58.8136	10	0	1	3	3	1	2	1.97704e-006	4.11431e-006	-0.468764	0.	0.	0.	0.	1.	0.	0.	0.	
1.44885	58.824	11	0	1	3	3	1	2	1.97704e-006	4.11431e-006	-0.468764	0.	0.	0.	0.	1.	0.	0.	0.	
1.46485	62.4986	12	0	1	3	3	1	2	1.97704e-006	4.11431e-006	-0.468764	0.	0.	0.	0.	1.	0.	0.	0.	
1.48185	58.823	13	0	1	3	3	1	2	1.97704e-006	4.11431e-006	-0.468764	0.	0.	0.	0.	1.	0.	0.	0.	
1.49786	62.4939	14	0	1	3	3	1	2	1.97704e-006	4.11431e-006	-0.468764	0.	0.	0.	0.	1.	0.	0.	0.	
1.51386	62.4939	15	0	1	3	3	1	2	1.97704e-006	4.11431e-006	-0.468764	0.	0.	0.	0.	1.	0.	0.	0.	
1.53086	58.8261	16	0	1	3	3	1	2	1.97704e-006	4.11431e-006	-0.468764	0.	0.	0.	0.	1.	0.	0.	0.	
1.54786	58.8167	17	0	1	3	3	1	2	1.97704e-006	4.11431e-006	-0.468764	0.	0.	0.	0.	1.	0.	0.	0.	
1.56386	62.4939	18	0	1	3	3	1	2	1.97704e-006	4.11431e-006	-0.468764	0.	0.	0.	0.	1.	0.	0.	0.	
1.58086	58.8272	19	0	1	3	3	1	2	1.97704e-006	4.11431e-006	-0.234382	0.	0.	0.	0.	1.	0.	0.	0.	
1.59786	58.8209	20	0	1	3	3	1	2	1.97704e-006	4.11431e-006	-0.234382	0.	0.	0.	0.	1.	0.	0.	0.	
1.61386	62.4974	21	0	1	3	3	1	2	1.97704e-006	4.11431e-006	-0.234382	0.	0.	0.	0.	1.	0.	0.	0.	
1.62986	62.4939	22	0	1	3	3	1	2	1.97704e-006	4.11431e-006	-0.234382	0.	0.	0.	0.	1.	0.	0.	0.	
1.64686	58.8198	23	0	1	3	3	1	2	1.97704e-006	4.11431e-006	-0.234382	0.	0.	0.	0.	1.	0.	0.	0.	
1.66386	58.8251	24	0	1	3	3	1	2	1.97704e-006	4.11431e-006	-0.234382	0.	0.	0.	0.	1.	0.	0.	0.	
1.67986	62.4927	25	0	1	3	3	1	2	1.97704e-006	4.11431e-006	-0.234382	0.	0.	0.	0.	1.	0.	0.	0.	
1.69686	58.823	26	0	1	3	3	1	2	1.97704e-006	4.11431e-006	-0.234382	0.	0.	0.	0.	1.	0.	0.	0.	
1.71287	62.4927	27	0	1	3	3	1	2	1.97704e-006	4.11431e-006	-0.234382	0.	0.	0.	0.	1.	0.	0.	0.	
1.72987	58.824	28	0	1	3	3	1	2	1.97704e-006	4.11431e-006	-0.234382	0.	0.	0.	0.	1.	0.	0.	0.	
