4.59	335.146	0.	
4.59	336.749	0.	
4.59	338.353	0.	
4.59	339.956	0.	
4.59	341.559	0.	
4.59	343.163	0.	
4.59	344.766	0.	
4.59	346.369	0.	
4.59	347.972	0.	
4.59	349.576	0.	
4.59	351.179	0.	
4.59	352.782	0.	
4.59	354.386	0.	
4.59	355.989	0.	
4.59	357.592	0.	
4.59	359.196	0.	
4.59	360.799	0.	
4.59	362.402	0.	
4.59	364.006	0.	
4.59	365.609	0.	
4.59	367.212	0.	
4.59	368.815	0.	
4.59	370.419	0.	
4.59	372.022	0.	
4.59	373.625	0.	
4.59	375.229	0.	
4.59	376.832	0.	
4.59	378.435	0.	
4.59	380.039	0.	
4.59	381.642	0.	
4.59	383.245	0.	
4.59	384.849	0.	
4.59	386.452	0.	
4.59	388.055	0.	
4.59	389.658	0.	
4.59	391.262	0.	
4.59	392.865	0.	
4.59	394.468	0.	
4.59	396.072	0.	
4.59	397.675	0.	
4.59	399.278	0.	
4.59	400.882	0.	
4.59	402.485	0.	
4.59	404.088	0.	
4.59	405.691	0.	
4.59	407.295	0.	
4.59	408.898	0.	
4.59	410.501	0.	
4.59	412.105	0.	
4.59	413.708	0.	
4.59	415.311	0.	
4.59	416.915	0.	
4.59	418.518	0.	
4.59	420.121	0.	
4.59	421.725	0.	
4.59	423.328	0.	
4.59	424.931	0.	
4.59	426.534	0.	
4.59	428.138	0.	
4.59	428.405	0.	
4.59	430.008	0.	
4.59	431.612	0.	
4.59	433.215	0.	
4.59	434.818	0.	
4.59	436.422	0.	
4.59	438.025	0.	
4.59	439.628	0.	
4.59	441.231	0.	
4.59	442.835	0.	
4.59	444.438	0.	
4.59	446.041	0.	
4.59	447.645	0.	
4.59	449.248	0.	
4.59	450.851	0.	
4.59	452.455	0.	
4.59	454.058	0.	
4.59	455.661	0.	
4.59	457.265	0.	
4.59	458.868	0.	
4.59	460.471	0.	
4.59	462.074	0.	
4.59	463.678	0.	
4.59	465.281	0.	
4.59	466.884	0.	
4.59	468.488	0.	
4.59	470.091	0.	
4.59	471.694	0.	
4.59	473.298	0.	
4.59	474.901	0.	
4.59	476.504	0.	
4.59	478.107	0.	
4.59	479.711	0.	
4.59	481.314	0.	
4.59	482.917	0.	
4.59	484.521	0.	
4.59	486.124	0.	
4.59	487.727	0.	
4.59	489.331	0.	
4.59	490.934	0.	
4.59	492.537	0.	
4.59	494.141	0.	
4.59	495.744	0.	
4.59	497.347	0.	
4.59	498.95	0.	
4.59	500.554	0.	
4.59	502.157	0.	
4.59	503.76	0.	
4.59	505.364	0.	
4.59	506.967	0.	
4.59	508.57	0.	
4.59	510.174	0.	
4.59	511.777	0.	
4.59	513.38	0.	
4.59	514.984	0.	
4.59	516.587	0.	
4.59	518.19	0.	
4.59	519.793	0.	
4.59	521.397	0.	
4.59	523.	0.	
4.59	524.603	0.	
4.59	526.207	0.	
4.59	527.81	0.	
4.59	529.413	0.	
4.59	531.017	0.	
4.59	532.62	0.	
4.59	534.223	0.	
4.59	535.827	0.	
4.59	536.094	0.	
4.59	537.697	0.	
4.59	539.3	0.	
4.59	540.904	0.	
4.59	542.507	0.	
4.59	544.11	0.	
4.59	545.714	0.	
4.59	547.317	0.	
4.59	548.92	0.	
4.59	550.524	0.	
4.59	552.127	0.	
4.59	553.73	0.	
4.59	555.333	0.	
4.59	556.937	0.	
4.59	558.54	0.	
4.59	560.143	0.	
4.59	561.747	0.	
4.59	563.35	0.	
4.59	564.953	0.	
4.59	566.557	0.	
4.59	568.16	0.	
4.59	569.763	0.	
4.59	571.366	0.	
4.59	572.97	0.	
4.59	574.573	0.	
4.59	576.176	0.	
4.59	577.78	0.	
4.59	579.383	0.	
4.59	580.986	0.	
4.59	582.59	0.	
4.59	584.193	0.	
4.59	585.796	0.	
4.59	587.4	0.	
4.59	589.003	0.	
4.59	590.606	0.	
4.59	592.209	0.	
4.59	593.813	0.	
4.59	595.416	0.	
4.59	597.019	0.	
4.59	598.623	0.	
4.59	600.226	0.	
4.59	601.829	0.	
4.59	603.433	0.	
4.59	605.036	0.	
4.59	606.639	0.	
4.59	608.243	0.	
4.59	609.846	0.	
4.59	611.449	0.	
4.59	613.052	0.	
4.59	614.656	0.	
4.59	616.259	0.	
4.59	617.862	0.	
4.59	619.466	0.	
4.59	621.069	0.	
4.59	622.672	0.	
4.59	624.276	0.	
4.59	625.879	0.	
4.59	627.482	0.	
4.59	629.086	0.	
4.59	630.689	0.	
4.59	632.292	0.	
4.59	633.895	0.	
4.59	635.499	0.	
4.59	637.102	0.	
4.59	638.705	0.	
4.59	640.309	0.	
4.59	641.912	0.	
4.59	643.515	0.	
4.59	643.782	0.	
4.59	645.386	0.	
4.59	646.989	0.	
4.59	648.592	0.	
4.59	650.196	0.	
4.59	651.799	0.	
4.59	653.402	0.	
4.59	655.006	0.	
4.59	656.609	0.	
4.59	658.212	0.	
4.59	659.816	0.	
4.59	661.419	0.	
4.59	663.022	0.	
4.59	664.625	0.	
4.59	666.229	0.	
4.59	667.832	0.	
4.59	669.435	0.	
4.59	671.039	0.	
4.59	672.642	0.	
4.59	674.245	0.	
4.59	675.849	0.	
4.59	677.452	0.	
4.59	679.055	0.	
4.59	680.659	0.	
4.59	682.262	0.	
4.59	683.865	0.	
4.59	685.468	0.	
4.59	687.072	0.	
4.59	688.675	0.	
4.59	690.278	0.	
4.59	691.882	0.	
4.59	693.485	0.	
4.59	695.088	0.	
4.59	696.692	0.	
4.59	698.295	0.	
4.59	699.898	0.	
4.59	701.502	0.	
4.59	703.105	0.	
4.59	704.708	0.	
4.59	706.311	0.	
4.59	707.915	0.	
4.59	709.518	0.	
4.59	711.121	0.	
4.59	712.725	0.	
4.59	714.328	0.	
4.59	715.931	0.	
4.59	717.535	0.	
4.59	719.138	0.	
4.59	720.741	0.	
4.59	722.345	0.	
4.59	723.948	0.	
4.59	725.551	0.	
4.59	727.154	0.	
4.59	728.758	0.	
4.59	730.361	0.	
4.59	731.964	0.	
4.59	733.568	0.	
4.59	735.171	0.	
4.59	736.774	0.	
4.59	738.378	0.	
4.59	739.981	0.	
4.59	741.584	0.	
4.59	743.187	0.	
4.59	744.791	0.	
4.59	746.394	0.	
4.59	747.997	0.	
4.59	749.601	0.	
4.59	751.204	0.	
4.59	751.471	0.	
4.59	753.075	0.	
4.59	754.678	0.	
4.59	756.281	0.	
4.59	757.884	0.	
4.59	759.488	0.	
4.59	761.091	0.	
4.59	762.694	0.	
4.59	764.298	0.	
4.59	765.901	0.	
4.59	767.504	0.	
4.59	769.108	0.	
4.59	770.711	0.	
4.59	772.314	0.	
4.59	773.918	0.	
4.59	775.521	0.	
4.59	777.124	0.	
4.59	778.727	0.	
4.59	780.331	0.	
4.59	781.934	0.	
4.59	783.537	0.	
4.59	785.141	0.	
4.59	786.744	0.	
4.59	788.347	0.	
4.59	789.951	0.	
4.59	791.554	0.	
4.59	793.157	0.	
4.59	794.761	0.	
4.59	796.364	0.	
4.59	797.967	0.	
4.59	799.57	0.	
4.59	801.174	0.	
4.59	802.777	0.	
4.59	804.38	0.	
4.59	805.984	0.	
4.59	807.587	0.	
4.59	809.19	0.	
4.59	810.794	0.	
4.59	812.397	0.	
4.59	814.	0.	
4.59	815.604	0.	
4.59	817.207	0.	
4.59	818.81	0.	
4.59	820.413	0.	
4.59	822.017	0.	
4.59	823.62	0.	
4.59	825.223	0.	
4.59	826.827	0.	
4.59	828.43	0.	
4.59	830.033	0.	
4.59	831.637	0.	
4.59	833.24	0.	
4.59	834.843	0.	
4.59	836.446	0.	
4.59	838.05	0.	
4.59	839.653	0.	
4.59	841.256	0.	
4.59	842.86	0.	
4.59	844.463	0.	
4.59	846.066	0.	
4.59	847.67	0.	
4.59	849.273	0.	
4.59	850.876	0.	
4.59	852.48	0.	
4.59	854.083	0.	
4.59	855.686	0.	
4.59	857.289	0.	
4.59	858.893	0.	
4.59	859.16	0.	
4.59	860.763	0.	
4.59	862.367	0.	
4.59	863.97	0.	
4.59	865.573	0.	
4.59	867.177	0.	
4.59	868.78	0.	
4.59	870.383	0.	
4.59	871.986	0.	
4.59	873.59	0.	
4.59	875.193	0.	
4.59	876.796	0.	
4.59	878.4	0.	
4.59	880.003	0.	
4.59	881.606	0.	
4.59	883.21	0.	
4.59	884.813	0.	
4.59	886.416	0.	
4.59	888.02	0.	
4.59	889.623	0.	
4.59	891.226	0.	
4.59	892.829	0.	
4.59	894.433	0.	
4.59	896.036	0.	
4.59	897.639	0.	
4.59	899.243	0.	
4.59	900.846	0.	
4.59	902.449	0.	
4.59	904.053	0.	
4.59	905.656	0.	
4.59	907.259	0.	
4.59	908.862	0.	
4.59	910.466	0.	
4.59	912.069	0.	
4.59	913.672	0.	
4.59	915.276	0.	
4.59	916.879	0.	
4.59	918.482	0.	
4.59	920.086	0.	
4.59	921.689	0.	
4.59	923.292	0.	
4.59	924.896	0.	
4.59	926.499	0.	
4.59	928.102	0.	
4.59	929.705	0.	
4.59	931.309	0.	
4.59	932.912	0.	
4.59	934.515	0.	
4.59	936.119	0.	
4.59	937.722	0.	
4.59	939.325	0.	
4.59	940.929	0.	
4.59	942.532	0.	
4.59	944.135	0.	
4.59	945.739	0.	
4.59	947.342	0.	
4.59	948.945	0.	
4.59	950.548	0.	
4.59	952.152	0.	
4.59	953.755	0.	
4.59	955.358	0.	
4.59	956.962	0.	
4.59	958.565	0.	
4.59	960.168	0.	
4.59	961.772	0.	
4.59	963.375	0.	
4.59	964.978	0.	
4.59	966.582	0.	
4.59	966.849	0.	
4.59	968.452	0.	
4.59	970.055	0.	
4.59	971.659	0.	
4.59	973.262	0.	
4.59	974.865	0.	
4.59	976.469	0.	
4.59	978.072	0.	
4.59	979.675	0.	
4.59	981.279	0.	
4.59	982.882	0.	
4.59	984.485	0.	
4.59	986.088	0.	
4.59	987.692	0.	
4.59	989.295	0.	
4.59	990.898	0.	
4.59	992.502	0.	
4.59	994.105	0.	
4.59	995.708	0.	
4.59	997.312	0.	
4.59	998.915	0.	
4.59	1000.52	0.	
4.59	1002.12	0.	
4.59	1003.72	0.	
4.59	1005.33	0.	
4.59	1006.93	0.	
4.59	1008.53	0.	
4.59	1010.14	0.	
4.59	1011.74	0.	
4.59	1013.34	0.	
4.59	1014.95	0.	
4.59	1016.55	0.	
4.59	1018.15	0.	
4.59	1019.76	0.	
4.59	1021.36	0.	
4.59	1022.96	0.	
4.59	1024.57	0.	
4.59	1026.17	0.	
4.59	1027.77	0.	
4.59	1029.38	0.	
4.59	1030.98	0.	
4.59	1032.58	0.	
4.59	1034.19	0.	
4.59	1035.79	0.	
4.59	1037.39	0.	
4.59	1039.	0.	
4.59	1040.6	0.	
4.59	1042.2	0.	
4.59	1043.81	0.	
4.59	1045.41	0.	
4.59	1047.01	0.	
4.59	1048.62	0.	
4.59	1050.22	0.	
4.59	1051.82	0.	
4.59	1053.43	0.	
4.59	1055.03	0.	
4.59	1056.63	0.	
4.59	1058.24	0.	
4.59	1059.84	0.	
4.59	1061.44	0.	
4.59	1063.05	0.	
4.59	1064.65	0.	
4.59	1066.25	0.	
4.59	1067.86	0.	
4.59	1069.46	0.	
4.59	1071.06	0.	
4.59	1072.67	0.	
4.59	1074.27	0.	
4.59	1074.54	0.	
4.59	1076.14	0.	
4.59	1077.74	0.	
4.59	1079.35	0.	
4.59	1080.95	0.	
4.59	1082.55	0.	
4.59	1084.16	0.	
4.59	1085.76	0.	
4.59	1087.36	0.	
4.59	1088.97	0.	
4.59	1090.57	0.	
4.59	1092.17	0.	
4.59	1093.78	0.	
4.59	1095.38	0.	
4.59	1096.98	0.	
4.59	1098.59	0.	
4.59	1100.19	0.	
4.59	1101.79	0.	
4.59	1103.4	0.	
4.59	1105.	0.	
4.59	1106.6	0.	
4.59	1108.21	0.	
4.59	1109.81	0.	
4.59	1111.41	0.	
4.59	1113.02	0.	
4.59	1114.62	0.	
4.59	1116.22	0.	
4.59	1117.83	0.	
4.59	1119.43	0.	
4.59	1121.03	0.	
4.59	1122.64	0.	
4.59	1124.24	0.	
4.59	1125.84	0.	
4.59	1127.45	0.	
4.59	1129.05	0.	
4.59	1130.65	0.	
4.59	1132.26	0.	
4.59	1133.86	0.	
4.59	1135.46	0.	
4.59	1137.07	0.	
4.59	1138.67	0.	
4.59	1140.27	0.	
4.59	1141.88	0.	
4.59	1143.48	0.	
4.59	1145.08	0.	
4.59	1146.69	0.	
4.59	1148.29	0.	
4.59	1149.89	0.	
4.59	1151.5	0.	
4.59	1153.1	0.	
4.59	1154.7	0.	
4.59	1156.31	0.	
4.59	1157.91	0.	
4.59	1159.51	0.	
4.59	1161.12	0.	
4.59	1162.72	0.	
4.59	1164.32	0.	
4.59	1165.93	0.	
4.59	1167.53	0.	
4.59	1169.13	0.	
4.59	1170.74	0.	
4.59	1172.34	0.	
4.59	1173.94	0.	
4.59	1175.55	0.	
4.59	1177.15	0.	
4.59	1178.75	0.	
4.59	1180.36	0.	
4.59	1181.96	0.	
4.59	1182.23	0.	
4.59	1183.83	0.	
4.59	1185.43	0.	
4.59	1187.04	0.	
4.59	1188.64	0.	
4.59	1190.24	0.	
4.59	1191.85	0.	
4.59	1193.45	0.	
4.59	1195.05	0.	
4.59	1196.66	0.	
4.59	1198.26	0.	
4.59	1199.86	0.	
4.59	1201.47	0.	
4.59	1203.07	0.	
4.59	1204.67	0.	
4.59	1206.28	0.	
4.59	1207.88	0.	
4.59	1209.48	0.	
4.59	1211.09	0.	
4.59	1212.69	0.	
4.59	1214.29	0.	
4.59	1215.9	0.	
4.59	1217.5	0.	
4.59	1219.1	0.	
4.59	1220.71	0.	
4.59	1222.31	0.	
4.59	1223.91	0.	
4.59	1225.52	0.	
4.59	1227.12	0.	
4.59	1228.72	0.	
4.59	1230.33	0.	
4.59	1231.93	0.	
4.59	1233.53	0.	
4.59	1235.14	0.	
4.59	1236.74	0.	
4.59	1238.34	0.	
4.59	1239.95	0.	
4.59	1241.55	0.	
4.59	1243.15	0.	
4.59	1244.76	0.	
4.59	1246.36	0.	
4.59	1247.96	0.	
4.59	1249.57	0.	
4.59	1251.17	0.	
4.59	1252.77	0.	
4.59	1254.38	0.	
4.59	1255.98	0.	
4.59	1257.58	0.	
4.59	1259.18	0.	
4.59	1260.79	0.	
4.59	1262.39	0.	
4.59	1263.99	0.	
4.59	1265.6	0.	
4.59	1267.2	0.	
4.59	1268.8	0.	
4.59	1270.41	0.	
4.59	1272.01	0.	
4.59	1273.61	0.	
4.59	1275.22	0.	
4.59	1276.82	0.	
4.59	1278.42	0.	
4.59	1280.03	0.	
4.59	1281.63	0.	
4.59	1283.23	0.	
4.59	1284.84	0.	
4.59	1286.44	0.	
4.59	1288.04	0.	
4.59	1289.65	0.	
4.59	1289.91	0.	
4.59	1291.52	0.	
4.59	1293.12	0.	
4.59	1294.72	0.	
4.59	1296.33	0.	
4.59	1297.93	0.	
4.59	1299.53	0.	
4.59	1301.14	0.	
4.59	1302.74	0.	
4.59	1304.34	0.	
4.59	1305.95	0.	
4.59	1307.55	0.	
4.59	1309.15	0.	
4.59	1310.76	0.	
4.59	1312.36	0.	
4.59	1313.96	0.	
4.59	1315.57	0.	
4.59	1317.17	0.	
4.59	1318.77	0.	
4.59	1320.38	0.	
4.59	1321.98	0.	
4.59	1323.58	0.	
4.59	1325.19	0.	
4.59	1326.79	0.	
4.59	1328.39	0.	
4.59	1330.	0.	
4.59	1331.6	0.	
4.59	1333.2	0.	
4.59	1334.81	0.	
4.59	1336.41	0.	
4.59	1338.01	0.	
4.59	1339.62	0.	
4.59	1341.22	0.	
4.59	1342.82	0.	
4.59	1344.43	0.	
4.59	1346.03	0.	
4.59	1347.63	0.	
4.59	1349.24	0.	
4.59	1350.84	0.	
4.59	1352.44	0.	
4.59	1354.05	0.	
4.59	1355.65	0.	
4.59	1357.25	0.	
4.59	1358.86	0.	
4.59	1360.46	0.	
4.59	1362.06	0.	
4.59	1363.67	0.	
4.59	1365.27	0.	
4.59	1366.87	0.	
4.59	1368.48	0.	
4.59	1370.08	0.	
4.59	1371.68	0.	
4.59	1373.29	0.	
4.59	1374.89	0.	
4.59	1376.49	0.	
4.59	1378.1	0.	
4.59	1379.7	0.	
4.59	1381.3	0.	
4.59	1382.91	0.	
4.59	1384.51	0.	
4.59	1386.11	0.	
4.59	1387.72	0.	
4.59	1389.32	0.	
4.59	1390.92	0.	
4.59	1392.53	0.	
4.59	1394.13	0.	
4.59	1395.73	0.	
4.59	1397.34	0.	
4.59	1397.6	0.	
4.59	1399.21	0.	
4.59	1400.81	0.	
4.59	1402.41	0.	
4.59	1404.02	0.	
4.59	1405.62	0.	
4.59	1407.22	0.	
4.59	1408.83	0.	
4.59	1410.43	0.	
4.59	1412.03	0.	
4.59	1413.64	0.	
4.59	1415.24	0.	
4.59	1416.84	0.	
4.59	1418.45	0.	
4.59	1420.05	0.	
4.59	1421.65	0.	
4.59	1423.26	0.	
4.59	1424.86	0.	
4.59	1426.46	0.	
4.59	1428.07	0.	
4.59	1429.67	0.	
4.59	1431.27	0.	
4.59	1432.88	0.	
4.59	1434.48	0.	
4.59	1436.08	0.	
4.59	1437.69	0.	
4.59	1439.29	0.	
4.59	1440.89	0.	
4.59	1442.5	0.	
4.59	1444.1	0.	
4.59	1445.7	0.	
4.59	1447.31	0.	
4.59	1448.91	0.	
4.59	1450.51	0.	
4.59	1452.12	0.	
4.59	1453.72	0.	
4.59	1455.32	0.	
4.59	1456.93	0.	
4.59	1458.53	0.	
4.59	1460.13	0.	
4.59	1461.74	0.	
4.59	1463.34	0.	
4.59	1464.94	0.	
4.59	1466.55	0.	
4.59	1468.15	0.	
4.59	1469.75	0.	
4.59	1471.36	0.	
4.59	1472.96	0.	
4.59	1474.56	0.	
4.59	1476.17	0.	
4.59	1477.77	0.	
4.59	1479.37	0.	
4.59	1480.98	0.	
4.59	1482.58	0.	
4.59	1484.18	0.	
4.59	1485.79	0.	
4.59	1487.39	0.	
4.59	1488.99	0.	
4.59	1490.6	0.	
4.59	1492.2	0.	
4.59	1493.8	0.	
4.59	1495.41	0.	
4.59	1497.01	0.	
4.59	1498.61	0.	
4.59	1500.22	0.	
4.59	1501.82	0.	
4.59	1503.42	0.	
4.59	1505.03	0.	
4.59	1505.29	0.	
4.59	1506.9	0.	
4.59	1508.5	0.	
4.59	1510.1	0.	
4.59	1511.71	0.	
4.59	1513.31	0.	
4.59	1514.92	0.	
4.59	1516.53	0.	
4.59	1518.13	0.	
4.59	1519.74	0.	
4.59	1521.36	0.	
4.59	1522.97	0.	
4.59	1524.58	0.	
4.59	1526.2	0.	
4.59	1527.82	0.	
4.59	1529.44	0.	
4.59	1531.07	0.	
4.59	1532.69	0.	
4.59	1534.32	0.	
4.59	1535.96	0.	
4.59	1537.6	0.	
4.59	1539.24	0.	
4.59	1540.88	0.	
4.59	1542.53	0.	
4.59	1544.18	0.	
4.59	1545.84	0.	
4.59	1547.5	0.	
4.59	1549.16	0.	
4.59	1550.84	0.	
4.59	1552.51	0.	
4.59	1554.19	0.	
4.59	1555.88	0.	
4.59	1557.57	0.	
4.59	1559.27	0.	
4.59	1560.97	0.	
4.59	1562.68	0.	
4.59	1564.39	0.	
4.59	1566.11	0.	
4.59	1567.84	0.	
4.59	1569.58	0.	
4.59	1571.32	0.	
4.59	1573.07	0.	
4.59	1574.83	0.	
4.59	1576.59	0.	
4.59	1578.36	0.	
4.59	1580.14	0.	
4.59	1581.93	0.	
4.59	1583.72	0.	
4.59	1585.53	0.	
4.59	1587.34	0.	
4.59	1589.16	0.	
4.59	1590.99	0.	
4.59	1592.83	0.	
4.59	1594.68	0.	
4.59	1596.53	0.	
4.59	1598.4	0.	
4.59	1600.28	0.	
4.59	1602.17	0.	
4.59	1604.06	0.	
4.59	1605.97	0.	
4.59	1607.89	0.	
4.59	1609.82	0.	
4.59	1611.76	0.	
4.59	1613.71	0.	
4.59	1615.67	0.	
4.59	1617.64	0.	
4.59	1619.63	0.	
4.59	1621.62	0.	
4.59	1621.96	0.	
4.59	1623.97	0.	
4.59	1625.99	0.	
4.59	1628.03	0.	
4.59	1630.08	0.	
4.59	1632.14	0.	
4.59	1634.23	0.	
4.59	1636.33	0.	
4.59	1638.45	0.	
4.59	1640.59	0.	
4.59	1642.75	0.	
4.59	1644.93	0.	
4.59	1647.13	0.	
4.59	1649.36	0.	
4.59	1651.61	0.	
4.59	1653.89	0.	
4.59	1656.19	0.	
4.59	1658.51	0.	
4.59	1660.87	0.	
4.59	1663.26	0.	
4.59	1665.67	0.	
4.59	1668.12	0.	
4.59	1670.59	0.	
4.59	1673.1	0.	
4.59	1675.64	0.	
4.59	1678.22	0.	
4.59	1680.83	0.	
4.59	1683.48	0.	
4.59	1686.17	0.	
4.59	1688.89	0.	
4.59	1691.65	0.	
4.59	1694.46	0.	
4.59	1697.3	0.	
4.59	1700.18	0.	
4.59	1703.11	0.	
4.59	1706.08	0.	
4.59	1709.1	0.	
4.59	1712.16	0.	
4.59	1715.27	0.	
4.59	1718.43	0.	
4.59	1721.63	0.	
4.59	1724.88	0.	
4.59	1728.19	0.	
4.59	1731.54	0.	
4.59	1734.95	0.	
4.59	1738.41	0.	
4.59	1741.92	0.	
4.59	1745.49	0.	
4.59	1749.12	0.	
4.59	1752.8	0.	
4.59	1756.54	0.	
4.59	1760.33	0.	
4.59	1764.19	0.	
4.59	1768.11	0.	
4.59	1772.09	0.	
4.59	1776.13	0.	
4.59	1780.23	0.	
4.59	1784.4	0.	
4.59	1788.64	0.	
4.59	1792.94	0.	
4.59	1797.31	0.	
4.59	1801.74	0.	
4.59	1806.25	0.	
4.59	1810.82	0.	
4.59	1815.46	0.	
4.59	1820.18	0.	
4.59	1824.97	0.	
4.59	1829.83	0.	
4.59	1830.65	0.	

