-188.19	-2.35	0.	-1.	
-188.19	2.42426	0.	-1.	
-188.19	7.1278	0.	-1.	
-188.19	11.7615	0.	-1.	
-188.19	16.3263	0.	-1.	
-188.19	20.823	0.	-1.	
-188.19	25.2525	0.	-1.	
-188.19	29.6157	0.	-1.	
-188.19	33.9136	0.	-1.	
-188.19	38.1469	0.	-1.	
-188.19	42.3167	0.	-1.	
-188.19	46.4237	0.	-1.	
-188.19	50.4689	0.	-1.	
-188.19	54.4531	0.	-1.	
-188.19	58.3773	0.	-1.	
-188.19	62.2422	0.	-1.	
-188.19	66.0489	0.	-1.	
-188.19	69.7983	0.	-1.	
-188.19	73.4911	0.	-1.	
-188.19	77.1282	0.	-1.	
-188.19	80.7107	0.	-1.	
-188.19	84.2393	0.	-1.	
-188.19	87.715	0.	-1.	
-188.19	91.1385	0.	-1.	
-188.19	94.511	0.	-1.	
-188.19	97.8331	0.	-1.	
-188.19	101.106	0.	-1.	
-188.19	104.33	0.	-1.	
-188.19	107.507	0.	-1.	
-188.19	110.636	0.	-1.	
-188.19	113.72	0.	-1.	
-188.19	116.76	0.	-1.	
-188.19	119.755	0.	-1.	
-188.19	122.706	0.	-1.	
-188.19	125.616	0.	-1.	
-188.19	128.484	0.	-1.	
-188.19	131.312	0.	-1.	
-188.19	134.1	0.	-1.	
-188.19	136.849	0.	-1.	
-188.19	139.56	0.	-1.	
-188.19	142.235	0.	-1.	
-188.19	144.873	0.	-1.	
-188.19	147.476	0.	-1.	
-188.19	150.045	0.	-1.	
-188.19	152.58	0.	-1.	
-188.19	155.083	0.	-1.	
-188.19	157.555	0.	-1.	
-188.19	159.995	0.	-1.	
-188.19	162.406	0.	-1.	
-188.19	164.788	0.	-1.	
-188.19	167.141	0.	-1.	
-188.19	169.468	0.	-1.	
-188.19	171.768	0.	-1.	
-188.19	174.043	0.	-1.	
-188.19	176.293	0.	-1.	
-188.19	178.52	0.	-1.	
-188.19	180.724	0.	-1.	
-188.19	182.906	0.	-1.	
-188.19	185.067	0.	-1.	
-188.19	187.208	0.	-1.	
-188.19	189.329	0.	-1.	
-188.19	191.433	0.	-1.	
-188.19	193.519	0.	-1.	
-188.19	195.589	0.	-1.	
-188.19	197.642	0.	-1.	
-188.19	199.682	0.	-1.	
-188.19	201.707	0.	-1.	
-188.19	203.719	0.	-1.	
-188.19	204.053	0.	-1.	
-188.19	206.052	0.	-1.	
-188.19	208.038	0.	-1.	
-188.19	210.013	0.	-1.	
-188.19	211.976	0.	-1.	
-188.19	213.929	0.	-1.	
-188.19	215.87	0.	-1.	
-188.19	217.8	0.	-1.	
-188.19	219.72	0.	-1.	
-188.19	221.629	0.	-1.	
-188.19	223.528	0.	-1.	
-188.19	225.416	0.	-1.	
-188.19	227.295	0.	-1.	
-188.19	229.164	0.	-1.	
-188.19	231.023	0.	-1.	
-188.19	232.873	0.	-1.	
-188.19	234.713	0.	-1.	
-188.19	236.545	0.	-1.	
-188.19	238.367	0.	-1.	
-188.19	240.181	0.	-1.	
-188.19	241.986	0.	-1.	
-188.19	243.783	0.	-1.	
-188.19	245.571	0.	-1.	
-188.19	247.352	0.	-1.	
-188.19	249.125	0.	-1.	
-188.19	250.89	0.	-1.	
-188.19	252.647	0.	-1.	
-188.19	254.398	0.	-1.	
-188.19	256.141	0.	-1.	
-188.19	257.877	0.	-1.	
-188.19	259.606	0.	-1.	
-188.19	261.329	0.	-1.	
-188.19	263.045	0.	-1.	
-188.19	264.755	0.	-1.	
-188.19	266.459	0.	-1.	
-188.19	268.158	0.	-1.	
-188.19	269.85	0.	-1.	
