Time	ExpDuration	FPS	Frame	Crash	RB	RU	LU	LB	OC	Dither	CustomDither	DAngle	swAngle	swNoDead	OX	OY	OZ	HX	HY	HZ	DX	DY	DZ	HA	RHA	AccumulativeHeading(Y)	Speed	RSpeed	radius	radiusR	radiusL	Dynamic	USRHIT	SCORE	STEERING	TurningRadius	TX	TY	TZ	toOBS	
10.0398	10.0228	58.7368	592	0	(0)34	(0)41	(0)41	(0)34	(0)37	2.72377	2.72377	-4.44555	-13.8285	-13.8285	2.72377	30.9016	0.	7.75117e-002	0.996991	0.	7.75117e-002	0.996991	0.	4.89761	24.41	-1084.45	50.	45.546	-1.	-1.	-1.	1	-1	0.	130.6294	-26.9559	31.8976	0.		
10.0568	10.0398	58.8317	593	0	(0)35	(0)41	(0)41	(0)35	(0)38	2.73038	2.73038	-3.99575	-14.0629	-14.0629	2.73038	31.1307	0.	6.96825e-002	0.997569	0.	6.96825e-002	0.997569	0.	4.98062	26.4627	-1084.	50.	48.527	-1.	-1.	-1.	1	-1	0.	130.1202	-26.4463	31.858	0.		
10.0738	10.0568	58.8683	594	0	(0)35	(0)41	(0)42	(0)35	(0)38	2.73518	2.73518	-3.54667	-14.0629	-14.0629	2.73518	31.3594	0.	6.18616e-002	0.998085	0.	6.18616e-002	0.998085	0.	4.98062	26.4364	-1083.55	50.	48.4788	-1.	-1.	-1.	1	-1	0.	130.1202	-26.4463	31.858	0.		
10.0951	10.0738	46.9293	595	0	(0)35	(0)42	(0)42	(0)35	(0)38	2.73819	2.73819	-3.09787	-14.0629	-14.0629	2.73819	31.5879	0.	5.40418e-002	0.998539	0.	5.40418e-002	0.998539	0.	4.98062	21.0618	-1083.1	50.	38.6229	-1.	-1.	-1.	1	-1	0.	130.1202	-26.4463	31.858	0.		
10.1118	10.0951	59.8077	596	0	(0)36	(0)42	(0)42	(0)36	(0)38	2.73944	2.73944	-2.5349	-14.0629	-14.0629	2.73944	31.8747	0.	4.42279e-002	0.999021	0.	4.42279e-002	0.999021	0.	4.98062	33.6702	-1082.53	50.	61.744	-1.	-1.	-1.	1	-1	0.	130.1202	-26.4463	31.858	0.		
10.1287	10.1118	59.2091	597	0	(0)36	(0)42	(0)42	(0)36	(0)39	2.73844	2.73844	-2.09315	-14.0629	-14.0629	2.73844	32.0997	0.	3.65243e-002	0.999333	0.	3.65243e-002	0.999333	0.	4.98062	26.1555	-1082.09	50.	47.9638	-1.	-1.	-1.	1	-1	0.	130.1202	-26.4463	31.858	0.		
10.1457	10.1287	58.7097	598	0	(0)36	(0)43	(0)43	(0)36	(0)39	2.73568	2.73568	-1.64694	-14.0629	-14.0629	2.73568	32.327	0.	2.87405e-002	0.999587	0.	2.87405e-002	0.999587	0.	4.98062	26.1971	-1081.65	50.	48.04	-1.	-1.	-1.	1	-1	0.	130.1202	-26.4463	31.858	0.		
10.1633	10.1457	56.9339	599	0	(0)36	(0)43	(0)43	(0)36	(0)39	2.73109	2.73109	-1.19693	-14.0629	-14.0629	2.73109	32.5562	0.	2.08888e-002	0.999782	0.	2.08888e-002	0.999782	0.	4.98062	25.6209	-1081.2	50.	46.9833	-1.	-1.	-1.	1	-1	0.	130.1202	-26.4463	31.858	0.		
10.18	10.1633	59.9842	600	0	(0)37	(0)43	(0)43	(0)37	(0)40	2.72448	2.72448	-0.732882	-14.0629	-14.0629	2.72448	32.7925	0.	1.27909e-002	0.999918	0.	1.27909e-002	0.999918	0.	4.98062	27.8354	-1080.73	50.	51.0444	-1.	-1.	-1.	1	-1	0.	130.1202	-26.4463	31.858	0.		
10.1967	10.18	59.7559	601	0	(0)37	(0)44	(0)44	(0)37	(0)41	2.71644	2.71644	-0.292433	-14.0629	-14.0629	2.71644	33.0167	0.	5.1039e-003	0.999987	0.	5.1039e-003	0.999987	0.	4.98062	26.3194	-1080.29	50.	48.2643	-1.	-1.	-1.	1	-1	0.	130.1202	-26.4463	31.858	0.		
10.2138	10.1967	58.5799	602	0	(0)37	(0)44	(0)44	(0)37	(0)41	2.70663	2.70663	0.149698	-14.0629	-14.0629	2.70663	33.2417	0.	-2.61272e-003	0.999997	0.	-2.61272e-003	0.999997	0.	4.98062	25.9	-1079.85	50.	47.4952	-1.	-1.	-1.	1	-1	0.	130.1202	-26.4463	31.858	0.		
10.2307	10.2138	59.0151	603	0	(0)38	(0)44	(0)44	(0)37	(0)41	2.69483	2.69483	0.600705	-14.0629	-14.0629	2.69483	33.4711	0.	-1.04841e-002	0.999945	0.	-1.04841e-002	0.999945	0.	4.98062	26.6162	-1079.4	50.	48.8086	-1.	-1.	-1.	1	-1	0.	130.1202	-26.4463	31.858	0.		
10.2477	10.2307	58.7816	604	0	(0)38	(0)44	(0)44	(0)38	(0)41	2.68134	2.68134	1.04839	-14.0629	-14.0629	2.68134	33.6988	0.	-1.82968e-002	0.999833	0.	-1.82968e-002	0.999833	0.	4.98062	26.3154	-1078.95	50.	48.257	-1.	-1.	-1.	1	-1	0.	130.1202	-26.4463	31.858	0.		
10.2647	10.2477	58.8411	605	0	(0)38	(0)45	(0)45	(0)38	(0)42	2.666	2.666	1.49785	-14.0629	-14.0629	2.666	33.9272	0.	-2.61394e-002	0.999658	0.	-2.61394e-002	0.999658	0.	4.98062	26.4467	-1078.5	50.	48.4978	-1.	-1.	-1.	1	-1	0.	130.1202	-26.4463	31.858	0.		
10.2817	10.2647	58.8348	606	0	(0)38	(0)45	(0)45	(0)38	(0)42	2.64889	2.64889	1.94685	-14.0629	-14.0629	2.64889	34.1553	0.	-3.39724e-002	0.999423	0.	-3.39724e-002	0.999423	0.	4.98062	26.4171	-1078.05	50.	48.4435	-1.	-1.	-1.	1	-1	0.	130.1202	-26.4463	31.858	0.		
10.2988	10.2817	58.4147	607	0	(0)39	(0)45	(0)45	(0)39	(0)42	2.62999	2.62999	2.39591	-14.0629	-14.0629	2.62999	34.3832	0.	-4.18042e-002	0.999126	0.	-4.18042e-002	0.999126	0.	4.98062	26.2313	-1077.6	50.	48.1027	-1.	-1.	-1.	1	-1	0.	130.1202	-26.4463	31.858	0.		
10.3157	10.2988	59.1172	608	0	(0)39	(0)46	(0)45	(0)39	(0)43	2.60916	2.60916	2.84819	-14.0629	-14.0629	2.60916	34.6127	0.	-4.96898e-002	0.998765	0.	-4.96898e-002	0.998765	0.	4.98062	26.7377	-1077.15	50.	49.0314	-1.	-1.	-1.	1	-1	0.	130.1202	-26.4463	31.858	0.		
10.3328	10.3157	58.5737	609	0	(0)39	(0)46	(0)46	(0)39	(0)43	2.58679	2.58679	3.2951	-14.0629	-14.0629	2.58679	34.8392	0.	-5.74786e-002	0.998347	0.	-5.74786e-002	0.998347	0.	4.98062	26.1771	-1076.7	50.	48.0033	-1.	-1.	-1.	1	-1	0.	130.1202	-26.4463	31.858	0.		
10.3498	10.3328	58.885	610	0	(0)40	(0)46	(0)46	(0)39	(0)43	2.56242	2.56242	3.74615	-14.0629	-14.0629	2.56242	35.0677	0.	-6.53361e-002	0.997863	0.	-6.53361e-002	0.997863	0.	4.98062	26.5604	-1076.25	50.	48.7062	-1.	-1.	-1.	1	-1	0.	130.1202	-26.4463	31.858	0.		
10.3668	10.3498	58.8066	611	0	(0)41	(0)46	(0)46	(0)40	(0)43	2.53639	2.53639	4.19482	-14.0629	-14.0629	2.53639	35.2948	0.	-7.31481e-002	0.997321	0.	-7.31481e-002	0.997321	0.	4.98062	26.3848	-1075.81	50.	48.3842	-1.	-1.	-1.	1	-1	0.	130.1202	-26.4463	31.858	0.		
10.3839	10.3668	58.6172	612	0	(0)41	(0)47	(0)46	(0)41	(0)44	2.50855	2.50855	4.64409	-14.0629	-14.0629	2.50855	35.5219	0.	-8.09659e-002	0.996717	0.	-8.09659e-002	0.996717	0.	4.98062	26.3349	-1075.36	50.	48.2927	-1.	-1.	-1.	1	-1	0.	130.1202	-26.4463	31.858	0.		
10.4008	10.3839	59.0287	613	0	(0)41	(0)47	(0)47	(0)41	(0)44	2.47884	2.47884	5.09481	-14.0629	-14.0629	2.47884	35.7496	0.	-8.88041e-002	0.996049	0.	-8.88041e-002	0.996049	0.	4.98062	26.6054	-1074.91	50.	48.7888	-1.	-1.	-1.	1	-1	0.	130.1202	-26.4463	31.858	0.		
10.4178	10.4008	58.767	614	0	(0)41	(0)47	(0)47	(0)41	(0)44	2.44755	2.44755	5.54239	-14.0629	-14.0629	2.44755	35.9754	0.	-9.65821e-002	0.995325	0.	-9.65821e-002	0.995325	0.	4.98062	26.3028	-1074.46	50.	48.2339	-1.	-1.	-1.	1	-1	0.	130.1202	-26.4463	31.858	0.		
10.4348	10.4178	58.7889	615	0	(0)42	(0)47	(0)47	(0)42	(0)45	2.41436	2.41436	5.99196	-14.0629	-14.0629	2.41436	36.202	0.	-0.104389	0.994537	0.	-0.104389	0.994537	0.	4.98062	26.4298	-1074.01	50.	48.4668	-1.	-1.	-1.	1	-1	0.	130.1202	-26.4463	31.858	0.		
10.4508	10.4348	62.6298	616	0	(0)42	(0)49	(0)48	(0)42	(0)45	2.3794	2.3794	6.44136	-14.0629	-14.0629	2.3794	36.4282	0.	-0.112186	0.993687	0.	-0.112186	0.993687	0.	4.98062	28.1461	-1073.56	50.	51.6141	-1.	-1.	-1.	1	-1	0.	130.1202	-26.4463	31.858	0.		
10.4678	10.4508	58.7857	617	0	(0)42	(0)49	(0)49	(0)42	(0)45	2.34497	2.34497	6.86321	-14.0629	-14.0629	2.34497	36.6403	0.	-0.119499	0.992834	0.	-0.119499	0.992834	0.	4.98062	24.7984	-1073.14	50.	45.4751	-1.	-1.	-1.	1	-1	0.	130.1202	-26.4463	31.858	0.		
10.4838	10.4678	62.4562	618	0	(0)43	(0)49	(0)49	(0)42	(0)45	2.30657	2.30657	7.31264	-14.0629	-14.0629	2.30657	36.866	0.	-0.127283	0.991866	0.	-0.127283	0.991866	0.	4.98062	28.0696	-1072.69	50.	51.4738	-1.	-1.	-1.	1	-1	0.	130.1202	-26.4463	31.858	0.		
10.4998	10.4838	62.5081	619	0	(0)43	(0)49	(0)49	(0)43	(0)46	2.26881	2.26881	7.73565	-14.0629	-14.0629	2.26881	37.0782	0.	-0.134603	0.9909	0.	-0.134603	0.9909	0.	4.98062	26.4419	-1072.26	50.	48.4889	-1.	-1.	-1.	1	-1	0.	130.1202	-26.4463	31.858	0.		
10.5168	10.4998	58.9489	620	0	(0)43	(0)50	(0)49	(0)43	(0)46	2.22952	2.22952	8.15832	-14.0629	-14.0629	2.22952	37.2899	0.	-0.141909	0.98988	0.	-0.141909	0.98988	0.	4.98062	24.9156	-1071.84	50.	45.6901	-1.	-1.	-1.	1	-1	0.	130.1202	-26.4463	31.858	0.		
10.5338	10.5168	58.7826	621	0	(0)43	(0)50	(0)50	(0)43	(0)46	2.18616	2.18616	8.6065	-14.0629	-14.0629	2.18616	37.514	0.	-0.149648	0.988739	0.	-0.149648	0.988739	0.	4.98062	26.3454	-1071.39	50.	48.312	-1.	-1.	-1.	1	-1	0.	130.1202	-26.4463	31.858	0.		
10.5508	10.5338	58.6307	622	0	(0)44	(0)50	(0)50	(0)43	(0)46	2.14091	2.14091	9.05595	-14.0629	-14.0629	2.14091	37.7384	0.	-0.157399	0.987535	0.	-0.157399	0.987535	0.	4.98062	26.3517	-1070.94	50.	48.3235	-1.	-1.	-1.	1	-1	0.	130.1202	-26.4463	31.858	0.		
10.5678	10.5508	58.9751	623	0	(0)44	(0)51	(0)50	(0)44	(0)47	2.09378	2.09378	9.50657	-14.0629	-14.0629	2.09378	37.9631	0.	-0.165161	0.986267	0.	-0.165161	0.986267	0.	4.98062	26.5752	-1070.49	50.	48.7333	-1.	-1.	-1.	1	-1	0.	130.1202	-26.4463	31.858	0.		
10.5849	10.5678	58.5768	624	0	(0)44	(0)51	(0)50	(0)44	(0)47	2.04517	2.04517	9.95455	-14.0629	-14.0629	2.04517	38.186	0.	-0.172867	0.984945	0.	-0.172867	0.984945	0.	4.98062	26.2415	-1070.05	50.	48.1215	-1.	-1.	-1.	1	-1	0.	130.1202	-26.4463	31.858	0.		
10.6022	10.5849	57.5951	625	0	(0)45	(0)51	(0)51	(0)44	(0)47	1.99448	1.99448	10.4056	-14.0629	-14.0629	1.99448	38.4101	0.	-0.180615	0.983554	0.	-0.180615	0.983554	0.	4.98062	25.9772	-1069.59	50.	47.6368	-1.	-1.	-1.	1	-1	0.	130.1202	-26.4463	31.858	0.		
10.6189	10.6022	60.1389	626	0	(0)45	(0)51	(0)51	(0)44	(0)47	1.94111	1.94111	10.8643	-14.0629	-14.0629	1.94111	38.6376	0.	-0.188484	0.982076	0.	-0.188484	0.982076	0.	4.98062	27.5868	-1069.14	50.	50.5885	-1.	-1.	-1.	1	-1	0.	130.1202	-26.4463	31.858	0.		
10.6358	10.6189	59.1046	627	0	(0)45	(0)52	(0)51	(0)45	(0)49	1.88829	1.88829	11.3036	-14.0629	-14.0629	1.88829	38.8551	0.	-0.196008	0.980602	0.	-0.196008	0.980602	0.	4.98062	25.9656	-1068.7	50.	47.6155	-1.	-1.	-1.	1	-1	0.	130.1202	-26.4463	31.858	0.		
10.6518	10.6358	62.5164	628	0	(0)45	(0)52	(0)51	(0)45	(0)49	1.83284	1.83284	11.7506	-14.0629	-14.0629	1.83284	39.0759	0.	-0.203652	0.979043	0.	-0.203652	0.979043	0.	4.98062	27.945	-1068.25	50.	51.2454	-1.	-1.	-1.	1	-1	0.	130.1202	-26.4463	31.858	0.		
10.6688	10.6518	58.6795	629	0	(0)46	(0)52	(0)52	(0)45	(0)49	1.77898	1.77898	12.1662	-13.8285	-13.8285	1.77898	39.2845	0.	-0.210748	0.97754	0.	-0.210748	0.97754	0.	4.89761	24.3862	-1067.83	50.	45.5016	-1.	-1.	-1.	1	-1	0.	130.6294	-26.9468	31.7539	0.		
10.6858	10.6688	58.9479	630	0	(0)46	(0)52	(0)52	(0)46	(0)49	1.72008	1.72008	12.6015	-13.5942	-13.5942	1.72008	39.5064	0.	-0.218168	0.975911	0.	-0.218168	0.975911	0.	4.8146	25.6582	-1067.4	50.	48.7266	-1.	-1.	-1.	1	-1	0.	131.1563	-27.4636	31.6425	0.		
10.7028	10.6858	58.8118	631	0	(0)46	(0)53	(0)52	(0)46	(0)50	1.66007	1.66007	13.0199	-13.1254	-13.1254	1.66007	39.7272	0.	-0.225289	0.974292	0.	-0.225289	0.974292	0.	4.64858	24.6057	-1066.98	50.	48.4485	-1.	-1.	-1.	1	-1	0.	132.2664	-28.5507	31.3995	0.		
10.7198	10.7028	58.6806	632	0	(0)47	(0)53	(0)52	(0)46	(0)50	1.59861	1.59861	13.4243	-12.6566	-12.6566	1.59861	39.9485	0.	-0.23216	0.972678	0.	-0.23216	0.972678	0.	4.48256	23.7306	-1066.58	50.	48.5075	-1.	-1.	-1.	1	-1	0.	133.4589	-29.7162	31.13	0.		
10.7368	10.7198	58.8087	633	0	(0)47	(0)53	(0)53	(0)46	(0)50	1.53604	1.53604	13.7996	-11.7191	-11.7191	1.53604	40.1705	0.	-0.238527	0.971136	0.	-0.238527	0.971136	0.	4.15052	22.0732	-1066.2	50.	48.8325	-1.	-1.	-1.	1	-1	0.	136.1303	-32.3221	30.508	0.		
10.7528	10.7368	62.5482	634	0	(0)47	(0)54	(0)53	(0)47	(0)50	1.4726	1.4726	14.1517	-11.016	-11.016	1.4726	40.3921	0.	-0.24449	0.969652	0.	-0.24449	0.969652	0.	3.90149	22.0223	-1065.85	50.	51.9115	-1.	-1.	-1.	1	-1	0.	138.4326	-34.5634	29.9575	0.		
10.7698	10.7528	59.0308	635	0	(0)47	(0)54	(0)53	(0)47	(0)51	1.41226	1.41226	14.4546	-10.0784	-10.0784	1.41226	40.6008	0.	-0.249613	0.968346	0.	-0.249613	0.968346	0.	3.56944	17.8805	-1065.55	50.	46.1651	-1.	-1.	-1.	1	-1	0.	142.0024	-38.0323	29.0829	0.		
10.7868	10.7698	58.6338	636	0	(0)48	(0)54	(0)54	(0)47	(0)51	1.34756	1.34756	14.7532	-9.37529	-9.37529	1.34756	40.8221	0.	-0.254655	0.967032	0.	-0.254655	0.967032	0.	3.32041	17.5071	-1065.25	50.	48.6666	-1.	-1.	-1.	1	-1	0.	145.1487	-41.0844	28.2961	0.		
10.8028	10.7868	62.461	637	0	(0)49	(0)54	(0)54	(0)47	(0)51	1.28199	1.28199	15.0162	-8.20338	-8.20338	1.28199	41.0454	0.	-0.259093	0.965852	0.	-0.259093	0.965852	0.	2.90536	16.4312	-1064.98	50.	52.3349	-1.	-1.	-1.	1	-1	0.	151.5917	-47.3242	26.6529	0.		
10.8189	10.8028	62.1668	638	0	(0)49	(0)55	(0)54	(0)48	(0)52	1.22006	1.22006	15.235	-7.26585	-7.26585	1.22006	41.2554	0.	-0.262778	0.964856	0.	-0.262778	0.964856	0.	2.57332	13.5986	-1064.77	50.	49.0008	-1.	-1.	-1.	1	-1	0.	158.2434	-53.756	24.9276	0.		
10.8357	10.8189	59.5915	639	0	(0)49	(0)55	(0)54	(0)49	(0)52	1.15757	1.15757	15.4264	-6.32832	-6.32832	1.15757	41.4668	0.	-0.266	0.963973	0.	-0.266	0.963973	0.	2.24128	11.4079	-1064.57	50.	47.2921	-1.	-1.	-1.	1	-1	0.	166.8666	-62.0835	22.6596	0.		
10.8527	10.8357	58.8662	640	0	(0)50	(0)55	(0)55	(0)49	(0)52	1.09558	1.09558	15.4264	-5.39079	0.	1.09558	41.6915	0.	-0.266	0.963973	0.	-0.266	0.963973	0.	0.	0.	-1064.57	50.	49.3914	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
10.8698	10.8527	58.28	641	0	(0)50	(0)55	(0)55	(0)49	(0)52	1.03282	1.03282	15.4264	-4.68764	0.	1.03282	41.9189	0.	-0.266	0.963973	0.	-0.266	0.963973	0.	0.	0.	-1064.57	50.	49.5022	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
10.8867	10.8698	59.296	642	0	(0)50	(0)56	(0)55	(0)50	(0)53	0.969425	0.969425	15.4264	-3.75011	0.	0.969425	42.1487	0.	-0.266	0.963973	0.	-0.266	0.963973	0.	0.	0.	-1064.57	50.	50.8717	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
10.9037	10.8867	58.7691	643	0	(0)50	(0)57	(0)55	(0)50	(0)53	0.907119	0.907119	15.4264	-3.04697	0.	0.907119	42.3744	0.	-0.266	0.963973	0.	-0.266	0.963973	0.	0.	0.	-1064.57	50.	49.5556	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
10.921	10.9037	57.9548	644	0	(0)51	(0)57	(0)56	(0)50	(0)53	0.844256	0.844256	15.4264	-2.10944	0.	0.844256	42.6023	0.	-0.266	0.963973	0.	-0.266	0.963973	0.	0.	0.	-1064.57	50.	49.3073	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
10.9378	10.921	59.5861	645	0	(0)51	(0)57	(0)57	(0)50	(0)53	0.780508	0.780508	15.4264	-1.64068	0.	0.780508	42.8333	0.	-0.266	0.963973	0.	-0.266	0.963973	0.	0.	0.	-1064.57	50.	51.4074	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
10.9548	10.9378	58.7962	646	0	(0)51	(0)58	(0)57	(0)51	(0)54	0.718507	0.718507	15.4264	-1.40629	0.	0.718507	43.058	0.	-0.266	0.963973	0.	-0.266	0.963973	0.	0.	0.	-1064.57	50.	49.3371	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
10.9718	10.9548	58.6982	647	0	(0)52	(0)58	(0)57	(0)51	(0)54	0.655672	0.655672	15.4264	-1.40629	0.	0.655672	43.2857	0.	-0.266	0.963973	0.	-0.266	0.963973	0.	0.	0.	-1064.57	50.	49.9167	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
10.9887	10.9718	59.0414	648	0	(0)52	(0)58	(0)58	(0)51	(0)54	0.592732	0.592732	15.4264	-1.40629	0.	0.592732	43.5138	0.	-0.266	0.963973	0.	-0.266	0.963973	0.	0.	0.	-1064.57	50.	50.2923	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
11.0058	10.9887	58.6806	649	0	(0)52	(0)58	(0)58	(0)52	(0)55	0.530158	0.530158	15.4264	-1.40629	0.	0.530158	43.7405	0.	-0.266	0.963973	0.	-0.266	0.963973	0.	0.	0.	-1064.57	50.	49.6945	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
11.0228	11.0058	58.7962	650	0	(0)52	(0)59	(0)58	(0)52	(0)55	0.467199	0.467199	15.4264	-1.40629	0.	0.467199	43.9687	0.	-0.266	0.963973	0.	-0.266	0.963973	0.	0.	0.	-1064.57	50.	50.0985	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
11.0398	11.0228	58.8432	651	0	(0)53	(0)59	(0)58	(0)52	(0)55	0.404364	0.404364	15.4264	-1.40629	0.	0.404364	44.1964	0.	-0.266	0.963973	0.	-0.266	0.963973	0.	0.	0.	-1064.57	50.	50.04	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
11.0568	11.0398	58.7086	652	0	(0)53	(0)59	(0)59	(0)52	(0)55	0.34158	0.34158	15.4264	-1.40629	0.	0.34158	44.4239	0.	-0.266	0.963973	0.	-0.266	0.963973	0.	0.	0.	-1064.57	50.	49.8857	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
11.0738	11.0568	58.8432	653	0	(0)53	(0)60	(0)59	(0)53	(0)57	0.278651	0.278651	15.4264	-1.17191	0.	0.278651	44.652	0.	-0.266	0.963973	0.	-0.266	0.963973	0.	0.	0.	-1064.57	50.	50.1146	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
11.0908	11.0738	58.6858	654	0	(0)53	(0)60	(0)59	(0)53	(0)57	0.215866	0.215866	15.4264	-0.937529	0.	0.215866	44.8795	0.	-0.266	0.963973	0.	-0.266	0.963973	0.	0.	0.	-1064.57	50.	49.8663	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
11.1078	11.0908	59.1637	655	0	(0)54	(0)60	(0)60	(0)53	(0)57	0.152913	0.152913	15.4264	-0.468764	0.	0.152913	45.1076	0.	-0.266	0.963973	0.	-0.266	0.963973	0.	0.	0.	-1064.57	50.	50.4072	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
11.1247	11.1078	58.8442	656	0	(0)54	(0)60	(0)60	(0)53	(0)57	9.04687e-002	9.04687e-002	15.4264	0.	0.	9.04687e-002	45.3339	0.	-0.266	0.963973	0.	-0.266	0.963973	0.	0.	0.	-1064.57	50.	49.73	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
11.1418	11.1247	58.5499	657	0	(0)54	(0)61	(0)60	(0)54	(0)58	2.76851e-002	2.76851e-002	15.4264	0.472427	0.	2.76851e-002	45.5615	0.	-0.266	0.963973	0.	-0.266	0.963973	0.	0.	0.	-1064.57	50.	49.7499	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
11.1587	11.1418	59.1257	658	0	(0)55	(0)61	(0)60	(0)54	(0)58	-3.54141e-002	-3.54141e-002	15.4264	1.17924	0.	-3.54141e-002	45.7901	0.	-0.266	0.963973	0.	-0.266	0.963973	0.	0.	0.	-1064.57	50.	50.4917	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
11.1748	11.1587	62.3106	659	0	(0)55	(0)61	(0)61	(0)54	(0)58	-9.78988e-002	-9.78988e-002	15.4264	2.35481	0.	-9.78988e-002	46.0166	0.	-0.266	0.963973	0.	-0.266	0.963973	0.	0.	0.	-1064.57	50.	52.6933	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
11.1918	11.1748	58.8902	660	0	(0)55	(0)61	(0)61	(0)55	(0)58	-0.15719	-0.15719	15.4264	3.06162	0.	-0.15719	46.2314	0.	-0.266	0.963973	0.	-0.266	0.963973	0.	0.	0.	-1064.57	50.	47.2554	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
11.2088	11.1918	58.6962	661	0	(0)55	(0)62	(0)61	(0)55	(0)59	-0.219924	-0.219924	15.4264	4.47523	0.	-0.219924	46.4588	0.	-0.266	0.963973	0.	-0.266	0.963973	0.	0.	0.	-1064.57	50.	49.8352	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
11.2257	11.2088	59.1869	662	0	(0)56	(0)62	(0)61	(0)55	(0)59	-0.282866	-0.282866	15.4264	5.17838	0.	-0.282866	46.6869	0.	-0.266	0.963973	0.	-0.266	0.963973	0.	0.	0.	-1064.57	50.	50.4181	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
11.2427	11.2257	58.6775	663	0	(0)57	(0)62	(0)62	(0)55	(0)59	-0.345286	-0.345286	15.4264	5.88519	0.	-0.345286	46.9131	0.	-0.266	0.963973	0.	-0.266	0.963973	0.	0.	0.	-1064.57	50.	49.5696	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
11.2587	11.2427	62.5825	664	0	(0)57	(0)63	(0)62	(0)56	(0)60	-0.402298	-0.402298	15.2151	6.592	6.592	-0.402298	47.1394	0.	-0.262444	0.964947	0.	-0.262444	0.964947	0.	-2.33467	-13.2215	-1064.78	50.	52.5883	-1.	-1.	-1.	1	-1	0.	164.1933	61.0124	62.4879	0.		
11.2757	11.2587	58.8191	665	0	(0)57	(0)63	(0)62	(0)57	(0)60	-0.454595	-0.454595	15.003	7.06076	7.06076	-0.454595	47.3517	0.	-0.258869	0.965912	0.	-0.258869	0.965912	0.	-2.50069	-12.4791	-1065.	50.	46.2934	-1.	-1.	-1.	1	-1	0.	159.934	56.8987	61.369	0.		
11.2918	11.2757	62.2135	666	0	(0)58	(0)63	(0)63	(0)57	(0)60	-0.508948	-0.508948	14.7622	7.53319	7.53319	-0.508948	47.5776	0.	-0.254807	0.966992	0.	-0.254807	0.966992	0.	-2.668	-14.9827	-1065.24	50.	52.0424	-1.	-1.	-1.	1	-1	0.	156.1778	53.2669	60.3957	0.		
11.3121	11.2918	49.1861	667	0	(0)58	(0)63	(0)63	(0)57	(0)60	-0.559061	-0.559061	14.5203	8.00195	8.00195	-0.559061	47.7913	0.	-0.250723	0.968059	0.	-0.250723	0.968059	0.	-2.83403	-11.8954	-1065.48	50.	38.8587	-1.	-1.	-1.	1	-1	0.	152.8893	50.0832	59.5568	0.		
11.3297	11.3121	56.8148	668	0	(0)58	(0)65	(0)63	(0)58	(0)61	-0.620379	-0.620379	14.1874	8.70876	8.70876	-0.620379	48.0616	0.	-0.245094	0.969499	0.	-0.245094	0.969499	0.	-3.08435	-18.9134	-1065.81	50.	56.6824	-1.	-1.	-1.	1	-1	0.	148.6004	45.9258	58.48	0.		
11.3465	11.3297	59.5326	669	0	(0)58	(0)65	(0)63	(0)58	(0)61	-0.671751	-0.671751	13.8836	9.18119	9.18119	-0.671751	48.2956	0.	-0.23995	0.970785	0.	-0.23995	0.970785	0.	-3.25167	-18.0868	-1066.12	50.	51.3629	-1.	-1.	-1.	1	-1	0.	146.1021	43.5	57.8668	0.		
11.3637	11.3465	58.145	670	0	(0)59	(0)65	(0)65	(0)58	(0)61	-0.719411	-0.719411	13.5863	9.41557	9.41557	-0.719411	48.5192	0.	-0.234909	0.972017	0.	-0.234909	0.972017	0.	-3.33468	-17.2887	-1066.41	50.	47.8496	-1.	-1.	-1.	1	-1	0.	144.9557	42.3853	57.5913	0.		
