Time	FPS	Frame	Crash	RB	RU	LU	LB	OC	Dither	DAngle	swAngle	OX	OY	OZ	HX	HY	HZ	DX	DY	DZ	HA	AccumulativeHeading(Y)	Speed	RSpeed	Dynamic
1.40597	50.4695	29	0	1	3	3	1	2	2.81251	4.22921e-004	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0	
1.4244	54.2653	30	0	1	3	3	1	2	2.81251	4.22921e-004	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0	
1.44254	55.1486	31	0	1	3	3	1	2	2.81251	4.22921e-004	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0	
1.46007	57.0393	32	0	1	3	3	1	2	2.81251	4.22921e-004	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0	
1.47819	55.1866	33	0	1	3	3	1	2	2.81251	4.22921e-004	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0	
1.49621	55.4879	34	0	1	3	3	1	2	2.81251	4.22921e-004	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0	
1.51422	55.5153	35	0	1	3	3	1	2	2.81251	4.22921e-004	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0	
1.53227	55.4139	36	0	1	3	3	1	2	2.81251	4.22921e-004	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0	
1.5503	55.4591	37	0	1	3	3	1	2	2.81251	4.22921e-004	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0	
1.56829	55.6019	38	0	1	3	3	1	2	2.81251	4.22921e-004	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0	
1.58633	55.4249	39	0	1	3	3	1	2	2.81251	4.22921e-004	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0	
1.60341	58.5255	40	0	1	3	3	1	2	2.81251	4.22921e-004	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0	
1.62131	55.873	41	0	1	3	3	1	2	2.81251	4.22921e-004	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0	
1.63937	55.3866	42	0	1	3	3	1	2	2.81251	4.22921e-004	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0	
1.65739	55.4796	43	0	1	3	3	1	2	2.81251	4.22921e-004	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	1	
1.67542	55.481	44	0	1	3	3	1	2	2.81251	4.22921e-004	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	1	
1.69339	55.6253	45	0	1	3	3	1	2	2.81251	4.22921e-004	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	1	
1.71354	49.6308	46	0	1	3	3	1	2	2.81251	4.22921e-004	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	1	
1.73225	53.4657	47	0	1	3	3	1	2	2.81251	4.22921e-004	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	1	
1.74998	56.3821	48	0	1	3	3	1	2	2.81251	4.22921e-004	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	1	
1.76746	57.202	49	0	1	3	3	1	2	2.81251	4.22921e-004	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	1	
1.78547	55.5235	50	0	1	3	3	1	2	2.81251	4.22921e-004	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	1	
1.80349	55.4975	51	0	1	3	3	1	2	2.81251	4.22921e-004	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	1	
1.82151	55.4892	52	0	1	3	3	1	2	2.81251	4.22921e-004	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	1	
1.83952	55.5249	53	0	1	3	3	1	2	2.81251	4.22921e-004	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	1	
1.85759	55.3675	54	0	1	3	3	1	2	2.81251	4.22921e-004	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	1	
1.87556	55.6487	55	0	1	3	3	1	2	2.81251	4.22921e-004	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	1	
1.89261	58.6279	56	0	1	3	3	1	2	2.81251	4.22921e-004	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	1	
1.91064	55.4659	57	0	1	3	3	1	2	2.81251	4.22921e-004	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	1	
1.92865	55.5318	58	0	1	3	3	1	2	2.81251	4.22921e-004	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	1	
1.94664	55.595	59	0	1	3	3	1	2	2.81251	4.22921e-004	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	1	
1.96472	55.3075	60	0	1	3	3	1	2	2.81251	4.22921e-004	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	1	
1.98269	55.6267	61	0	1	3	3	1	2	2.81251	4.22921e-004	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	1	
1.99971	58.7506	62	0	1	3	3	1	2	2.81251	4.22921e-004	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	1	
2.01772	55.5359	63	0	1	3	3	1	2	2.81251	4.22921e-004	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	1	
2.03573	55.5345	64	0	1	3	3	1	2	2.81251	4.22921e-004	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	1	
2.05381	55.3157	65	0	1	3	3	1	2	2.81251	4.22921e-004	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	1	
2.0708	58.8537	66	0	1	3	3	1	2	2.81251	4.22921e-004	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	1	
2.08904	54.8282	67	0	1	3	3	1	2	2.81251	4.22921e-004	0.	-2.8125	7.40741e-002	0.	0.	1.	0.	0.	1.	0.	0.	0.	16.	15.6943	1	
2.10586	59.4283	68	0	1	4	4	1	2	2.81251	4.22921e-004	0.	-2.8125	0.148148	0.	0.	1.	0.	0.	1.	0.	0.	0.	16.	14.6209	1	
2.12384	55.6349	69	0	1	4	4	1	2	2.81251	4.22921e-004	0.	-2.8125	0.222222	0.	0.	1.	0.	0.	1.	0.	0.	0.	16.	15.8475	1	
2.14067	59.3906	70	0	1	4	4	1	2	2.81251	4.22921e-004	0.	-2.8125	0.296296	0.	0.	1.	0.	0.	1.	0.	0.	0.	16.	14.836	1	
2.15784	58.2644	71	0	1	4	4	1	2	2.81251	4.22921e-004	0.	-2.8125	0.37037	0.	0.	1.	0.	0.	1.	0.	0.	0.	16.	15.8375	1	
2.17587	55.4495	72	0	1	4	4	1	2	2.81251	4.22921e-004	0.	-2.8125	0.444444	0.	0.	1.	0.	0.	1.	0.	0.	0.	16.	15.5372	1	
2.19285	58.8923	73	0	1	4	4	1	2	2.81251	4.22921e-004	0.	-2.8125	0.518519	0.	0.	1.	0.	0.	1.	0.	0.	0.	16.	14.7865	1	
2.21092	55.3484	74	0	1	4	4	1	2	2.81251	4.22921e-004	0.	-2.8125	0.592593	0.	0.	1.	0.	0.	1.	0.	0.	0.	16.	15.7046	1	
2.22772	59.507	75	0	1	4	4	1	2	2.81251	4.22921e-004	0.	-2.8125	0.666667	0.	0.	1.	0.	0.	1.	0.	0.	0.	16.	14.7596	1	
2.24737	50.8926	76	0	1	4	4	1	2	2.81251	4.22921e-004	0.	-2.8125	0.740741	0.	0.	1.	0.	0.	1.	0.	0.	0.	16.	15.8685	1	
2.265	56.7396	77	0	1	4	4	1	2	2.81251	4.22921e-004	0.	-2.8125	0.814815	0.	0.	1.	0.	0.	1.	0.	0.	0.	16.	13.5714	1	
2.28265	56.6537	78	0	1	4	4	1	3	2.81251	1.14686e-003	0.	-2.8125	0.888889	0.	0.	1.	0.	0.	1.	0.	0.	0.	16.	15.1306	1	
2.30098	54.5685	79	0	1	4	4	1	3	2.81252	1.14686e-003	0.	-2.8125	0.962963	0.	0.	1.	0.	0.	1.	0.	0.	0.	16.	15.1077	1	
2.31899	55.5057	80	0	1	4	4	1	3	2.81252	1.14686e-003	0.	-2.8125	1.03704	0.	0.	1.	0.	0.	1.	0.	0.	0.	16.	14.5516	1	
2.33707	55.3143	81	0	1	4	4	1	3	2.81252	1.14686e-003	0.	-2.8125	1.11111	0.	0.	1.	0.	0.	1.	0.	0.	0.	16.	14.8015	1	
2.35505	55.6198	82	0	1	4	4	1	3	2.81252	1.14686e-003	0.	-2.8125	1.18519	0.	0.	1.	0.	0.	1.	0.	0.	0.	16.	14.7505	1	
2.37203	58.8985	83	0	1	4	4	1	3	2.81252	1.14686e-003	0.	-2.8125	1.25926	0.	0.	1.	0.	0.	1.	0.	0.	0.	16.	14.8319	1	
2.38915	58.4099	84	0	1	4	4	1	3	2.81252	1.14686e-003	0.	-2.8125	1.33333	0.	0.	1.	0.	0.	1.	0.	0.	0.	16.	15.7063	1	
2.40714	55.5909	85	0	1	4	4	1	3	2.81252	1.14686e-003	0.	-2.8125	1.40741	0.	0.	1.	0.	0.	1.	0.	0.	0.	16.	15.576	1	
2.42509	55.7011	86	0	1	4	4	1	3	2.81253	1.14686e-003	0.	-2.8125	1.48148	0.	0.	1.	0.	0.	1.	0.	0.	0.	16.	14.8242	1	
2.44313	55.4331	87	0	1	4	4	1	3	2.81253	1.14686e-003	0.	-2.8125	1.55556	0.	0.	1.	0.	0.	1.	0.	0.	0.	16.	14.8536	1	
2.46124	55.2191	88	0	2	4	4	2	3	2.81253	1.14686e-003	0.	-2.8125	1.62963	0.	0.	1.	0.	0.	1.	0.	0.	0.	16.	14.7822	1	
2.47916	55.8133	89	0	2	4	4	2	3	2.81253	1.14686e-003	0.	-2.8125	1.7037	0.	0.	1.	0.	0.	1.	0.	0.	0.	16.	14.7251	1	
2.49721	55.4016	90	0	2	5	5	2	3	2.81253	1.14686e-003	0.	-2.8125	1.77778	0.	0.	1.	0.	0.	1.	0.	0.	0.	16.	14.8835	1	
2.51424	58.703	91	0	2	5	5	2	3	2.81253	1.14686e-003	0.	-2.8125	1.85185	0.	0.	1.	0.	0.	1.	0.	0.	0.	16.	14.7738	1	
2.53224	55.5537	92	0	2	5	5	2	3	2.81253	1.14686e-003	0.	-2.8125	1.92593	0.	0.	1.	0.	0.	1.	0.	0.	0.	16.	15.6541	1	
2.54925	58.7906	93	0	2	5	5	2	3	2.81254	1.14686e-003	0.	-2.8125	2.	0.	0.	1.	0.	0.	1.	0.	0.	0.	16.	14.8143	1	
2.56629	58.6708	94	0	2	5	5	2	3	2.81254	1.14686e-003	0.	-2.8125	2.07407	0.	0.	1.	0.	0.	1.	0.	0.	0.	16.	15.6775	1	
2.58331	58.7706	95	0	2	5	5	2	3	2.81254	1.14686e-003	0.	-2.8125	2.22222	0.	0.	1.	0.	0.	1.	0.	0.	0.	32.	31.2911	1	
2.60131	55.5565	96	0	2	5	5	2	3	2.81254	1.14686e-003	0.	-2.8125	2.37037	0.	0.	1.	0.	0.	1.	0.	0.	0.	32.	31.3443	1	
2.61933	55.4824	97	0	2	5	5	2	4	2.81255	2.24397e-003	0.	-2.8125	2.59259	0.	0.	1.	0.	0.	1.	0.	0.	0.	48.	44.4452	1	
2.63747	55.1378	98	0	2	5	5	2	4	2.81256	2.24397e-003	0.	-2.8125	2.81481	0.	0.	1.	0.	0.	1.	0.	0.	0.	48.	44.3859	1	
2.65424	59.6477	99	0	2	5	5	2	4	2.81257	2.24397e-003	0.	-2.8125	3.11111	0.	0.	1.	0.	0.	1.	0.	0.	0.	64.	58.8136	1	
2.67235	55.215	100	0	3	6	6	3	4	2.81258	2.24397e-003	0.	-2.8125	3.48148	0.	0.	1.	0.	0.	1.	0.	0.	0.	80.	79.5302	1	
2.69037	55.4906	101	0	3	6	6	3	4	2.8126	2.24397e-003	0.	-2.8125	3.85185	0.	0.	1.	0.	0.	1.	0.	0.	0.	80.	73.6201	1	
2.7084	55.4673	102	0	3	6	6	3	5	2.81261	3.72768e-003	0.	-2.8125	4.22222	0.	0.	1.	0.	0.	1.	0.	0.	0.	80.	73.9875	1	
2.72526	59.3106	103	0	3	6	6	3	5	2.81264	3.72768e-003	0.	-2.8125	4.59259	0.	0.	1.	0.	0.	1.	0.	0.	0.	80.	73.9564	1	
2.74343	55.0135	104	0	4	7	7	4	5	2.81266	3.72768e-003	0.	-2.8125	4.96296	0.	0.	1.	0.	0.	1.	0.	0.	0.	80.	79.0808	1	
2.76145	55.4933	105	0	4	7	7	4	5	2.81269	3.72768e-003	0.	-2.8125	5.33333	0.	0.	1.	0.	0.	1.	0.	0.	0.	80.	73.3514	1	
2.77949	55.4536	106	0	4	7	7	4	6	2.81271	5.57716e-003	0.	-2.8125	5.7037	0.	0.	1.	0.	0.	1.	0.	0.	0.	80.	73.9911	1	
2.79648	58.8368	107	0	4	7	7	4	6	2.81275	5.57716e-003	0.	-2.8125	6.07407	0.	0.	1.	0.	0.	1.	0.	0.	0.	80.	73.9381	1	
2.81449	55.529	108	0	5	8	8	5	6	2.81282	5.57716e-003	0.	-2.8125	6.81482	0.	0.	1.	0.	0.	1.	0.	0.	0.	80.	78.449	1	
2.83248	55.6005	109	0	5	8	8	5	6	2.80613	-0.13609	0.	-2.80578	7.18308	0.	2.47255e-003	0.999997	0.	2.47255e-003	0.999997	0.	7.87674	0.141667	80.	147.662	1	
2.84969	58.1061	110	0	5	8	8	5	7	2.79854	-0.275528	0.	-2.79814	7.55132	0.	4.94508e-003	0.999988	0.	4.94508e-003	0.999988	0.	8.2317	0.283333	80.	73.7239	1	
2.8675	56.1327	111	0	5	8	8	5	7	2.79005	-0.417194	0.	-2.7896	7.91954	0.	7.41758e-003	0.999972	0.	7.41758e-003	0.999972	0.	7.95213	0.425	80.	77.0463	1	
2.88555	55.4167	112	0	6	9	9	6	7	2.78065	-0.558861	0.	-2.78014	8.28774	0.	9.89004e-003	0.999951	0.	9.89004e-003	0.999951	0.	7.85069	0.566667	80.	74.4296	1	
2.90358	55.4468	113	0	6	9	9	6	7	2.77033	-0.700528	0.	-2.76978	8.65592	0.	1.23624e-002	0.999924	0.	1.23624e-002	0.999924	0.	7.85496	0.708333	80.	73.4802	1	
2.9216	55.5029	114	0	6	9	9	6	8	2.75911	-0.839547	0.	-2.7585	9.02407	0.	1.48348e-002	0.99989	0.	1.48348e-002	0.99989	0.	7.86292	0.85	80.	73.5201	1	
2.93961	55.5318	115	0	6	9	9	6	8	2.74699	-0.981214	0.	-2.74632	9.39219	0.	1.7307e-002	0.99985	0.	1.7307e-002	0.99985	0.	7.867	0.991667	80.	73.5946	1	
2.95701	57.4463	116	0	7	10	10	7	8	2.73397	-1.12288	0.	-2.73322	9.76028	0.	1.97791e-002	0.999804	0.	1.97791e-002	0.999804	0.	8.13823	1.13333	80.	73.6328	1	
2.97371	59.8958	117	0	7	10	10	7	8	2.72003	-1.26455	0.	-2.71921	10.1283	0.	2.22511e-002	0.999752	0.	2.22511e-002	0.999752	0.	8.48524	1.275	80.	76.1714	1	
2.99264	52.8269	118	0	7	10	10	7	9	2.70518	-1.4032	0.	-2.7043	10.4964	0.	2.4723e-002	0.999694	0.	2.4723e-002	0.999694	0.	7.48381	1.41667	80.	79.4194	1	
3.00966	58.7536	119	0	7	10	10	7	9	2.68944	-1.54487	0.	-2.68847	10.8643	0.	2.71947e-002	0.99963	0.	2.71947e-002	0.99963	0.	8.32343	1.55833	80.	70.0462	1	
3.02669	58.7199	120	0	7	10	11	8	9	2.67279	-1.68654	0.	-2.67173	11.2323	0.	2.96662e-002	0.99956	0.	2.96662e-002	0.99956	0.	8.31865	1.7	80.	77.9049	1	
3.04472	55.4632	121	0	8	11	11	8	9	2.65523	-1.8282	0.	-2.65409	11.6002	0.	3.21376e-002	0.999483	0.	3.21376e-002	0.999483	0.	7.85729	1.84167	80.	77.8601	1	
3.06351	53.2287	122	0	8	11	11	8	9	2.63676	-1.96987	0.	-2.63553	11.968	0.	3.46088e-002	0.999401	0.	3.46088e-002	0.999401	0.	7.54074	1.98333	80.	73.5419	1	
3.08146	55.6998	123	0	8	11	11	8	10	2.61739	-2.10811	0.	-2.61607	12.3358	0.	3.70797e-002	0.999312	0.	3.70797e-002	0.999312	0.	7.8908	2.125	80.	70.5791	1	
3.09874	57.8741	124	0	8	11	11	8	10	2.59714	-2.24978	0.	-2.5957	12.7036	0.	3.95505e-002	0.999218	0.	3.95505e-002	0.999218	0.	8.19883	2.26667	80.	73.8556	1	
3.11579	58.6662	125	0	9	12	12	9	10	2.57597	-2.39145	0.	-2.57441	13.0713	0.	4.2021e-002	0.999117	0.	4.2021e-002	0.999117	0.	8.31104	2.40833	80.	76.7386	1	
3.1338	55.5071	126	0	9	12	12	9	10	2.55388	-2.53311	0.	-2.55222	13.4389	0.	4.44912e-002	0.99901	0.	4.44912e-002	0.99901	0.	7.8635	2.55	80.	77.7889	1	
3.15181	55.5221	127	0	9	12	12	9	11	2.53089	-2.67093	0.	-2.52912	13.8065	0.	4.69612e-002	0.998897	0.	4.69612e-002	0.998897	0.	7.86564	2.69167	80.	73.6	1	
3.16858	59.635	128	0	9	12	12	9	11	2.50703	-2.8126	0.	-2.50511	14.1741	0.	4.94308e-002	0.998778	0.	4.94308e-002	0.998778	0.	8.44829	2.83333	80.	73.6201	1	
3.18583	57.9742	129	0	10	13	13	10	11	2.48224	-2.95427	0.	-2.48019	14.5416	0.	5.19002e-002	0.998652	0.	5.19002e-002	0.998652	0.	8.21301	2.975	80.	79.0735	1	
3.20383	55.5675	130	0	10	13	13	10	11	2.45655	-3.09593	0.	-2.45436	14.909	0.	5.43693e-002	0.998521	0.	5.43693e-002	0.998521	0.	7.87206	3.11667	80.	76.8713	1	
3.22188	55.3866	131	0	10	13	13	10	12	2.42995	-3.23337	0.	-2.42763	15.2763	0.	5.6838e-002	0.998383	0.	5.6838e-002	0.998383	0.	7.84644	3.25833	80.	73.6802	1	
3.23891	58.7275	132	0	10	13	13	10	12	2.40247	-3.37504	0.	-2.39998	15.6436	0.	5.93064e-002	0.99824	0.	5.93064e-002	0.99824	0.	8.31973	3.4	80.	73.4403	1	
3.25571	59.5023	133	0	11	14	14	11	12	2.37408	-3.51671	0.	-2.37143	16.0108	0.	6.17744e-002	0.99809	0.	6.17744e-002	0.99809	0.	8.42949	3.54167	80.	77.8703	1	
3.27361	55.866	134	0	11	14	14	11	12	2.34478	-3.65837	0.	-2.34197	16.378	0.	6.4242e-002	0.997934	0.	6.4242e-002	0.997934	0.	7.91435	3.68333	80.	78.8976	1	
3.29095	57.6749	135	0	11	14	14	11	13	2.31457	-3.79539	0.	-2.3116	16.745	0.	6.67093e-002	0.997772	0.	6.67093e-002	0.997772	0.	8.17062	3.825	80.	74.076	1	
3.30894	55.5909	136	0	11	14	14	11	13	2.2835	-3.93706	0.	-2.28033	17.112	0.	6.91761e-002	0.997604	0.	6.91761e-002	0.997604	0.	7.87537	3.96667	80.	76.4746	1	
3.32597	58.7091	137	0	11	15	15	12	13	2.24495	-4.22039	0.	-2.24159	17.4764	0.	7.41085e-002	0.99725	0.	7.41085e-002	0.99725	0.	16.6342	4.25	80.	73.3227	1	
3.343	58.7521	138	0	12	15	15	12	13	2.2046	-4.50372	0.	-2.20105	17.8405	0.	7.90391e-002	0.996872	0.	7.90391e-002	0.996872	0.	16.6464	4.53333	80.	77.4355	1	
3.36103	55.4522	139	0	12	15	15	12	14	2.15592	-4.92363	0.	-2.15219	18.2017	0.	8.64313e-002	0.996258	0.	8.64313e-002	0.996258	0.	23.5672	4.95833	80.	77.1047	1	
3.37904	55.5084	140	0	12	15	15	12	14	2.1046	-5.34863	0.	-2.10065	18.5626	0.	9.38187e-002	0.995589	0.	9.38187e-002	0.995589	0.	23.5911	5.38333	80.	72.774	1	
3.39655	57.135	141	0	12	15	16	13	14	2.04413	-5.9153	0.	-2.03996	18.9203	0.	0.103661	0.994613	0.	0.103661	0.994613	0.	32.3765	5.95	80.	72.5038	1	
3.41403	57.1903	142	0	13	16	16	13	14	1.98012	-6.48196	0.	-1.97573	19.2774	0.	0.113492	0.993539	0.	0.113492	0.993539	0.	32.4079	6.51667	80.	74.6284	1	
3.43212	55.2708	143	0	13	16	16	13	14	1.90616	-7.1903	0.	-1.90157	19.631	0.	0.125766	0.99206	0.	0.125766	0.99206	0.	39.1501	7.225	80.	74.3693	1	
3.45014	55.5002	144	0	13	16	16	13	15	1.82785	-7.89313	0.	-1.82304	19.9835	0.	0.138021	0.990429	0.	0.138021	0.990429	0.	39.3126	7.93333	80.	71.8731	1	
3.46714	58.8198	145	0	13	16	17	13	15	1.74523	-8.60147	0.	-1.74015	20.3351	0.	0.150254	0.988647	0.	0.150254	0.988647	0.	41.664	8.64167	80.	72.1715	1	
3.48393	59.5575	146	0	14	17	17	14	15	1.65825	-9.3098	0.	-1.65293	20.6856	0.	0.162465	0.986714	0.	0.162465	0.986714	0.	42.1866	9.35	80.	76.4882	1	
3.50108	58.3355	147	0	14	17	17	14	15	1.56695	-10.0181	0.	-1.56138	21.0351	0.	0.174651	0.98463	0.	0.174651	0.98463	0.	41.321	10.0583	80.	77.4476	1	
3.51979	53.4453	148	0	14	17	17	14	16	1.47133	-10.7205	0.	-1.46551	21.3833	0.	0.18681	0.982396	0.	0.18681	0.982396	0.	37.8571	10.7667	80.	75.8585	1	
3.53679	58.8013	149	0	14	17	17	14	16	1.37146	-11.4289	0.	-1.36535	21.7304	0.	0.19894	0.980012	0.	0.19894	0.980012	0.	41.6509	11.475	80.	69.4993	1	
3.55349	59.907	150	0	14	17	18	15	16	1.2673	-12.1372	0.	-1.26091	22.0762	0.	0.21104	0.977477	0.	0.21104	0.977477	0.	42.4341	12.1833	80.	76.4642	1	
3.57119	56.4941	151	0	15	18	18	15	16	1.15886	-12.8455	0.	-1.1522	22.4206	0.	0.223108	0.974794	0.	0.223108	0.974794	0.	40.0167	12.8917	80.	77.902	1	
