0.	-2.35	0.
-6.78203e-003	-1.52046	0.
-2.70065e-002	-0.691034	0.
-6.04909e-002	0.138253	0.
-0.107053	0.967379	0.
-0.16651	1.79632	0.
-0.23868	2.62505	0.
-0.32338	3.45356	0.
-0.420428	4.2818	0.
-0.529641	5.10977	0.
-0.650838	5.93744	0.
-0.783834	6.76478	0.
-0.928449	7.59177	0.
-1.0845	8.41839	0.
-1.2518	9.24462	0.
-1.43018	10.0704	0.
-1.61944	10.8958	0.
-1.81941	11.7207	0.
-2.0299	12.5451	0.
-2.25074	13.369	0.
-2.48173	14.1924	0.
-2.7227	15.0152	0.
-2.97346	15.8374	0.
-3.23383	16.659	0.
-3.50363	17.48	0.
-3.78268	18.3004	0.
-4.0708	19.12	0.
-4.36779	19.939	0.
-4.67348	20.7572	0.
-4.9877	21.5747	0.
-5.31024	22.3915	0.
-5.64094	23.2074	0.
-5.9796	24.0225	0.
-6.32606	24.8368	0.
-6.68011	25.6502	0.
-7.04159	26.4628	0.
-7.41031	27.2744	0.
-7.78609	28.0851	0.
-8.16874	28.8948	0.
-8.55809	29.7036	0.
-8.95394	30.5113	0.
-9.35612	31.3181	0.
-9.76445	32.1237	0.
-10.1787	32.9284	0.
-10.5988	33.7319	0.
-11.0245	34.5343	0.
-11.4556	35.3355	0.
-11.8919	36.1356	0.
-12.3332	36.9345	0.
-12.7795	37.7322	0.
-13.2304	38.5286	0.
-13.6858	39.3238	0.
-14.1456	40.1177	0.
-14.6094	40.9103	0.
-15.0773	41.7016	0.
-15.5489	42.4915	0.
-16.0241	43.2801	0.
-16.5027	44.0672	0.
-16.9845	44.853	0.
-17.4694	45.6372	0.
-17.9572	46.4201	0.
-18.4476	47.2014	0.
-18.9405	47.9812	0.
-19.4357	48.7594	0.
-19.9331	49.5361	0.
-20.4324	50.3112	0.
-20.9335	51.0847	0.
-21.4362	51.8566	0.
-21.9402	52.6268	0.
-22.4455	53.3954	0.
-22.9518	54.1622	0.
-23.459	54.9273	0.
-23.9669	55.6907	0.
-24.4752	56.4522	0.
-24.9839	57.212	0.
-25.4926	57.97	0.
-26.0013	58.7261	0.
-26.5098	59.4804	0.
-27.0179	60.2327	0.
-27.5253	60.9832	0.
-28.032	61.7317	0.
-28.5376	62.4783	0.
-29.0422	63.2228	0.
-29.5454	63.9654	0.
-30.0471	64.706	0.
-30.5471	65.4444	0.
-31.0452	66.1808	0.
-31.5412	66.9152	0.
-32.035	67.6474	0.
-32.5264	68.3774	0.
-33.0151	69.1053	0.
-33.5011	69.8309	0.
-33.984	70.5544	0.
-34.4639	71.2756	0.
-34.9403	71.9946	0.
-35.4133	72.7113	0.
-35.8826	73.4256	0.
-36.3479	74.1376	0.
-36.8092	74.8473	0.
-37.2662	75.5546	0.
-37.7188	76.2595	0.
-38.1668	76.962	0.
-38.61	77.662	0.
-39.0482	78.3595	0.
-39.4812	79.0546	0.
-39.9089	79.7471	0.
-40.3311	80.437	0.
-40.7475	81.1245	0.
-41.1581	81.8093	0.
-41.5625	82.4915	0.
-41.9607	83.171	0.
-42.3525	83.848	0.
-42.7376	84.5222	0.
-43.116	85.1937	0.
-43.4873	85.8625	0.
-43.8515	86.5285	0.
-44.2083	87.1918	0.
-44.5576	87.8522	0.
-44.8991	88.5099	0.
-45.2328	89.1647	0.
-45.5584	89.8166	0.
-45.8757	90.4656	0.
-46.1845	91.1117	0.
-46.4847	91.7549	0.
-46.7762	92.3951	0.
-47.0586	93.0323	0.
-47.3318	93.6665	0.
-47.5961	94.2977	0.
-47.8513	94.926	0.
-48.0976	95.5513	0.
-48.3351	96.1738	0.
-48.5639	96.7934	0.
-48.7841	97.4101	0.
-48.9957	98.0239	0.
-49.1989	98.635	0.
-49.3937	99.2433	0.
-49.5802	99.8489	0.
-49.7586	100.452	0.
-49.9289	101.052	0.
-50.0912	101.649	0.
-50.2456	102.244	0.
-50.3921	102.836	0.
-50.531	103.426	0.
-50.6622	104.013	0.
-50.7858	104.598	0.
-50.902	105.18	0.
-51.0108	105.759	0.
-51.1124	106.336	0.
-51.2067	106.911	0.
-51.294	107.483	0.
-51.3742	108.053	0.
-51.4476	108.62	0.
-51.5141	109.185	0.
-51.5738	109.748	0.
-51.627	110.309	0.
-51.6735	110.867	0.
-51.7136	111.423	0.
-51.7473	111.977	0.
-51.7747	112.529	0.
-51.796	113.078	0.
-51.8111	113.626	0.
-51.8202	114.171	0.
-51.8234	114.714	0.
-51.8207	115.255	0.
-51.8123	115.795	0.
-51.7982	116.332	0.
-51.7786	116.867	0.
-51.7534	117.4	0.
-51.7229	117.932	0.
-51.6871	118.461	0.
-51.6461	118.989	0.
-51.6	119.514	0.
-51.5488	120.038	0.
-51.4927	120.561	0.
-51.4318	121.081	0.
-51.366	121.6	0.
-51.2957	122.117	0.
-51.2207	122.632	0.
-51.1413	123.146	0.
-51.0574	123.658	0.
-50.9693	124.168	0.
-50.8769	124.677	0.
-50.7804	125.184	0.
-50.6799	125.69	0.
-50.5754	126.194	0.
-50.467	126.697	0.
-50.3549	127.198	0.
-50.2391	127.698	0.
-50.1197	128.197	0.
-49.9969	128.694	0.
-49.8706	129.19	0.
-49.741	129.684	0.
-49.6081	130.178	0.
-49.4722	130.67	0.
-49.3331	131.16	0.
-49.1912	131.65	0.
-49.0463	132.138	0.
-48.8987	132.625	0.
-48.7484	133.111	0.
-48.5954	133.596	0.
-48.44	134.08	0.
-48.2822	134.563	0.
-48.122	135.044	0.
-47.9596	135.525	0.
-47.795	136.005	0.
-47.6284	136.484	0.
-47.4598	136.962	0.
-47.2894	137.439	0.
-47.1171	137.915	0.
-46.9431	138.39	0.
-46.7676	138.865	0.
-46.5905	139.338	0.
-46.412	139.811	0.
-46.2321	140.283	0.
-46.051	140.755	0.
-45.8688	141.225	0.
-45.6854	141.695	0.
-45.5011	142.165	0.
-45.3159	142.634	0.
-45.1299	143.102	0.
-44.9432	143.57	0.
-44.7559	144.037	0.
-44.5681	144.503	0.
-44.3798	144.969	0.
-44.1911	145.435	0.
-44.0022	145.9	0.
-43.8132	146.365	0.
-43.624	146.83	0.
-43.4349	147.294	0.
-43.2458	147.758	0.
-43.057	148.221	0.
-42.8684	148.684	0.
-42.6802	149.147	0.
-42.4925	149.61	0.
-42.3053	150.072	0.
-42.1188	150.535	0.
-41.933	150.997	0.
-41.748	151.459	0.
-41.5639	151.921	0.
-41.3808	152.383	0.
-41.1988	152.845	0.
-41.018	153.307	0.
-40.8385	153.769	0.
-40.6603	154.231	0.
-40.4836	154.693	0.
-40.3084	155.155	0.
-40.1348	155.617	0.
-39.963	156.079	0.
-39.793	156.542	0.
-39.6248	157.005	0.
-39.4587	157.468	0.
-39.2946	157.931	0.
-39.1327	158.394	0.
-38.9728	158.858	0.
-38.815	159.322	0.
-38.6594	159.786	0.
-38.5059	160.25	0.
-38.3546	160.715	0.
-38.2055	161.18	0.
-38.0586	161.645	0.
-37.9139	162.11	0.
-37.7714	162.576	0.
-37.6311	163.042	0.
-37.4931	163.508	0.
-37.3574	163.974	0.
-37.224	164.441	0.
-37.0928	164.908	0.
-36.964	165.375	0.
-36.8375	165.842	0.
-36.7134	166.309	0.
-36.5916	166.777	0.
-36.4722	167.245	0.
-36.3552	167.713	0.
-36.2406	168.182	0.
-36.1284	168.651	0.
-36.0187	169.12	0.
-35.9114	169.589	0.
-35.8066	170.058	0.
-35.7042	170.528	0.
-35.6044	170.998	0.
-35.5071	171.468	0.
-35.4123	171.938	0.
-35.32	172.409	0.
-35.2303	172.88	0.
-35.1432	173.351	0.
-35.0587	173.822	0.
-34.9768	174.294	0.
-34.8975	174.766	0.
-34.8208	175.238	0.
-34.7468	175.71	0.
-34.6754	176.182	0.
-34.6068	176.655	0.
-34.5408	177.128	0.
-34.4775	177.601	0.
-34.417	178.075	0.
-34.3592	178.548	0.
-34.3041	179.022	0.
-34.2518	179.497	0.
-34.2024	179.971	0.
-34.1557	180.446	0.
-34.1118	180.92	0.
-34.0708	181.395	0.
-34.0326	181.871	0.
-33.9972	182.346	0.
-33.9648	182.822	0.
-33.9352	183.298	0.
-33.9086	183.774	0.
