Time	FPS	Frame	Crash	RB	RU	LU	LB	OC	Dither	DAngle	swAngle	OX	OY	OZ	HX	HY	HZ	HA	Speed
5.97702e-005	16730.7	1	0	1	2	2	1	1	0.	3.14212e-003	0.	0.	0.	0.	0.	1.	0.	0.	0.	
1.87754	0.532629	2	0	1	2	2	1	1	7.38398e-003	3.14212e-003	0.	0.	0.	0.	0.	1.	0.	0.	0.	
1.92948	19.2531	3	0	1	2	2	1	1	7.38398e-003	3.14212e-003	0.	0.	0.	0.	0.	1.	0.	0.	0.	
1.98036	19.6541	4	0	1	2	2	1	1	7.38398e-003	3.14212e-003	0.	0.	0.	0.	0.	1.	0.	0.	0.	
1.99779	57.3824	5	0	1	2	2	1	1	7.38398e-003	3.14212e-003	0.	0.	0.	0.	0.	1.	0.	0.	0.	
2.01378	62.507	6	0	1	2	2	1	1	7.38398e-003	3.14212e-003	0.	0.	0.	0.	0.	1.	0.	0.	0.	
2.03078	58.82	7	0	1	2	2	1	1	7.38398e-003	3.14212e-003	0.	0.	0.	0.	0.	1.	0.	0.	0.	
2.04779	58.819	8	0	1	2	2	1	1	7.38398e-003	3.14212e-003	0.	0.	0.	0.	0.	1.	0.	0.	0.	
2.06479	58.8232	9	0	1	2	2	1	1	7.38398e-003	3.14212e-003	0.	0.	0.	0.	0.	1.	0.	0.	0.	
2.08179	58.8138	10	0	1	2	2	1	1	7.38398e-003	3.14212e-003	0.	0.	0.	0.	0.	1.	0.	0.	0.	
2.09879	58.8232	11	0	1	2	2	1	1	7.38398e-003	3.14212e-003	0.	0.	0.	0.	0.	1.	0.	0.	0.	
2.11579	58.8158	12	0	1	2	2	1	1	7.38398e-003	3.14212e-003	0.	0.	0.	0.	0.	1.	0.	0.	0.	
2.13279	58.82	13	0	1	2	2	1	1	7.38398e-003	3.14212e-003	0.	0.	0.	0.	0.	1.	0.	0.	0.	
2.14879	62.507	14	0	1	2	2	1	1	7.38398e-003	3.14212e-003	0.	0.	0.	0.	0.	1.	0.	0.	0.	
2.16579	58.8169	15	0	1	2	2	1	1	7.38398e-003	3.14212e-003	0.	0.	0.	0.	0.	1.	0.	0.	0.	
2.18279	58.8232	16	0	1	2	2	1	1	7.38398e-003	3.14212e-003	0.	0.	0.	0.	0.	1.	0.	0.	0.	
2.19979	58.8221	17	0	1	2	2	1	1	7.38398e-003	3.14212e-003	0.	0.	0.	0.	0.	1.	0.	0.	0.	
2.21579	62.4952	18	0	1	2	2	1	1	7.38398e-003	3.14212e-003	0.	0.	0.	0.	0.	1.	0.	0.	0.	
2.23279	58.8221	19	0	1	2	2	1	1	7.38398e-003	3.14212e-003	0.	0.	0.	0.	0.	1.	0.	0.	0.	
2.24879	62.5011	20	0	1	2	2	1	1	7.38398e-003	3.14212e-003	0.	0.	0.	0.	0.	1.	0.	0.	0.	
2.2648	62.4964	21	0	1	2	2	1	1	7.38398e-003	3.14212e-003	0.	0.	0.	0.	0.	1.	0.	0.	0.	
2.2818	58.8158	22	0	1	2	2	1	1	7.38398e-003	3.14212e-003	0.	0.	0.	0.	0.	1.	0.	0.	0.	
2.2988	58.8252	23	0	1	2	2	1	1	7.38398e-003	3.14212e-003	0.	0.	0.	0.	0.	1.	0.	0.	0.	
