Time	FPS	Frame	Crash	RB	RU	LU	LB	OC	Dither	CustomDither	DAngle	swAngle	swNoDead	OX	OY	OZ	HX	HY	HZ	DX	DY	DZ	HA	RHA	AccumulativeHeading(Y)	Speed	RSpeed	radius	radiusR	radiusL	Dynamic	USRHIT	SCORE	toOBS	
3.57433	61.139	11	0	(0)1	(0)3	(0)3	(0)1	(0)2	-3.75	-3.75	0.	3.06162	0.	-3.75	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.		
3.59371	51.6058	12	0	(0)1	(0)3	(0)3	(0)1	(0)2	-3.75	-3.75	0.	3.06162	0.	-3.75	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.		
3.61034	60.1401	13	0	(0)1	(0)3	(0)3	(0)1	(0)2	-3.75	-3.75	0.	3.06162	0.	-3.75	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.		
3.62721	59.2527	14	0	(0)1	(0)3	(0)3	(0)1	(0)2	-3.75	-3.75	0.	3.06162	0.	-3.75	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.		
3.64434	58.3788	15	0	(0)1	(0)3	(0)3	(0)1	(0)2	-3.75	-3.75	0.	3.06162	0.	-3.75	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.		
3.66136	58.7546	16	0	(0)1	(0)3	(0)3	(0)1	(0)2	-3.75	-3.75	0.	3.06162	0.	-3.75	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.		
3.67834	58.9124	17	0	(0)1	(0)3	(0)3	(0)1	(0)2	-3.75	-3.75	0.	3.06162	0.	-3.75	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.		
3.6965	55.0404	18	0	(0)1	(0)3	(0)3	(0)1	(0)2	-3.75	-3.75	0.	3.06162	0.	-3.75	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.		
3.71235	63.0916	19	0	(0)1	(0)3	(0)3	(0)1	(0)2	-3.75	-3.75	0.	3.06162	0.	-3.75	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.		
3.73178	51.4751	20	0	(0)1	(0)3	(0)3	(0)1	(0)2	-3.75	-3.75	0.	3.06162	0.	-3.75	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.		
3.74933	56.9841	21	0	(0)1	(0)3	(0)3	(0)1	(0)2	-3.75	-3.75	0.	3.06162	0.	-3.75	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.		
3.76633	58.8099	22	0	(0)1	(0)3	(0)3	(0)1	(0)2	-3.75	-3.75	0.	3.06162	0.	-3.75	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.		
3.78236	62.4058	23	0	(0)1	(0)3	(0)3	(0)1	(0)2	-3.75	-3.75	0.	3.06162	0.	-3.75	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.		
3.79933	58.9124	24	0	(0)1	(0)3	(0)3	(0)1	(0)2	-3.75	-3.75	0.	3.06162	0.	-3.75	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.		
3.81633	58.8224	25	0	(0)1	(0)3	(0)3	(0)1	(0)2	-3.75	-3.75	0.	3.06162	0.	-3.75	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.		
3.83334	58.788	26	0	(0)1	(0)3	(0)3	(0)1	(0)2	-3.75	-3.75	0.	3.06162	0.	-3.75	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.		
3.85056	58.0942	27	0	(0)1	(0)3	(0)3	(0)1	(0)2	-3.75	-3.75	0.	3.06162	0.	-3.75	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.		
3.86733	59.6174	28	0	(0)1	(0)3	(0)3	(0)1	(0)2	-3.75	-3.75	0.	3.06162	0.	-3.75	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.		
3.88949	45.1323	29	0	(0)1	(0)3	(0)3	(0)1	(0)2	-3.75	-3.75	0.	3.06162	0.	-3.75	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.		
3.90633	59.3685	30	0	(0)1	(0)3	(0)3	(0)1	(0)2	-3.75	-3.75	0.	3.06162	0.	-3.75	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.		
3.92446	55.1688	31	0	(0)1	(0)3	(0)3	(0)1	(0)2	-3.75	-3.75	0.	3.06162	0.	-3.75	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.		
3.94135	59.2114	32	0	(0)1	(0)3	(0)3	(0)1	(0)2	-3.75	-3.75	0.	3.06162	0.	-3.75	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.		
3.96151	49.6031	33	0	(0)1	(0)3	(0)3	(0)1	(0)2	-3.75	-3.75	0.	3.06162	0.	-3.75	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.		
3.97833	59.4356	34	0	(0)1	(0)3	(0)3	(0)1	(0)2	-3.75	-3.75	0.	3.06162	0.	-3.75	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.		
3.99511	59.5906	35	0	(0)1	(0)3	(0)3	(0)1	(0)2	-3.75	-3.75	0.	3.06162	0.	-3.75	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.		
4.01233	58.0647	36	0	(0)1	(0)3	(0)3	(0)1	(0)2	-3.75	-3.75	0.	3.06162	0.	-3.75	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.		
4.03129	52.7504	37	0	(0)1	(0)3	(0)3	(0)1	(0)2	-3.75	-3.75	0.	3.06162	0.	-3.75	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.		
4.05241	47.3615	38	0	(0)1	(0)3	(0)3	(0)1	(0)2	-3.75	-3.75	0.	3.06162	0.	-3.75	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.		
4.06949	58.5366	39	0	(0)1	(0)3	(0)3	(0)1	(0)2	-3.75	-3.75	0.	3.06162	0.	-3.75	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.		
4.08534	63.0796	40	0	(0)1	(0)3	(0)3	(0)1	(0)2	-3.75	-3.75	0.	3.06162	0.	-3.75	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.		
4.10134	62.5189	41	0	(0)1	(0)3	(0)3	(0)1	(0)2	-3.75	-3.75	0.	3.06162	0.	-3.75	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.		
4.12827	37.1306	42	0	(0)1	(0)3	(0)3	(0)1	(0)2	-3.75	-3.75	0.	3.06162	0.	-3.75	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.		
4.14533	58.5988	43	0	(0)1	(0)3	(0)3	(0)1	(0)2	-3.75	-3.75	0.	3.06162	0.	-3.75	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.		
4.16752	45.066	44	0	(0)1	(0)3	(0)3	(0)1	(0)2	-3.75	-3.75	0.	3.06162	0.	-3.75	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.		
4.19101	42.585	45	0	(0)1	(0)3	(0)3	(0)1	(0)2	-3.75	-3.75	0.	3.06162	0.	-3.75	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.		
4.20733	61.243	46	0	(0)1	(0)3	(0)3	(0)1	(0)2	-3.75	-3.75	0.	3.06162	0.	-3.75	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.		
4.22338	62.3272	47	0	(0)1	(0)3	(0)3	(0)1	(0)2	-3.75	-3.75	0.	3.06162	0.	-3.75	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.		
4.24033	58.9795	48	0	(0)1	(0)3	(0)3	(0)1	(0)2	-3.75	-3.75	0.	3.06162	0.	-3.75	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.		
4.26313	43.8719	49	0	(0)1	(0)3	(0)3	(0)1	(0)2	-3.75	-3.75	0.	3.06162	0.	-3.75	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.		
4.28034	58.0891	50	0	(0)1	(0)3	(0)3	(0)1	(0)2	-3.75	-3.75	0.	3.06162	0.	-3.75	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.		
4.29963	51.853	51	0	(0)1	(0)3	(0)3	(0)1	(0)2	-3.75	-3.75	0.	3.06162	0.	-3.75	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.		
4.31641	59.5884	52	0	(0)1	(0)3	(0)3	(0)1	(0)2	-3.75	-3.75	0.	3.06162	0.	-3.75	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.		
4.33334	59.0816	53	0	(0)1	(0)3	(0)3	(0)1	(0)2	-3.75	-3.75	0.	3.06162	0.	-3.75	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.		
4.34934	62.4871	54	0	(0)1	(0)3	(0)3	(0)1	(0)2	-3.75	-3.75	0.	3.06162	0.	-3.75	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.		
4.36634	58.813	55	0	(0)1	(0)3	(0)3	(0)1	(0)2	-3.75	-3.75	0.	3.06162	0.	-3.75	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.		
4.38237	62.4082	56	0	(0)1	(0)3	(0)3	(0)1	(0)2	-3.75	-3.75	0.	3.06162	0.	-3.75	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.		
4.40636	41.6811	57	0	(0)1	(0)3	(0)3	(0)1	(0)2	-3.75	-3.75	0.	3.06162	0.	-3.75	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.		
4.42335	58.859	58	0	(0)1	(0)3	(0)3	(0)1	(0)2	-3.75	-3.75	0.	3.06162	0.	-3.75	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.		
4.44034	58.858	59	0	(0)1	(0)3	(0)3	(0)1	(0)2	-3.75	-3.75	0.	3.06162	0.	-3.75	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.		
4.46012	50.543	60	0	(0)1	(0)3	(0)3	(0)1	(0)2	-3.75	-3.75	0.	3.06162	0.	-3.75	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.		
4.47734	58.0851	61	0	(0)1	(0)3	(0)3	(0)1	(0)2	-3.75	-3.75	0.	3.06162	0.	-3.75	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.		
4.49448	58.3315	62	0	(0)1	(0)3	(0)3	(0)1	(0)2	-3.75	-3.75	0.	3.06162	0.	-3.75	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.		
4.51035	63.0352	63	0	(0)1	(0)3	(0)3	(0)1	(0)2	-3.75	-3.75	0.	3.06162	0.	-3.75	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.		
4.52735	58.8162	64	0	(0)1	(0)3	(0)3	(0)1	(0)2	-3.75	-3.75	0.	3.06162	0.	-3.75	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.		
4.54334	62.5307	65	0	(0)1	(0)3	(0)3	(0)1	(0)2	-3.75	-3.75	0.	3.06162	0.	-3.75	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.		
4.56073	57.5173	66	0	(0)1	(0)3	(0)3	(0)1	(0)2	-3.75	-3.75	0.	3.06162	0.	-3.75	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.		
4.57738	60.0311	67	0	(0)1	(0)3	(0)3	(0)1	(0)2	-3.75	-3.75	0.	3.06162	0.	-3.75	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.		
4.59436	58.9208	68	0	(0)1	(0)3	(0)3	(0)1	(0)2	-3.75	-3.75	0.	3.06162	0.	-3.75	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.		
4.61135	58.836	69	0	(0)1	(0)3	(0)3	(0)1	(0)2	-3.75	-3.75	0.	3.06162	0.	-3.75	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.		
4.63094	51.046	70	0	(0)1	(0)3	(0)3	(0)1	(0)2	-3.75	-3.75	0.	3.06162	0.	-3.75	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.		
4.64835	57.4445	71	0	(0)1	(0)3	(0)3	(0)1	(0)2	-3.75	-3.75	0.	3.06162	0.	-3.75	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.		
4.66529	59.0447	72	0	(0)1	(0)3	(0)3	(0)1	(0)2	-3.75	-3.75	0.	3.06162	0.	-3.75	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.		
4.68235	58.5946	73	0	(0)1	(0)3	(0)3	(0)1	(0)2	-3.75	-3.75	0.	3.06162	0.	-3.75	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.		
4.69962	57.9165	74	0	(0)1	(0)3	(0)3	(0)1	(0)2	-3.75	-3.75	0.	3.06162	0.	-3.75	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.		
4.7197	49.7984	75	0	(0)1	(0)3	(0)3	(0)1	(0)2	-3.75	-3.75	0.	3.06162	0.	-3.75	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.		
4.73634	60.091	76	0	(0)1	(0)3	(0)3	(0)1	(0)2	-3.75	-3.75	0.	3.06162	0.	-3.75	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.		
4.75646	49.7125	77	0	(0)1	(0)3	(0)3	(0)1	(0)2	-3.75	-3.75	0.	3.06162	0.	-3.75	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.		
4.77334	59.2326	78	0	(0)1	(0)3	(0)3	(0)1	(0)2	-3.75	-3.75	0.	3.06162	0.	-3.75	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.		
4.79111	56.2621	79	0	(0)1	(0)3	(0)3	(0)1	(0)2	-3.75	-3.75	0.	3.06162	0.	-3.75	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.		
4.80734	61.6235	80	0	(0)1	(0)3	(0)3	(0)1	(0)2	-3.75	-3.75	0.	3.06162	0.	-3.75	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.		
4.82439	58.6527	81	0	(0)1	(0)3	(0)3	(0)1	(0)2	-3.75	-3.75	0.	3.06162	0.	-3.75	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.		
4.84135	58.9606	82	0	(0)1	(0)3	(0)3	(0)1	(0)2	-3.75	-3.75	0.	3.06162	0.	-3.75	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.		
4.86005	53.4707	83	0	(0)1	(0)3	(0)3	(0)1	(0)2	-3.75	-3.75	0.	3.06162	0.	-3.75	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.		
4.87637	61.2917	84	0	(0)1	(0)3	(0)3	(0)1	(0)2	-3.75	-3.75	0.	3.06162	0.	-3.75	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.		
4.89236	62.5437	85	0	(0)1	(0)3	(0)3	(0)1	(0)2	-3.75	-3.75	0.	3.06162	0.	-3.75	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.		
4.90934	58.8758	86	0	(0)1	(0)3	(0)3	(0)1	(0)2	-3.75	-3.75	0.	3.06162	0.	-3.75	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.		
4.92909	50.6527	87	0	(0)1	(0)3	(0)3	(0)1	(0)2	-3.75	-3.75	0.	3.06162	0.	-3.75	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.		
4.94636	57.9013	88	0	(0)1	(0)3	(0)3	(0)1	(0)2	-3.75	-3.75	0.	3.06162	0.	-3.75	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.		
4.96447	55.2037	89	0	(0)1	(0)3	(0)3	(0)1	(0)2	-3.75	-3.75	0.	3.06162	0.	-3.75	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.		
4.98138	59.1364	90	0	(0)1	(0)3	(0)3	(0)1	(0)2	-3.75	-3.75	0.	3.06162	0.	-3.75	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.		
4.99862	58.0118	91	0	(0)1	(0)3	(0)3	(0)1	(0)2	-3.75	-3.75	0.	3.06162	0.	-3.75	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.		
5.01535	59.7831	92	0	(0)1	(0)3	(0)3	(0)1	(0)2	-3.75	-3.75	0.	3.06162	0.	-3.75	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.		
5.03368	54.5421	93	0	(0)1	(0)3	(0)3	(0)1	(0)2	-3.75	-3.75	0.	3.06162	0.	-3.75	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.		
5.05037	59.902	94	0	(0)1	(0)3	(0)3	(0)1	(0)2	-3.75	-3.75	0.	3.06162	0.	-3.75	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.		
5.06905	53.5407	95	0	(0)1	(0)3	(0)3	(0)1	(0)2	-3.75	-3.75	0.	3.06162	0.	-3.75	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.		
5.08535	61.37	96	0	(0)1	(0)3	(0)3	(0)1	(0)2	-3.75	-3.75	0.	3.06162	0.	-3.75	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.		
5.10253	58.2044	97	0	(0)1	(0)3	(0)3	(0)1	(0)2	-3.75	-3.75	0.	3.06162	0.	-3.75	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.		
5.11944	59.1406	98	0	(0)1	(0)3	(0)3	(0)1	(0)2	-3.75	-3.75	0.	3.06162	0.	-3.75	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.		
5.13635	59.1269	99	0	(0)1	(0)3	(0)3	(0)1	(0)2	-3.75	-3.75	0.	3.06162	0.	-3.75	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.		
5.15562	51.8773	100	0	(0)1	(0)3	(0)3	(0)1	(0)2	-3.75	-3.75	0.	3.06162	0.	-3.75	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.		
5.17235	59.8047	101	0	(0)1	(0)3	(0)3	(0)1	(0)2	-3.75	-3.75	0.	3.06162	0.	-3.75	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.		
5.19168	51.713	102	0	(0)1	(0)3	(0)3	(0)1	(0)2	-3.75	-3.75	0.	3.06162	0.	-3.75	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.		
5.20835	60.0094	103	0	(0)1	(0)3	(0)3	(0)1	(0)2	-3.75	-3.75	0.	3.06162	0.	-3.75	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.		
5.22535	58.8256	104	0	(0)1	(0)3	(0)3	(0)1	(0)2	-3.75	-3.75	0.	3.06162	0.	-3.75	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.		
5.24235	58.8256	105	0	(0)1	(0)3	(0)3	(0)1	(0)2	-3.75	-3.75	0.	3.06162	0.	-3.75	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.		
5.26079	54.2074	106	0	(0)1	(0)3	(0)3	(0)1	(0)2	-3.75	-3.75	0.	3.06162	0.	-3.75	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.		
5.27736	60.3593	107	0	(0)1	(0)3	(0)3	(0)1	(0)2	-3.75	-3.75	0.	3.06162	0.	-3.75	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.		
5.29483	57.2351	108	0	(0)1	(0)3	(0)3	(0)1	(0)2	-3.75	-3.75	0.	3.06162	0.	-3.75	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.		
5.31137	60.4683	109	0	(0)1	(0)3	(0)3	(0)1	(0)2	-3.75	-3.75	0.	3.06162	0.	-3.75	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.		
