Time	FPS	Frame	Crash	RB	RU	LU	LB	OC	Dither	DAngle	swAngle	OX	OY	OZ	HX	HY	HZ	DX	DY	DZ	HA	RHA	AccumulativeHeading(Y)	Speed	RSpeed	Dynamic	USRHIT	
5.31264e-005	18823.	1	0	(0)1	(0)1	(0)1	(0)1	(0)1	0.	-12.2116	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.253571	3.94449	2	0	(0)1	(0)1	(0)1	(0)1	(0)1	0.497078	-12.2116	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.313068	16.8075	3	0	(0)1	(0)1	(0)1	(0)1	(0)1	0.497078	-12.2116	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.341015	35.7817	4	0	(0)1	(0)1	(0)1	(0)1	(0)1	0.497078	-12.2116	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.361372	49.1244	5	0	(0)1	(0)1	(0)1	(0)1	(0)1	0.497078	-12.2116	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.394414	30.2643	6	0	(0)1	(0)1	(0)1	(0)1	(0)1	0.497078	-12.2116	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.416537	45.2013	7	0	(0)1	(0)1	(0)1	(0)1	(0)1	0.497078	-12.2116	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.440623	41.5186	8	0	(0)1	(0)1	(0)1	(0)1	(0)1	0.497078	-12.2116	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.45775	58.3875	9	0	(0)1	(0)1	(0)1	(0)1	(0)1	0.497078	-12.2116	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.477615	50.3404	10	0	(0)1	(0)1	(0)1	(0)1	(0)1	0.497078	-12.2116	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.495955	54.5236	11	0	(0)1	(0)1	(0)1	(0)1	(0)1	0.497078	-12.2116	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.512742	59.5708	12	0	(0)1	(0)1	(0)1	(0)1	(0)1	0.497078	-12.2116	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.529784	58.6792	13	0	(0)1	(0)1	(0)1	(0)1	(0)1	0.497078	-12.2116	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
