5.625	-2.35	0.
0.341312	23.849	0.
-12.2155	48.4622	0.
-27.104	71.1077	0.
-39.3829	91.4035	0.
-44.9318	109.102	0.
-44.4251	124.74	0.
-40.2727	139.139	0.
-34.8867	153.119	0.
-30.5421	167.434	0.
-28.3163	182.241	0.
-28.6705	197.388	0.
-32.061	212.723	0.
-38.8548	228.097	0.
-48.2134	243.411	0.
-58.4286	258.6	0.
-67.7733	273.602	0.
-74.5462	288.352	0.
-77.6393	302.787	0.
-76.538	316.837	0.
-70.7538	330.438	0.
-59.8246	343.524	0.
-44.496	356.201	0.
-27.1897	368.809	0.
-10.4506	381.706	0.
3.18386	395.247	0.
12.0976	409.617	0.
16.4635	424.668	0.
16.6601	440.215	0.
13.0664	456.071	0.
6.29173	472.061	0.
-2.41709	488.036	0.
-11.7042	503.852	0.
-20.2137	519.366	0.
-26.7199	534.456	0.
-30.5178	549.088	0.
-31.0327	563.249	0.
-27.6899	576.927	0.
-20.2256	590.146	0.
-10.1921	603.143	0.
0.200599	616.231	0.
8.74196	629.724	0.
13.4781	643.891	0.
14.6902	658.623	0.
13.8105	673.613	0.
12.2808	688.554	0.
11.4987	703.155	0.
12.2632	717.348	0.
14.9422	731.221	0.
19.894	744.87	0.
27.4326	758.388	0.
36.8544	771.895	0.
46.4378	785.529	0.
54.417	799.433	0.
59.0585	813.746	0.
60.0818	828.463	0.
59.2229	843.384	0.
58.3664	858.293	0.
59.387	872.977	0.
62.9726	887.359	0.
67.5068	901.635	0.
71.1078	916.03	0.
71.8956	930.77	0.
68.8585	945.961	0.
63.3855	961.384	0.
57.2766	976.766	0.
52.3317	991.83	0.
49.9843	1006.38	0.
50.2019	1020.52	0.
52.5857	1034.44	0.
56.7368	1048.33	0.
62.1336	1062.35	0.
67.5377	1076.62	0.
71.4511	1091.23	0.
72.3758	1106.26	0.
69.0383	1121.77	0.
62.1207	1137.61	0.
53.3125	1153.49	0.
44.3114	1169.14	0.
36.7673	1184.29	0.
31.6841	1198.87	0.
29.6002	1212.91	0.
31.0433	1226.46	0.
36.5123	1239.58	0.
45.8395	1252.36	0.
58.19	1264.94	0.
72.7001	1277.45	0.
88.5041	1290.04	0.
104.641	1302.83	0.
120.016	1315.94	0.
133.527	1329.49	0.
144.071	1343.6	0.
150.758	1358.47	0.
153.105	1374.44	0.
150.676	1391.86	0.
143.038	1411.11	0.
130.841	1432.28	0.
117.733	1454.76	0.
107.875	1477.78	0.
105.429	1500.62	0.

