Time	FPS	Frame	Crash	RB	RU	LU	LB	OC	Dither	DAngle	swAngle	OX	OY	OZ	HX	HY	HZ	DX	DY	DZ	HA	AccumulativeHeading(Y)	Speed	Dynamic
3.10602e-004	3219.55	1	0	1	12	10	1	5	2.8125	1.51522	-1.87506	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	1	
0.289195	3.46159	2	0	1	12	10	1	5	2.85114	1.51522	-1.87506	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	1	
0.334398	22.1226	3	0	1	12	10	1	5	2.85114	1.51522	-1.87506	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	1	
0.35104	60.0874	4	0	1	12	10	1	5	2.85114	1.51522	-1.87506	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	1	
0.368037	58.8357	5	0	1	12	10	1	5	2.85114	1.51522	-1.87506	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	1	
0.385045	58.7949	6	0	1	12	10	1	5	2.85114	1.51522	-1.87506	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	1	
0.401036	62.5339	7	0	1	12	10	1	5	2.85114	1.51522	-1.87506	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	1	
0.418074	58.6929	8	0	1	12	10	1	5	2.85114	1.51522	-1.87506	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	1	
0.435039	58.9445	9	0	1	12	10	1	5	2.85114	1.51522	-1.87506	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	1	
0.452046	58.8002	10	0	1	12	10	1	5	2.85114	1.51522	-1.87506	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	1	
0.469106	58.6181	11	0	1	12	10	1	5	2.85114	1.51522	-1.87506	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	1	
0.48605	59.018	12	0	1	12	10	1	5	2.85114	1.51522	-1.87506	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	1	
0.503078	58.7262	13	0	1	12	10	1	5	2.85114	1.51522	-1.87506	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	1	
0.519057	62.5811	14	0	1	12	10	1	5	2.85114	1.51522	-1.87506	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	1	
0.535041	62.5646	15	0	1	12	10	1	5	2.85114	1.51522	-1.87506	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	1	
0.55204	58.8242	16	0	1	12	10	1	5	2.85114	1.51522	-1.87506	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	1	
0.56807	62.3831	17	0	1	12	10	1	5	2.85114	1.51522	-1.87506	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	1	
0.585052	58.8869	18	0	1	12	10	1	5	2.85114	1.51522	-1.87506	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	1	
0.601071	62.4255	19	0	1	12	10	1	5	2.85114	1.51522	-1.87506	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	1	
0.618066	58.8409	20	0	1	12	10	1	5	2.85114	1.51522	-1.87506	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	1	
0.634087	62.4184	21	0	1	12	10	1	5	2.85114	1.51522	-1.87506	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	1	
0.65105	58.9519	22	0	1	12	10	1	5	2.85114	1.51522	-1.87506	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	1	
0.668069	58.7595	23	0	1	12	10	1	5	2.85114	1.51522	-1.87506	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	1	
0.685052	58.8806	24	0	1	12	10	1	5	2.85114	1.51522	-1.87506	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	1	
0.702079	58.7293	25	0	1	12	10	1	5	2.85114	1.51522	-1.87506	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	1	
0.718086	62.4725	26	0	1	12	10	1	5	2.85114	1.51522	-1.87506	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	1	
0.735056	58.9288	27	0	1	12	10	1	5	2.85114	1.51522	-1.87506	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	1	
0.752044	58.8649	28	0	1	12	10	1	5	2.85114	1.51522	-1.87506	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	1	
0.769045	58.819	29	0	1	12	10	1	5	2.85114	1.51522	-1.87506	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	1	
0.785048	62.4879	30	0	1	12	10	1	5	2.85114	1.51522	-1.87506	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	1	
0.802122	58.5694	31	0	1	12	10	1	5	2.85114	1.51522	-1.87506	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	1	
0.81906	59.0412	32	0	1	12	10	1	5	2.85114	1.51522	-1.87506	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	1	
0.836043	58.8817	33	0	1	12	10	1	5	2.85114	1.51522	-1.87506	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	1	
0.852054	62.4549	34	0	1	12	10	1	5	2.85114	1.51522	-1.87506	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	1	
0.869074	58.7553	35	0	1	12	10	1	5	2.85114	1.51522	-1.87506	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	1	
0.88505	62.5929	36	0	1	12	10	1	5	2.85114	1.51522	-1.87506	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	1	
0.902069	58.7595	37	0	1	12	10	1	5	2.85114	1.51522	-1.87506	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	1	
0.919054	58.8765	38	0	1	12	10	1	5	2.85114	1.51522	-1.87506	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	1	
0.935062	62.4667	39	0	1	12	10	1	5	2.85114	1.51522	-1.87506	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	1	
0.953697	53.6635	40	0	1	12	10	1	5	2.85114	1.51522	-1.87506	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	1	
0.976463	43.9245	41	0	1	12	10	1	5	2.85114	1.51522	-1.87506	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	1	
0.993051	60.2864	42	0	1	12	10	1	5	2.85114	1.51522	-1.87506	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	1	
1.01005	58.8242	43	0	1	12	10	1	5	2.85114	1.51522	-1.87506	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	1	
1.02608	62.3667	44	0	1	12	10	1	5	2.85114	1.51522	-1.87506	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	1	
1.04307	58.8744	45	0	1	12	10	1	5	2.85114	1.51522	-1.87506	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	1	
1.06039	57.7335	46	0	1	12	10	1	5	2.85114	1.51522	-1.87506	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	1	
1.07706	60.0047	47	0	1	12	10	1	5	2.85114	1.51522	-1.87506	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	1	
1.09412	58.5994	48	0	1	12	10	1	5	2.85114	1.51522	-1.87506	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	1	
1.11105	59.0791	49	0	1	12	10	1	5	2.85114	1.51522	-1.87506	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	1	
1.12807	58.7512	50	0	1	12	10	1	5	2.85114	1.51522	-1.87506	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	1	
1.14405	62.5811	51	0	1	12	10	1	5	2.85114	1.51522	-1.87506	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	1	
1.16106	58.7741	52	0	1	12	10	1	5	2.85114	1.51522	-1.87506	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	1	
1.17805	58.8649	53	0	1	12	10	1	5	2.85114	1.51522	-1.87506	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	1	
1.19508	58.7355	54	0	1	12	10	1	5	2.85114	1.51522	-1.87506	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	1	
1.21208	58.8158	55	0	1	12	10	1	5	2.85114	1.51522	-1.87506	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	1	
1.22806	62.5516	56	0	1	12	10	1	5	2.85114	1.51522	-1.87506	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	1	
1.24511	58.6773	57	0	1	12	10	1	5	2.85114	1.51522	-1.87506	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	1	
1.26206	58.9802	58	0	1	12	10	1	5	2.85114	1.51522	-1.87506	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	1	
1.27806	62.5103	59	0	1	12	10	1	5	2.85114	1.51522	-1.87506	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	1	
1.29506	58.8106	60	0	1	12	10	1	5	2.85114	1.51522	-1.87506	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	1	
1.31108	62.4243	61	0	1	12	10	1	5	2.85114	1.51522	-1.87506	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	1	
1.32808	58.821	62	0	1	12	10	1	5	2.85114	1.51522	-1.87506	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	1	
1.34507	58.8785	63	0	1	12	10	1	5	2.85114	1.51522	-1.87506	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	1	
1.36106	62.5197	64	0	1	12	10	1	5	2.85114	1.51522	-1.87506	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.625019	1	
1.37809	58.7178	65	0	1	12	10	1	5	2.85114	1.51522	-1.87506	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.937529	1	
1.39508	58.8555	66	0	1	12	10	1	5	2.85114	1.51522	-1.87506	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	1.56255	1	
1.41207	58.888	67	0	1	12	10	1	5	2.85114	1.51522	-1.87506	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	1.7188	1	
1.42809	62.3855	68	0	1	12	10	1	5	2.85114	1.51522	-1.87506	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	2.03131	1	
1.44506	58.9498	69	0	1	12	10	1	5	2.85114	1.51522	-1.87506	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	2.34382	1	
1.46209	58.7116	70	0	1	12	10	1	5	2.85114	1.51522	-1.87506	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	2.73446	1	
1.47913	58.6773	71	0	1	12	10	1	5	2.85114	1.51522	-1.87506	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	3.1251	1	
1.49506	62.7792	72	0	1	12	10	1	5	2.85114	1.51522	-1.87506	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	3.35948	1	
1.51211	58.6575	73	0	1	12	10	1	5	2.85114	1.51522	-1.87506	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	3.82824	1	
