Time	FPS	Frame	Crash	RB	RU	LU	LB	OC	Dither	DAngle	swAngle	OX	OY	OZ	HX	HY	HZ	DX	DY	DZ	HA	RHA	AccumulativeHeading(Y)	Speed	RSpeed	Dynamic	USRHIT	
2.44501e-005	40899.6	1	0	(0)1	(0)3	(0)3	(0)1	(0)2	2.8125	8.11822	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.208311	4.80109	2	0	(0)1	(0)3	(0)3	(0)1	(0)2	2.91941	8.11822	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.260966	18.9915	3	0	(0)1	(0)3	(0)3	(0)1	(0)2	2.91941	8.11822	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.277056	62.1505	4	0	(0)1	(0)3	(0)3	(0)1	(0)2	2.91941	8.11822	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.301651	40.6582	5	0	(0)1	(0)3	(0)3	(0)1	(0)2	2.91941	8.11822	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.318166	60.55	6	0	(0)1	(0)3	(0)3	(0)1	(0)2	2.91941	8.11822	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.335077	59.1341	7	0	(0)1	(0)3	(0)3	(0)1	(0)2	2.91941	8.11822	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.351246	61.8477	8	0	(0)1	(0)3	(0)3	(0)1	(0)2	2.91941	8.11822	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.367067	63.2083	9	0	(0)1	(0)3	(0)3	(0)1	(0)2	2.91941	8.11822	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.386004	52.804	10	0	(0)1	(0)3	(0)3	(0)1	(0)2	2.91941	8.11822	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.40308	58.5644	11	0	(0)1	(0)3	(0)3	(0)1	(0)2	2.91941	8.11822	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.420111	58.7159	12	0	(0)1	(0)3	(0)3	(0)1	(0)2	2.91941	8.11822	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.43709	58.8955	13	0	(0)1	(0)3	(0)3	(0)1	(0)2	2.91941	8.11822	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.454115	58.7388	14	0	(0)1	(0)3	(0)3	(0)1	(0)2	2.91941	8.11822	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.471155	58.6827	15	0	(0)1	(0)3	(0)3	(0)1	(0)2	2.91941	8.11822	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.49783	37.4891	16	0	(0)1	(0)3	(0)3	(0)1	(0)2	2.91941	8.11822	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.521652	41.9771	17	0	(0)1	(0)3	(0)3	(0)1	(0)2	2.91941	8.11822	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.538169	60.5433	18	0	(0)1	(0)3	(0)3	(0)1	(0)2	2.91941	8.11822	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.55516	58.8578	19	0	(0)1	(0)3	(0)3	(0)1	(0)2	2.91941	8.11822	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.572132	58.9185	20	0	(0)1	(0)3	(0)3	(0)1	(0)2	2.91941	8.11822	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.58908	59.0035	21	0	(0)1	(0)3	(0)3	(0)1	(0)2	2.91941	8.11822	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.606067	58.8683	22	0	(0)1	(0)3	(0)3	(0)1	(0)2	2.91941	8.11822	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.629924	41.9176	23	0	(0)1	(0)3	(0)3	(0)1	(0)2	2.91941	8.11822	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.646173	61.5421	24	0	(0)1	(0)3	(0)3	(0)1	(0)2	2.91941	8.11822	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.669646	42.6016	25	0	(0)1	(0)3	(0)3	(0)1	(0)2	2.91941	8.11822	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.68609	60.8112	26	0	(0)1	(0)3	(0)3	(0)1	(0)2	2.91941	8.11822	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.703653	56.9388	27	0	(0)1	(0)3	(0)3	(0)1	(0)2	2.91941	8.11822	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.72116	57.1214	28	0	(0)1	(0)3	(0)3	(0)1	(0)2	2.91941	8.11822	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.738163	58.8118	29	0	(0)1	(0)3	(0)3	(0)1	(0)2	2.91941	8.11822	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
