Time	ExpDuration	FPS	Frame	Crash	RB	RU	LU	LB	OC	Dither	CustomDither	DAngle	swAngle	swNoDead	OX	OY	OZ	HX	HY	HZ	DX	DY	DZ	HA	RHA	AccumulativeHeading(Y)	Speed	RSpeed	radius	radiusR	radiusL	Dynamic	USRHIT	SCORE	STEERING	TurningRadius	TX	TY	TZ	toOBS	
1.02343	1.00644	58.8658	26	0	(0)1	(0)1	(0)1	(0)1	(0)1	-1.33227e-015	-1.33227e-015	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
1.04044	1.02343	58.778	27	0	(0)1	(0)1	(0)1	(0)1	(0)1	-1.33227e-015	-1.33227e-015	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
1.05734	1.04044	59.1635	28	0	(0)1	(0)1	(0)1	(0)1	(0)1	-1.33227e-015	-1.33227e-015	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
1.07429	1.05734	58.9957	29	0	(0)1	(0)1	(0)1	(0)1	(0)1	-1.33227e-015	-1.33227e-015	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
1.0914	1.07429	58.4598	30	0	(0)1	(0)1	(0)1	(0)1	(0)1	-1.33227e-015	-1.33227e-015	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
1.10842	1.0914	58.7503	31	0	(0)1	(0)1	(0)1	(0)1	(0)1	-1.33227e-015	-1.33227e-015	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
1.12539	1.10842	58.9461	32	0	(0)1	(0)1	(0)1	(0)1	(0)1	-1.33227e-015	-1.33227e-015	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
1.14242	1.12539	58.7196	33	0	(0)1	(0)1	(0)1	(0)1	(0)1	-1.33227e-015	-1.33227e-015	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
1.15943	1.14242	58.7688	34	0	(0)1	(0)1	(0)1	(0)1	(0)1	-1.33227e-015	-1.33227e-015	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
1.17644	1.15943	58.7949	35	0	(0)1	(0)1	(0)1	(0)1	(0)1	-1.33227e-015	-1.33227e-015	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
1.19344	1.17644	58.8396	36	0	(0)1	(0)1	(0)1	(0)1	(0)1	-1.33227e-015	-1.33227e-015	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
1.21044	1.19344	58.8242	37	0	(0)1	(0)1	(0)1	(0)1	(0)1	-1.33227e-015	-1.33227e-015	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
1.22739	1.21044	58.9771	38	0	(0)1	(0)1	(0)1	(0)1	(0)1	-1.33227e-015	-1.33227e-015	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
1.24342	1.22739	62.405	39	0	(0)1	(0)1	(0)1	(0)1	(0)1	-1.33227e-015	-1.33227e-015	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
1.25944	1.24342	62.3946	40	0	(0)1	(0)1	(0)1	(0)1	(0)1	-1.33227e-015	-1.33227e-015	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
1.27645	1.25944	58.8072	41	0	(0)1	(0)1	(0)1	(0)1	(0)1	-1.33227e-015	-1.33227e-015	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
1.2934	1.27645	59.005	42	0	(0)1	(0)1	(0)1	(0)1	(0)1	-1.33227e-015	-1.33227e-015	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
1.31034	1.2934	59.0003	43	0	(0)1	(0)1	(0)1	(0)1	(0)1	-1.33227e-015	-1.33227e-015	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
1.32734	1.31034	58.8211	44	0	(0)1	(0)1	(0)1	(0)1	(0)1	-1.33227e-015	-1.33227e-015	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
1.34444	1.32734	58.5009	45	0	(0)1	(0)1	(0)1	(0)1	(0)1	-1.33227e-015	-1.33227e-015	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
1.36143	1.34444	58.8612	46	0	(0)1	(0)1	(0)1	(0)1	(0)1	-1.33227e-015	-1.33227e-015	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
1.37843	1.36143	58.8057	47	0	(0)1	(0)1	(0)1	(0)1	(0)1	-1.33227e-015	-1.33227e-015	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
1.39436	1.37843	62.7817	48	0	(0)1	(0)1	(0)1	(0)1	(0)1	-1.33227e-015	-1.33227e-015	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
1.41044	1.39436	62.1873	49	0	(0)1	(0)1	(0)1	(0)1	(0)1	-1.33227e-015	-1.33227e-015	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
1.42743	1.41044	58.8488	50	0	(0)1	(0)1	(0)1	(0)1	(0)1	-1.33227e-015	-1.33227e-015	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
1.44437	1.42743	59.0406	51	0	(0)1	(0)1	(0)1	(0)1	(0)1	-1.33227e-015	-1.33227e-015	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
1.46045	1.44437	62.2131	52	0	(0)1	(0)1	(0)1	(0)1	(0)1	-1.33227e-015	-1.33227e-015	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
1.47743	1.46045	58.8781	53	0	(0)1	(0)1	(0)1	(0)1	(0)1	-1.33227e-015	-1.33227e-015	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
1.49439	1.47743	58.9709	54	0	(0)1	(0)1	(0)1	(0)1	(0)1	-1.33227e-015	-1.33227e-015	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
1.51143	1.49439	58.6766	55	0	(0)1	(0)1	(0)1	(0)1	(0)1	-1.33227e-015	-1.33227e-015	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
1.52743	1.51143	62.4987	56	0	(0)1	(0)1	(0)1	(0)1	(0)1	-1.33227e-015	-1.33227e-015	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
1.54442	1.52743	58.875	57	0	(0)1	(0)1	(0)1	(0)1	(0)1	-1.33227e-015	-1.33227e-015	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
1.56139	1.54442	58.8998	58	0	(0)1	(0)1	(0)1	(0)1	(0)1	-1.33227e-015	-1.33227e-015	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
1.57743	1.56139	62.3513	59	0	(0)1	(0)1	(0)1	(0)1	(0)1	-1.33227e-015	-1.33227e-015	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
1.59344	1.57743	62.4518	60	0	(0)1	(0)1	(0)1	(0)1	(0)1	-1.33227e-015	-1.33227e-015	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
1.60946	1.59344	62.4397	61	0	(0)1	(0)1	(0)1	(0)1	(0)1	-1.33227e-015	-1.33227e-015	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
1.62646	1.60946	58.8365	62	0	(0)1	(0)1	(0)1	(0)1	(0)1	-1.33227e-015	-1.33227e-015	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
1.64346	1.62646	58.8211	63	0	(0)1	(0)1	(0)1	(0)1	(0)1	-1.33227e-015	-1.33227e-015	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
1.66045	1.64346	58.8442	64	0	(0)1	(0)1	(0)1	(0)1	(0)1	-1.33227e-015	-1.33227e-015	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
1.67743	1.66045	58.8998	65	0	(0)1	(0)1	(0)1	(0)1	(0)1	-1.33227e-015	-1.33227e-015	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
1.69439	1.67743	58.9508	66	0	(0)1	(0)1	(0)1	(0)1	(0)1	-1.33227e-015	-1.33227e-015	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
1.71046	1.69439	62.239	67	0	(0)1	(0)1	(0)1	(0)1	(0)1	-1.33227e-015	-1.33227e-015	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
1.72743	1.71046	58.9106	68	0	(0)1	(0)1	(0)1	(0)1	(0)1	-1.33227e-015	-1.33227e-015	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
1.74343	1.72743	62.5109	69	0	(0)1	(0)1	(0)1	(0)1	(0)1	-1.33227e-015	-1.33227e-015	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
1.76048	1.74343	58.669	70	0	(0)1	(0)1	(0)1	(0)1	(0)1	-1.33227e-015	-1.33227e-015	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
1.77738	1.76048	59.1495	71	0	(0)1	(0)1	(0)1	(0)1	(0)1	-1.33227e-015	-1.33227e-015	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
1.79347	1.77738	62.1718	72	0	(0)1	(0)1	(0)1	(0)1	(0)1	-1.33227e-015	-1.33227e-015	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
1.81046	1.79347	58.8581	73	0	(0)1	(0)1	(0)1	(0)1	(0)1	-1.33227e-015	-1.33227e-015	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
1.82745	1.81046	58.8411	74	0	(0)1	(0)1	(0)1	(0)1	(0)1	-1.33227e-015	-1.33227e-015	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
1.8444	1.82745	59.005	75	0	(0)1	(0)1	(0)1	(0)1	(0)1	-1.33227e-015	-1.33227e-015	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
1.86044	1.8444	62.3409	76	0	(0)1	(0)1	(0)1	(0)1	(0)1	-1.33227e-015	-1.33227e-015	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
1.87742	1.86044	58.875	77	0	(0)1	(0)1	(0)1	(0)1	(0)1	-1.33227e-015	-1.33227e-015	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
1.89345	1.87742	62.405	78	0	(0)1	(0)1	(0)1	(0)1	(0)1	-1.33227e-015	-1.33227e-015	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
1.91042	1.89345	58.926	79	0	(0)1	(0)1	(0)1	(0)1	(0)1	-1.33227e-015	-1.33227e-015	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
1.92646	1.91042	62.3513	80	0	(0)1	(0)1	(0)1	(0)1	(0)1	-1.33227e-015	-1.33227e-015	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
1.94347	1.92646	58.7949	81	0	(0)1	(0)1	(0)1	(0)1	(0)1	-1.33227e-015	-1.33227e-015	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
1.96042	1.94347	58.9724	82	0	(0)1	(0)1	(0)1	(0)1	(0)1	-1.33227e-015	-1.33227e-015	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
1.97745	1.96042	58.7227	83	0	(0)1	(0)1	(0)1	(0)1	(0)1	-1.33227e-015	-1.33227e-015	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
1.99347	1.97745	62.4483	84	0	(0)1	(0)1	(0)1	(0)1	(0)1	-1.33227e-015	-1.33227e-015	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
2.01043	1.99347	58.9384	85	0	(0)1	(0)1	(0)1	(0)1	(0)1	-1.33227e-015	-1.33227e-015	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
2.02743	2.01043	58.8473	86	0	(0)1	(0)1	(0)1	(0)1	(0)1	-1.33227e-015	-1.33227e-015	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
2.04443	2.02743	58.8134	87	0	(0)1	(0)1	(0)1	(0)1	(0)1	-1.33227e-015	-1.33227e-015	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
2.0614	2.04443	58.9337	88	0	(0)1	(0)1	(0)1	(0)1	(0)1	-1.33227e-015	-1.33227e-015	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
2.07847	2.0614	58.5879	89	0	(0)1	(0)1	(0)1	(0)1	(0)1	-1.33227e-015	-1.33227e-015	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
2.09539	2.07847	59.0997	90	0	(0)1	(0)1	(0)1	(0)1	(0)1	-1.33227e-015	-1.33227e-015	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
