Time	FPS	Frame	Crash	RB	RU	LU	LB	OC	Dither	DAngle	swAngle	OX	OY	OZ	HX	HY	HZ	DXDYDZHA	AccumulativeHeading(Y)	Speed	Dynamic
3.08791e-004	3238.43	1	0	1	25	23	1	12	2.8125	6.89713	2.12043	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	1	
0.354504	2.8233	2	0	1	25	23	1	12	2.9518	6.89713	2.12043	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	1	
0.401079	21.4706	3	0	1	25	23	1	12	2.9518	6.89713	2.12043	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	1	
0.420218	52.2493	4	0	1	25	23	1	12	2.9518	6.89713	2.12043	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	1	
0.454255	29.3803	5	0	1	25	23	1	12	2.9518	6.89713	2.12043	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	1	
0.472262	55.5318	6	0	1	25	23	1	12	2.9518	6.89713	2.12043	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	1	
0.489038	59.6106	7	0	1	25	23	1	12	2.9518	6.89713	2.12043	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	1	
0.506394	57.616	8	0	1	25	23	1	12	2.9518	6.89713	2.12043	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	1	
0.523391	58.8357	9	0	1	25	23	1	12	2.9518	6.89713	2.12043	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	1	
0.540398	58.797	10	0	1	25	23	1	12	2.9518	6.89713	2.12043	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	1	
0.561116	48.2672	11	0	1	25	23	1	12	2.9518	6.89713	2.12043	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	1	
