Time	FPS	Frame	Crash	RB	RU	LU	LB	OC	Dither	DAngle	swAngle	OX	OY	OZ	HX	HY	HZ	DX	DY	DZ	HA	RHA	AccumulativeHeading(Y)	Speed	RSpeed	Dynamic
2.56573e-005	38975.3	1	0	1	3	3	1	2	2.8125	-0.18037	-5.85955	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	
1.20619	0.829072	2	0	1	3	3	1	2	2.80887	-0.18037	-5.85955	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	
1.26347	17.4604	3	0	1	3	3	1	2	2.80887	-0.18037	-5.85955	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	
1.28434	47.8985	4	0	1	3	3	1	2	2.80887	-0.18037	-5.85955	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	
1.30636	45.4264	5	0	1	3	3	1	2	2.80887	-0.18037	-5.85955	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	
1.32345	58.4936	6	0	1	3	3	1	2	2.80887	-0.18037	-5.85955	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	
1.34474	46.9662	7	0	1	3	3	1	2	2.80887	-0.18037	-5.85955	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	
1.37125	37.7229	8	0	1	3	3	1	2	2.80887	-0.18037	-5.85955	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	
1.39331	45.3338	9	0	1	3	3	1	2	2.80887	-0.18037	-5.85955	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	
1.41044	58.3812	10	0	1	3	3	1	2	2.80887	-0.18037	-5.85955	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	
1.42744	58.8155	11	0	1	3	3	1	2	2.80887	-0.18037	-5.85955	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	
1.44445	58.7852	12	0	1	3	3	1	2	2.80887	-0.18037	-5.85955	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	
1.46044	62.5559	13	0	1	3	3	1	2	2.80887	-0.18037	-5.85955	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	
