Time	FPS	Frame	Crash	RB	RU	LU	LB	OC	Dither	DAngle	swAngle	OX	OY	OZ	HX	HY	HZ	DX	DY	DZ	HA	RHA	AccumulativeHeading(Y)	Speed	RSpeed	Dynamic		
3.4109e-005	29317.8	1	0	(0)1	(0)1	(0)1	(0)1	(0)1	2.8125	-2.97758	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.165137	6.05683	2	0	(0)1	(0)1	(0)1	(0)1	(0)1	2.68663	-2.97758	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.207608	23.5457	3	0	(0)1	(0)1	(0)1	(0)1	(0)1	2.68663	-2.97758	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.225082	57.2247	4	0	(0)1	(0)1	(0)1	(0)1	(0)1	2.68663	-2.97758	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.241661	60.3192	5	0	(0)1	(0)1	(0)1	(0)1	(0)1	2.68663	-2.97758	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.275146	29.8641	6	0	(0)1	(0)1	(0)1	(0)1	(0)1	2.68663	-2.97758	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.29167	60.5197	7	0	(0)1	(0)1	(0)1	(0)1	(0)1	2.68663	-2.97758	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.30874	58.5796	8	0	(0)1	(0)1	(0)1	(0)1	(0)1	2.68663	-2.97758	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.325687	59.0084	9	0	(0)1	(0)1	(0)1	(0)1	(0)1	2.68663	-2.97758	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.342662	58.9119	10	0	(0)1	(0)1	(0)1	(0)1	(0)1	2.68663	-2.97758	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.358678	62.4359	11	0	(0)1	(0)1	(0)1	(0)1	(0)1	2.68663	-2.97758	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.375693	58.7718	12	0	(0)1	(0)1	(0)1	(0)1	(0)1	2.68663	-2.97758	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.391685	62.5302	13	0	(0)1	(0)1	(0)1	(0)1	(0)1	2.68663	-2.97758	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.407695	62.463	14	0	(0)1	(0)1	(0)1	(0)1	(0)1	2.68663	-2.97758	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.423706	62.4559	15	0	(0)1	(0)1	(0)1	(0)1	(0)1	2.68663	-2.97758	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.440719	58.7771	16	0	(0)1	(0)1	(0)1	(0)1	(0)1	2.68663	-2.97758	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.456681	62.652	17	0	(0)1	(0)1	(0)1	(0)1	(0)1	2.68663	-2.97758	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.472798	62.0465	18	0	(0)1	(0)1	(0)1	(0)1	(0)1	2.68663	-2.97758	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.48979	58.8512	19	0	(0)1	(0)1	(0)1	(0)1	(0)1	2.68663	-2.97758	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
