Time	FPS	Frame	Crash	RB	RU	LU	LB	OC	Dither	DAngle	swAngle	OX	OY	OZ	HX	HY	HZ	DX	DY	DZ	HA	AccumulativeHeading(Y)	Speed	RSpeed	Dynamic
5.83235e-005	17145.7	1	0	1	3	3	1	2	2.8125	4.22921e-004	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0	
0.749078	1.33508	2	0	1	3	3	1	2	2.81251	4.22921e-004	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0	
0.877858	7.76518	3	0	1	3	3	1	2	2.81251	4.22921e-004	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0	
0.895058	58.1407	4	0	1	3	3	1	2	2.81251	4.22921e-004	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0	
0.912706	56.6637	5	0	1	3	3	1	2	2.81251	4.22921e-004	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0	
0.929657	58.9913	6	0	1	3	3	1	2	2.81251	4.22921e-004	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0	
0.947327	56.5938	7	0	1	3	3	1	2	2.81251	4.22921e-004	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0	
0.96489	56.9381	8	0	1	3	3	1	2	2.81251	4.22921e-004	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0	
0.983015	55.173	9	0	1	3	3	1	2	2.81251	4.22921e-004	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0	
1.00096	55.7177	10	0	1	3	3	1	2	2.81251	4.22921e-004	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0	
1.01805	58.5225	11	0	1	3	3	1	2	2.81251	4.22921e-004	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0	
1.03606	55.5221	12	0	1	3	3	1	2	2.81251	4.22921e-004	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0	
1.05308	58.7598	13	0	1	3	3	1	2	2.81251	4.22921e-004	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0	
1.07106	55.6239	14	0	1	3	3	1	2	2.81251	4.22921e-004	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0	
1.08906	55.5592	15	0	1	3	3	1	2	2.81251	4.22921e-004	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0	
1.10611	58.6401	16	0	1	3	3	1	2	2.81251	4.22921e-004	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0	
1.12312	58.7752	17	0	1	3	3	1	2	2.81251	4.22921e-004	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0	
1.14111	55.5977	18	0	1	3	3	1	2	2.81251	4.22921e-004	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0	
1.15817	58.6111	19	0	1	3	3	1	2	2.81251	4.22921e-004	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0	
1.17519	58.7644	20	0	1	3	3	1	2	2.81251	4.22921e-004	0.	-2.8125	7.40741e-002	0.	0.	1.	0.	0.	1.	0.	0.	0.	16.	15.6296	0	
1.19186	59.9966	21	0	1	4	4	1	2	2.81251	4.22921e-004	0.	-2.8125	0.148148	0.	0.	1.	0.	0.	1.	0.	0.	0.	16.	15.6705	0	
1.20891	58.6432	22	0	1	4	4	1	2	2.81251	4.22921e-004	0.	-2.8125	0.222222	0.	0.	1.	0.	0.	1.	0.	0.	0.	16.	15.9991	0	
1.22721	54.6468	23	0	1	4	4	1	2	2.81251	4.22921e-004	0.	-2.8125	0.296296	0.	0.	1.	0.	0.	1.	0.	0.	0.	16.	15.6382	0	
1.25073	42.5155	24	0	1	4	4	1	2	2.81251	4.22921e-004	0.	-2.8125	0.37037	0.	0.	1.	0.	0.	1.	0.	0.	0.	16.	14.5725	0	
1.27014	51.5076	25	0	1	4	4	1	2	2.81251	4.22921e-004	0.	-2.8125	0.444444	0.	0.	1.	0.	0.	1.	0.	0.	0.	16.	11.3375	0	
