Time	FPS	Frame	Crash	RB	RU	LU	LB	OC	Dither	DAngle	swAngle	OX	OY	OZ	HX	HY	HZ	HA	AccumulativeHeading(Y)	Speed
10.0464	58.0297	415	0	57	61	60	57	59	0.58277	7.97092e-002	0.	0.830698	100.324	0.	7.84616e-003	0.999969	0.	0.454827	0.449557	60.	
10.0632	59.6504	416	0	57	61	61	57	59	0.589144	7.42344e-002	0.	0.839637	100.602	0.	7.94171e-003	0.999968	0.	0.328486	0.455031	60.	
10.0802	58.8012	417	0	58	61	61	58	59	0.588966	7.02804e-002	0.	0.842024	100.88	0.	8.01072e-003	0.999968	0.	0.23724	0.458985	60.	
10.0972	58.8399	418	0	58	61	61	58	59	0.595108	6.74247e-002	0.	0.850731	101.157	0.	8.06056e-003	0.999968	0.	0.17134	0.461841	60.	
10.1142	58.8232	419	0	58	61	61	58	60	0.594875	8.80947e-002	0.	0.853065	101.435	0.	8.09656e-003	0.999967	0.	0.123746	0.463904	60.	
10.1312	58.8169	420	0	58	62	61	58	60	0.601025	8.02906e-002	0.	0.861939	101.713	0.	8.23276e-003	0.999966	0.	0.468245	0.471708	60.	
10.1482	58.8054	421	0	58	62	62	58	60	0.600894	7.46543e-002	0.	0.864484	101.99	0.	8.33113e-003	0.999965	0.	0.338177	0.477344	60.	
10.1649	59.8844	422	0	59	62	62	58	60	0.607144	7.05837e-002	0.	0.873409	102.268	0.	8.40217e-003	0.999965	0.	0.244239	0.481415	60.	
10.1822	57.7012	423	0	59	62	62	59	60	0.606937	6.76438e-002	0.	0.875877	102.546	0.	8.45348e-003	0.999964	0.	0.176395	0.484355	60.	
10.1982	62.611	424	0	59	62	62	59	61	0.613013	8.89226e-002	0.	0.88463	102.823	0.	8.49054e-003	0.999964	0.	0.127396	0.486478	60.	
10.2151	59.2387	425	0	59	63	63	59	61	0.612896	8.08886e-002	0.	0.887355	103.101	0.	8.63075e-003	0.999963	0.	0.482044	0.494512	60.	
10.2321	58.8712	426	0	59	63	63	59	61	0.619299	7.50862e-002	0.	0.896547	103.379	0.	8.73202e-003	0.999962	0.	0.348143	0.500314	60.	
10.2492	58.5146	427	0	60	63	63	59	61	0.619127	7.08956e-002	0.	0.899165	103.656	0.	8.80516e-003	0.999961	0.	0.251436	0.504505	60.	
10.2661	59.1076	428	0	60	63	63	60	61	0.625284	6.7869e-002	0.	0.90811	103.934	0.	8.85798e-003	0.999961	0.	0.181593	0.507531	60.	
10.283	59.056	429	0	60	63	63	60	62	0.625055	8.97623e-002	0.	0.910671	104.212	0.	8.89613e-003	0.99996	0.	0.13115	0.509717	60.	
10.2998	59.4951	430	0	60	64	64	60	62	0.631209	8.1495e-002	0.	0.919794	104.489	0.	9.04041e-003	0.999959	0.	0.496038	0.517985	60.	
10.3169	58.4413	431	0	60	64	64	60	62	0.631087	7.55242e-002	0.	0.922578	104.767	0.	9.14462e-003	0.999958	0.	0.35825	0.523955	60.	
10.3338	59.28	432	0	61	64	64	60	62	0.637358	7.12119e-002	0.	0.931755	105.045	0.	9.21988e-003	0.999957	0.	0.258736	0.528268	60.	
10.3507	59.1974	433	0	61	64	64	61	62	0.637156	6.80975e-002	0.	0.934458	105.322	0.	9.27423e-003	0.999957	0.	0.186865	0.531382	60.	
10.3677	58.746	434	0	61	64	64	61	63	0.643244	9.05863e-002	0.	0.943452	105.6	0.	9.31349e-003	0.999957	0.	0.134958	0.533631	60.	
10.3846	59.2705	435	0	61	65	65	61	63	0.643114	8.20901e-002	0.	0.946427	105.878	0.	9.46177e-003	0.999955	0.	0.509771	0.542128	60.	
10.4015	58.9729	436	0	61	65	65	61	63	0.649547	7.59539e-002	0.	0.955885	106.155	0.	9.56886e-003	0.999954	0.	0.368168	0.548264	60.	
10.4186	58.5414	437	0	62	65	65	62	63	0.649382	7.15223e-002	0.	0.958746	106.433	0.	9.6462e-003	0.999953	0.	0.265899	0.552695	60.	
10.4357	58.5663	438	0	62	65	65	62	63	0.655554	6.83217e-002	0.	0.967943	106.711	0.	9.70206e-003	0.999953	0.	0.192038	0.555896	60.	
10.4525	59.6085	439	0	62	66	65	62	64	0.655329	9.1496e-002	0.	0.970744	106.988	0.	9.74241e-003	0.999953	0.	0.138694	0.558208	60.	
10.4693	59.4054	440	0	62	66	66	62	64	0.661465	8.27471e-002	0.	0.98013	107.266	0.	9.89509e-003	0.999951	0.	0.524933	0.566956	60.	
10.4864	58.5653	441	0	62	66	66	62	64	0.661354	7.64285e-002	0.	0.983167	107.544	0.	1.00054e-002	0.99995	0.	0.379119	0.573275	60.	
10.5033	58.9771	442	0	63	66	66	63	64	0.667647	7.1865e-002	0.	0.992609	107.821	0.	1.0085e-002	0.999949	0.	0.273808	0.577839	60.	
10.5203	58.9404	443	0	63	66	66	63	65	0.66745	9.47535e-002	0.	0.995561	108.099	0.	1.01425e-002	0.999949	0.	0.19775	0.581134	60.	
10.5371	59.348	444	0	63	67	66	63	65	0.673754	8.50997e-002	0.	1.00514	108.377	0.	1.0311e-002	0.999947	0.	0.579225	0.590788	60.	
10.5541	59.0823	445	0	63	67	67	63	65	0.673661	7.81276e-002	0.	1.00833	108.654	0.	1.04327e-002	0.999946	0.	0.418329	0.59776	60.	
10.5711	58.8284	446	0	63	67	67	63	65	0.679996	7.30921e-002	0.	1.01794	108.932	0.	1.05206e-002	0.999945	0.	0.302126	0.602796	60.	
10.588	59.077	447	0	64	67	67	64	65	0.679809	6.94554e-002	0.	1.02102	109.209	0.	1.0584e-002	0.999944	0.	0.218202	0.606432	60.	
10.6053	57.9262	448	0	64	67	67	64	66	0.68593	9.37161e-002	0.	1.03042	109.487	0.	1.06299e-002	0.999944	0.	0.157591	0.609059	60.	
10.6222	58.9016	449	0	64	68	68	64	66	0.692166	8.43505e-002	0.	1.0401	109.765	0.	1.07933e-002	0.999942	0.	0.561936	0.618424	60.	
10.6391	59.4566	450	0	64	68	68	64	66	0.692068	7.75865e-002	0.	1.0434	110.042	0.	1.09114e-002	0.99994	0.	0.405842	0.625189	60.	
10.6559	59.3905	451	0	64	68	68	64	66	0.698389	7.27014e-002	0.	1.05313	110.32	0.	1.09966e-002	0.99994	0.	0.293108	0.630074	60.	
10.6729	58.9519	452	0	65	68	68	65	66	0.698199	6.91732e-002	0.	1.05635	110.598	0.	1.10582e-002	0.999939	0.	0.211689	0.633602	60.	
10.6897	59.3948	453	0	65	69	68	65	67	0.704313	9.42676e-002	0.	1.06587	110.875	0.	1.11027e-002	0.999938	0.	0.152887	0.63615	60.	
10.7067	58.6524	454	0	65	69	69	65	67	0.704223	8.47488e-002	0.	1.06939	111.153	0.	1.12688e-002	0.999937	0.	0.571127	0.645669	60.	
10.7236	59.3671	455	0	65	69	69	65	67	0.710722	7.78742e-002	0.	1.07942	111.431	0.	1.13888e-002	0.999935	0.	0.412481	0.652543	60.	
10.7406	58.9152	456	0	66	69	69	65	67	0.710572	7.29091e-002	0.	1.08281	111.708	0.	1.14754e-002	0.999934	0.	0.297903	0.657508	60.	
10.7576	58.8002	457	0	66	69	69	66	67	0.716778	6.93232e-002	0.	1.09256	111.986	0.	1.1538e-002	0.999933	0.	0.215152	0.661094	60.	
10.7744	59.3118	458	0	66	70	69	66	68	0.716561	9.51718e-002	0.	1.09588	112.264	0.	1.15832e-002	0.999933	0.	0.155387	0.663684	60.	
10.7915	58.748	459	0	66	70	70	66	68	0.722725	8.54019e-002	0.	1.10584	112.541	0.	1.17537e-002	0.999931	0.	0.586198	0.673454	60.	
10.8084	59.0981	460	0	66	70	70	66	68	0.722635	7.83458e-002	0.	1.10943	112.819	0.	1.18769e-002	0.999929	0.	0.423365	0.68051	60.	
10.8256	57.8807	461	0	67	70	70	67	68	0.728975	7.32498e-002	0.	1.11944	113.096	0.	1.19658e-002	0.999928	0.	0.305764	0.685606	60.	
10.8424	59.8152	462	0	67	70	70	67	69	0.728789	9.8728e-002	0.	1.12294	113.374	0.	1.203e-002	0.999928	0.	0.220829	0.689287	60.	
10.8592	59.4812	463	0	67	71	71	67	69	0.735118	8.79702e-002	0.	1.13311	113.652	0.	1.22178e-002	0.999925	0.	0.645467	0.700044	60.	
10.8761	58.9855	464	0	67	71	71	67	69	0.735048	8.02007e-002	0.	1.13686	113.929	0.	1.23534e-002	0.999924	0.	0.46617	0.707814	60.	
10.8933	58.1939	465	0	67	71	71	67	69	0.741434	7.45894e-002	0.	1.14706	114.207	0.	1.24513e-002	0.999922	0.	0.336679	0.713425	60.	
10.9101	59.4801	466	0	68	71	71	68	69	0.741258	7.05368e-002	0.	1.15071	114.484	0.	1.2522e-002	0.999922	0.	0.243157	0.717478	60.	
10.9272	58.5642	467	0	68	72	71	68	70	0.747406	9.76043e-002	0.	1.16067	114.762	0.	1.25731e-002	0.999921	0.	0.175613	0.720405	60.	
10.9444	58.0979	468	0	68	72	72	68	70	0.74733	8.71587e-002	0.	1.16464	115.04	0.	1.27554e-002	0.999919	0.	0.626739	0.73085	60.	
10.9618	57.5119	469	0	68	72	72	68	70	0.753888	7.96146e-002	0.	1.17517	115.317	0.	1.28871e-002	0.999917	0.	0.452645	0.738395	60.	
10.9782	60.9028	470	0	69	72	72	68	70	0.753752	7.41661e-002	0.	1.17899	115.595	0.	1.29821e-002	0.999916	0.	0.32691	0.743843	60.	
10.9957	57.1153	471	0	69	72	72	69	71	0.759989	0.100988	0.	1.1892	115.873	0.	1.30508e-002	0.999915	0.	0.236102	0.747778	60.	
11.013	57.8807	472	0	69	73	73	69	71	0.760022	8.96028e-002	0.	1.19334	116.15	0.	1.32495e-002	0.999912	0.	0.683141	0.759164	60.	
11.0302	58.0694	473	0	69	73	73	69	71	0.766641	8.13798e-002	0.	1.20407	116.428	0.	1.3393e-002	0.99991	0.	0.49338	0.767387	60.	
11.0472	58.8326	474	0	69	73	73	69	71	0.766519	7.5441e-002	0.	1.20806	116.705	0.	1.34967e-002	0.999909	0.	0.35633	0.773326	60.	
11.0642	58.7981	475	0	70	73	73	70	71	0.772788	7.11518e-002	0.	1.21845	116.983	0.	1.35715e-002	0.999908	0.	0.257349	0.777615	60.	
11.0802	62.5153	476	0	70	74	73	70	72	0.772585	9.96773e-002	0.	1.22236	117.261	0.	1.36256e-002	0.999907	0.	0.185863	0.780712	60.	
11.0972	58.8305	477	0	70	74	74	70	72	0.778851	8.86558e-002	0.	1.23296	117.538	0.	1.38179e-002	0.999905	0.	0.661289	0.791734	60.	
11.1143	58.7387	478	0	70	74	74	70	72	0.778786	8.06959e-002	0.	1.23716	117.816	0.	1.39568e-002	0.999903	0.	0.477597	0.799694	60.	
11.1312	58.9026	479	0	70	74	74	70	72	0.785185	7.4947e-002	0.	1.24782	118.093	0.	1.40572e-002	0.999901	0.	0.344931	0.805443	60.	
11.148	59.5389	480	0	71	74	74	71	73	0.785012	0.103186	0.	1.25192	118.371	0.	1.41296e-002	0.9999	0.	0.249117	0.809595	60.	
11.1652	58.1285	481	0	71	75	75	71	73	0.791428	9.11897e-002	0.	1.26275	118.648	0.	1.4339e-002	0.999897	0.	0.719763	0.821591	60.	
11.1812	62.4658	482	0	71	75	75	71	73	0.791383	8.25259e-002	0.	1.26713	118.926	0.	1.44902e-002	0.999895	0.	0.519829	0.830255	60.	
11.1982	58.843	483	0	71	75	75	71	73	0.797827	7.62687e-002	0.	1.278	119.204	0.	1.45994e-002	0.999893	0.	0.375432	0.836512	60.	
11.2152	58.8869	484	0	72	75	75	71	73	0.797665	7.17496e-002	0.	1.28226	119.481	0.	1.46782e-002	0.999892	0.	0.271145	0.841031	60.	
11.2322	58.8232	485	0	72	76	76	72	74	0.803842	0.101797	0.	1.29286	119.759	0.	1.47352e-002	0.999891	0.	0.195827	0.844295	60.	
11.2493	58.3774	486	0	72	76	76	72	74	0.810122	9.01866e-002	0.	1.3038	120.036	0.	1.49378e-002	0.999888	0.	0.696615	0.855905	60.	
11.2663	58.8242	487	0	72	76	76	72	74	0.810069	8.18015e-002	0.	1.30833	120.314	0.	1.50841e-002	0.999886	0.	0.503111	0.86429	60.	
11.2832	59.4033	488	0	72	76	76	72	74	0.816495	7.57455e-002	0.	1.31934	120.592	0.	1.51898e-002	0.999885	0.	0.363358	0.870346	60.	
11.2999	59.9104	489	0	73	77	76	73	75	0.816328	0.10549	0.	1.32376	120.869	0.	1.52661e-002	0.999883	0.	0.262425	0.87472	60.	
11.3169	58.6596	490	0	73	77	77	73	75	0.822753	9.28536e-002	0.	1.33495	121.147	0.	1.54867e-002	0.99988	0.	0.758161	0.887356	60.	
11.3338	59.2503	491	0	73	77	77	73	75	0.822722	8.37276e-002	0.	1.33967	121.424	0.	1.56459e-002	0.999878	0.	0.547561	0.896482	60.	
11.3507	59.1002	492	0	73	77	77	73	75	0.829195	7.71366e-002	0.	1.35089	121.702	0.	1.57609e-002	0.999876	0.	0.39546	0.903073	60.	
11.3677	58.9309	493	0	74	77	77	74	75	0.82904	7.23764e-002	0.	1.35549	121.98	0.	1.5844e-002	0.999874	0.	0.28561	0.907833	60.	
11.3847	58.8367	494	0	74	78	78	74	76	0.835233	0.103982	0.	1.36643	122.257	0.	1.5904e-002	0.999874	0.	0.206274	0.911271	60.	
11.4016	59.0412	495	0	74	78	78	74	76	0.835171	9.17647e-002	0.	1.37141	122.535	0.	1.61172e-002	0.99987	0.	0.733032	0.923488	60.	
11.4185	59.262	496	0	74	78	78	74	76	0.841843	8.29412e-002	0.	1.383	122.812	0.	1.62712e-002	0.999868	0.	0.529412	0.932312	60.	
11.4355	58.8503	497	0	75	78	78	74	76	0.841733	7.65686e-002	0.	1.38781	123.09	0.	1.63824e-002	0.999866	0.	0.382353	0.938684	60.	
11.4525	58.8524	498	0	75	79	79	75	77	0.84803	0.107915	0.	1.39902	123.367	0.	1.64627e-002	0.999864	0.	0.276144	0.943287	60.	
11.4693	59.4278	499	0	75	79	79	75	77	0.848057	9.46054e-002	0.	1.4042	123.645	0.	1.6695e-002	0.999861	0.	0.798585	0.956596	60.	
11.4863	58.7856	500	0	75	79	79	75	77	0.854799	8.49928e-002	0.	1.41604	123.922	0.	1.68627e-002	0.999858	0.	0.576756	0.966209	60.	
11.5033	58.8221	501	0	75	79	79	75	77	0.854705	7.80503e-002	0.	1.42104	124.2	0.	1.69839e-002	0.999856	0.	0.416546	0.973151	60.	
11.5202	59.3682	502	0	76	80	79	76	78	0.861039	0.109869	0.	1.43246	124.478	0.	1.70714e-002	0.999854	0.	0.300839	0.978165	60.	
11.5371	58.8817	503	0	76	80	80	76	78	0.861135	9.60163e-002	0.	1.43784	124.755	0.	1.73131e-002	0.99985	0.	0.831145	0.992018	60.	
11.5542	58.7585	504	0	76	80	80	76	78	0.867912	8.60118e-002	0.	1.44989	125.033	0.	1.74877e-002	0.999847	0.	0.600271	1.00202	60.	
11.571	59.2196	505	0	76	80	80	76	78	0.867827	7.87863e-002	0.	1.45507	125.31	0.	1.76138e-002	0.999845	0.	0.433529	1.00925	60.	
11.588	58.8138	506	0	77	81	80	76	79	0.874178	0.111327	0.	1.4667	125.588	0.	1.77048e-002	0.999843	0.	0.313104	1.01447	60.	
11.6049	59.2111	507	0	77	81	81	77	79	0.874337	9.70695e-002	0.	1.47226	125.865	0.	1.79537e-002	0.999839	0.	0.855451	1.02872	60.	
11.6219	58.8263	508	0	77	81	81	77	79	0.881139	8.67724e-002	0.	1.48452	126.143	0.	1.81333e-002	0.999836	0.	0.617826	1.03902	60.	
11.6388	59.2715	509	0	77	81	81	77	79	0.88106	7.93357e-002	0.	1.4899	126.42	0.	1.82631e-002	0.999833	0.	0.446207	1.04646	60.	
11.6558	58.8273	510	0	78	82	81	77	79	0.887425	7.39646e-002	0.	1.50172	126.698	0.	1.83568e-002	0.999831	0.	0.322261	1.05183	60.	
11.6728	59.0107	511	0	78	82	82	78	80	0.887244	0.108861	0.	1.50699	126.975	0.	1.84245e-002	0.99983	0.	0.232744	1.05571	60.	
11.6897	59.1308	512	0	78	82	82	78	80	0.89359	9.52882e-002	0.	1.51908	127.253	0.	1.86614e-002	0.999826	0.	0.814342	1.06928	60.	
11.7067	58.7158	513	0	78	82	82	78	80	0.893577	8.54859e-002	0.	1.52471	127.53	0.	1.88324e-002	0.999823	0.	0.588136	1.07908	60.	
11.7237	58.9435	514	0	78	83	82	78	80	0.900094	7.84065e-002	0.	1.53687	127.808	0.	1.8956e-002	0.99982	0.	0.424765	1.08616	60.	
11.7405	59.2895	515	0	79	83	83	79	81	0.899949	0.113013	0.	1.54236	128.086	0.	1.90452e-002	0.999819	0.	0.306775	1.09127	60.	
11.7576	58.6129	516	0	79	83	83	79	81	0.906417	9.82869e-002	0.	1.55473	128.363	0.	1.93021e-002	0.999814	0.	0.883544	1.106	60.	
11.7744	59.3182	517	0	79	83	83	79	81	0.906429	8.76517e-002	0.	1.56057	128.641	0.	1.94877e-002	0.99981	0.	0.638115	1.11664	60.	
11.7916	58.4485	518	0	79	83	83	79	81	0.912999	7.99706e-002	0.	1.57298	128.918	0.	1.96218e-002	0.999807	0.	0.460861	1.12432	60.	
11.8084	59.2228	519	0	80	84	84	80	82	0.912866	0.115071	0.	1.57868	129.196	0.	1.97186e-002	0.999806	0.	0.332844	1.12986	60.	
11.8257	58.046	520	0	80	84	84	80	82	0.919402	9.97734e-002	0.	1.59128	129.473	0.	1.99855e-002	0.9998	0.	0.917849	1.14516	60.	
11.8433	56.8448	521	0	80	84	84	80	82	0.926271	8.87253e-002	0.	1.60417	129.75	0.	2.01783e-002	0.999796	0.	0.662891	1.15621	60.	
11.8603	58.7293	522	0	80	84	84	80	82	0.926207	8.0746e-002	0.	1.61014	130.028	0.	2.03175e-002	0.999794	0.	0.478754	1.16419	60.	
11.8763	62.6027	523	0	81	85	85	80	83	0.932607	0.11675	0.	1.62258	130.305	0.	2.04181e-002	0.999792	0.	0.345767	1.16995	60.	
11.8933	58.7887	524	0	81	85	85	81	83	0.932761	0.100986	0.	1.62897	130.583	0.	2.06932e-002	0.999786	0.	0.945827	1.18572	60.	
11.91	59.813	525	0	81	85	85	81	83	0.93966	8.96009e-002	0.	1.6421	130.86	0.	2.08918e-002	0.999782	0.	0.683098	1.1971	60.	
11.9269	59.0044	526	0	81	85	85	81	83	0.939603	8.13784e-002	0.	1.64827	131.138	0.	2.10353e-002	0.999779	0.	0.493348	1.20532	60.	
11.9439	58.9257	527	0	82	86	86	81	84	0.946018	0.118144	0.	1.66092	131.415	0.	2.11389e-002	0.999777	0.	0.356307	1.21126	60.	
11.9609	58.9614	528	0	82	86	86	82	84	0.946203	0.101993	0.	1.66753	131.693	0.	2.14207e-002	0.999771	0.	0.969061	1.22741	60.	
11.9779	58.7387	529	0	82	86	86	82	84	0.953127	9.0328e-002	0.	1.68089	131.97	0.	2.16243e-002	0.999766	0.	0.699877	1.23908	60.	
11.9951	58.0307	530	0	82	86	86	82	84	0.953076	8.19036e-002	0.	1.68728	132.248	0.	2.17713e-002	0.999763	0.	0.505467	1.2475	60.	
12.0125	57.7113	531	0	83	87	87	82	85	0.959504	0.119583	0.	1.70015	132.525	0.	2.18775e-002	0.999761	0.	0.36506	1.25359	60.	
12.0293	59.4673	532	0	83	87	87	83	85	0.959714	0.103032	0.	1.70698	132.803	0.	2.21662e-002	0.999754	0.	0.993047	1.27014	60.	
12.0465	58.1928	533	0	83	87	87	83	85	0.966859	8.68272e-002	0.	1.72078	133.08	0.	2.2449e-002	0.999748	0.	0.972292	1.28634	60.	
12.0634	58.9026	534	0	83	87	87	83	85	0.96717	7.0878e-002	0.	1.72774	133.358	0.	2.27273e-002	0.999742	0.	0.956953	1.30229	60.	
12.0807	57.912	535	0	84	88	88	83	86	0.973839	0.112743	0.	1.74106	133.635	0.	2.278e-002	0.999741	0.	0.181299	1.30531	60.	
12.0974	59.7343	536	0	84	88	88	84	86	0.974102	9.59021e-002	0.	1.74816	133.912	0.	2.30739e-002	0.999734	0.	1.01048	1.32215	60.	
12.1142	59.5517	537	0	84	88	88	84	86	0.981311	7.93288e-002	0.	1.76223	134.19	0.	2.33631e-002	0.999727	0.	0.994397	1.33873	60.	
12.131	59.7526	538	0	84	89	88	84	86	0.981675	6.30193e-002	0.	1.76947	134.467	0.	2.36476e-002	0.99972	0.	0.978573	1.35504	60.	
12.148	58.5808	539	0	84	89	89	84	87	0.988996	9.28502e-002	0.	1.78365	134.744	0.	2.39277e-002	0.999714	0.	0.963	1.37109	60.	
12.1653	58.0125	540	0	85	89	89	85	87	0.989363	7.58311e-002	0.	1.79107	135.022	0.	2.42246e-002	0.999707	0.	1.02115	1.38811	60.	
12.1823	58.8221	541	0	85	89	89	85	87	0.996685	5.90851e-002	0.	1.80548	135.299	0.	2.45168e-002	0.999699	0.	1.00476	1.40485	60.	
12.1983	62.4481	542	0	85	90	89	85	87	0.997154	4.2608e-002	0.	1.81304	135.577	0.	2.48043e-002	0.999692	0.	0.988627	1.42133	60.	
12.2151	59.4908	543	0	85	90	90	85	88	1.00459	7.34511e-002	0.	1.82757	135.854	0.	2.50872e-002	0.999685	0.	0.972756	1.43754	60.	
12.232	59.0149	544	0	86	90	90	86	88	1.00505	5.62387e-002	0.	1.83532	136.131	0.	2.53875e-002	0.999678	0.	1.03274	1.45475	60.	
12.2491	58.7418	545	0	86	90	90	86	88	1.01248	3.93051e-002	0.	1.85007	136.409	0.	2.5683e-002	0.99967	0.	1.01602	1.47169	60.	
12.2661	58.8461	546	0	86	91	90	86	88	1.01306	2.26457e-002	0.	1.85796	136.686	0.	2.59736e-002	0.999663	0.	0.999566	1.48835	60.	
12.283	59.1604	547	0	86	91	91	86	89	1.02061	5.44309e-002	0.	1.87282	136.963	0.	2.62596e-002	0.999655	0.	0.983379	1.50474	60.	
12.2999	59.134	548	0	87	91	91	87	89	1.02115	3.70112e-002	0.	1.88091	137.241	0.	2.65635e-002	0.999647	0.	1.04518	1.52216	60.	
12.3168	59.2005	549	0	87	91	91	87	89	1.0287	1.98761e-002	0.	1.896	137.518	0.	2.68625e-002	0.999639	0.	1.02811	1.53929	60.	
12.3338	58.7564	550	0	87	92	91	87	89	1.02937	3.02088e-003	0.	1.90423	137.795	0.	2.71565e-002	0.999631	0.	1.01131	1.55615	60.	
12.3507	59.0623	551	0	88	92	92	87	90	1.03703	3.57225e-002	0.	1.91944	138.072	0.	2.74458e-002	0.999623	0.	0.994792	1.57273	60.	
12.3676	59.1794	552	0	88	92	92	88	90	1.03765	1.80799e-002	0.	1.92786	138.35	0.	2.77536e-002	0.999615	0.	1.05855	1.59037	60.	
12.3848	58.2922	553	0	88	92	92	88	90	1.04531	7.28104e-004	0.	1.94331	138.627	0.	2.80563e-002	0.999606	0.	1.04111	1.60772	60.	
12.4016	59.5047	554	0	88	93	93	88	90	1.04609	1.63378e-002	0.	1.95188	138.904	0.	2.83541e-002	0.999598	0.	1.02395	1.62479	60.	
12.4185	59.134	555	0	89	93	93	88	91	1.05386	1.73414e-002	0.	1.96743	139.182	0.	2.86469e-002	0.99959	0.	1.00708	1.64157	60.	
12.4355	58.9037	556	0	89	93	93	89	91	1.05454	2.76951e-004	0.	1.97619	139.459	0.	2.89543e-002	0.999581	0.	1.0571	1.65919	60.	
12.4525	58.7637	557	0	89	93	93	89	91	1.06229	1.78632e-002	0.	1.99198	139.736	0.	2.92611e-002	0.999572	0.	1.05518	1.67678	60.	
12.4693	59.4001	558	0	89	94	94	89	91	1.07012	3.51571e-002	0.	2.00783	140.013	0.	2.95628e-002	0.999563	0.	1.03763	1.69407	60.	
12.4864	58.4001	559	0	90	94	94	89	92	1.07107	4.73061e-004	0.	2.01682	140.291	0.	2.98595e-002	0.999554	0.	1.02038	1.71108	60.	
12.5032	59.5892	560	0	90	94	94	90	92	1.07871	1.83217e-002	0.	2.03284	140.568	0.	3.01708e-002	0.999545	0.	1.07092	1.72892	60.	
12.5203	58.6555	561	0	90	95	94	90	92	1.07962	3.61574e-002	0.	2.04203	140.845	0.	3.0482e-002	0.999535	0.	1.07014	1.74676	60.	
12.5371	59.4758	562	0	90	95	95	90	92	1.08756	5.3694e-002	0.	2.05825	141.122	0.	3.07879e-002	0.999526	0.	1.0522	1.7643	60.	
12.554	58.9435	563	0	91	95	95	90	93	1.08861	1.8099e-002	0.	2.06758	141.4	0.	3.10887e-002	0.999517	0.	1.03455	1.78154	60.	
12.5713	58.0104	564	0	91	95	95	91	93	1.09631	3.61928e-002	0.	2.08397	141.677	0.	3.14044e-002	0.999507	0.	1.08563	1.79963	60.	
12.5883	58.795	565	0	91	96	95	91	93	1.09731	5.42916e-002	0.	2.09351	141.954	0.	3.17201e-002	0.999497	0.	1.08593	1.81773	60.	
12.6053	58.8033	566	0	91	96	96	91	94	1.10536	1.80154e-002	0.	2.11009	142.231	0.	3.20305e-002	0.999487	0.	1.06756	1.83552	60.	
12.6223	58.842	567	0	92	96	96	92	94	1.10635	3.66838e-002	0.	2.11984	142.509	0.	3.23561e-002	0.999476	0.	1.1201	1.85419	60.	
12.6393	58.8169	568	0	92	96	96	92	94	1.11436	5.5015e-002	0.	2.13665	142.786	0.	3.26759e-002	0.999466	0.	1.09988	1.87252	60.	
12.6563	58.7283	569	0	92	97	97	92	94	1.11547	7.33718e-002	0.	2.14656	143.063	0.	3.29961e-002	0.999455	0.	1.10141	1.89088	60.	
12.6733	58.9184	570	0	92	97	97	92	95	1.12363	3.5998e-002	0.	2.16352	143.34	0.	3.33109e-002	0.999445	0.	1.08261	1.90892	60.	
12.6903	58.7366	571	0	93	97	97	93	95	1.12464	5.49267e-002	0.	2.17363	143.618	0.	3.3641e-002	0.999434	0.	1.13573	1.92785	60.	
12.7073	58.8514	572	0	93	98	97	93	95	1.13277	7.35107e-002	0.	2.19082	143.895	0.	3.39652e-002	0.999423	0.	1.11504	1.94644	60.	
12.7243	58.866	573	0	93	98	98	93	95	1.13396	9.17561e-002	0.	2.20108	144.172	0.	3.42835e-002	0.999412	0.	1.09473	1.96468	60.	
12.7413	58.8294	574	0	94	98	98	93	96	1.14222	5.34556e-002	0.	2.2184	144.449	0.	3.46029e-002	0.999401	0.	1.09879	1.983	60.	
12.7583	58.819	575	0	94	98	98	94	96	1.14325	7.26645e-002	0.	2.22888	144.726	0.	3.4938e-002	0.999389	0.	1.15253	2.0022	60.	
12.7753	58.8211	576	0	94	99	99	94	96	1.15148	9.15204e-002	0.	2.24646	145.003	0.	3.52669e-002	0.999378	0.	1.13135	2.02106	60.	
12.7923	58.8221	577	0	94	99	99	94	97	1.15277	5.21014e-002	0.	2.25709	145.281	0.	3.55897e-002	0.999366	0.	1.11056	2.03957	60.	
12.8093	58.819	578	0	95	99	99	94	97	1.16099	7.1952e-002	0.	2.27486	145.558	0.	3.59359e-002	0.999354	0.	1.19104	2.05942	60.	
12.8263	58.7272	579	0	95	100	99	95	97	1.16223	9.14347e-002	0.	2.28572	145.835	0.	3.62758e-002	0.999342	0.	1.16896	2.0789	60.	
12.8433	58.9163	580	0	95	100	100	95	97	1.17058	0.110556	0.	2.30369	146.112	0.	3.66093e-002	0.99933	0.	1.14729	2.09802	60.	
12.8593	62.4941	581	0	95	100	100	95	98	1.17198	7.00897e-002	0.	2.31471	146.389	0.	3.69366e-002	0.999318	0.	1.12602	2.11679	60.	
12.8761	59.5047	582	0	96	100	100	96	98	1.1802	9.02362e-002	0.	2.33287	146.666	0.	3.7288e-002	0.999305	0.	1.20879	2.13694	60.	
12.8932	58.6731	583	0	96	101	101	96	98	1.18155	0.110006	0.	2.34413	146.944	0.	3.76328e-002	0.999292	0.	1.18618	2.15671	60.	
12.91	59.3161	584	0	96	101	101	96	98	1.19001	0.129406	0.	2.36249	147.221	0.	3.79711e-002	0.999279	0.	1.164	2.17611	60.	
