Time	FPS	Frame	Crash	RB	RU	LU	LB	OC	Dither	DAngle	swAngle	OX	OY	OZ	HX	HY	HZ	DX	DY	DZ	HA	RHA	AccumulativeHeading(Y)	Speed	RSpeed	Dynamic
2.62606e-005	38079.9	1	0	1	3	3	1	2	2.83678	-0.18037	0.472427	-2.8125	0.37037	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	80.	50773.2	0	
0.289716	3.45197	2	0	1	4	4	1	2	2.80892	-0.130231	0.472427	-2.81488	0.739996	0.	-8.75095e-004	1.	0.	-8.75095e-004	1.	0.	-3.00836	-0.173079	-5.01393e-002	80.	4.59347	0	
0.329877	24.8995	3	0	1	4	4	1	2	2.80958	-9.86626e-002	0.472427	-2.8167	1.1099	0.	-1.42607e-003	0.999999	0.	-1.42607e-003	0.999999	0.	-1.89412	-0.786041	-8.17079e-002	80.	33.1575	0	
0.359964	33.2375	4	0	1	4	4	1	3	2.8103	-0.190941	0.472427	-2.81859	1.47984	0.	-1.92529e-003	0.999998	0.	-1.92529e-003	0.999998	0.	-1.71619	-0.950699	-0.110311	80.	44.2662	0	
0.379168	52.0716	5	0	2	4	4	2	3	2.81111	-0.136887	0.472427	-2.82187	1.8494	0.	-2.86872e-003	0.999996	0.	-2.86872e-003	0.999996	0.	-3.24327	-2.8147	-0.164366	80.	69.2799	0	
0.396749	56.8795	6	0	2	4	4	2	3	2.81185	-0.102853	0.472427	-2.82454	2.21926	0.	-3.46271e-003	0.999994	0.	-3.46271e-003	0.999994	0.	-2.04202	-1.93582	-0.198399	80.	75.7366	0	
0.419587	43.7873	7	0	2	5	5	2	3	2.81256	-7.38754e-002	0.472427	-2.8272	2.58919	0.	-3.96847e-003	0.999992	0.	-3.96847e-003	0.999992	0.	-1.73866	-1.26886	-0.227377	80.	58.3157	0	
0.43634	59.6906	8	0	2	5	5	2	3	2.81342	-4.56705e-002	0.472427	-2.83001	2.95914	0.	-4.46073e-003	0.99999	0.	-4.46073e-003	0.99999	0.	-1.6923	-1.68357	-0.255582	80.	79.498	0	
0.453858	57.0854	9	0	2	5	5	2	4	2.81443	-0.139564	0.472427	-2.83296	3.32909	0.	-4.93987e-003	0.999988	0.	-4.93987e-003	0.999988	0.	-1.64717	-1.56716	-0.283035	80.	76.0305	0	
0.470751	59.1947	10	0	3	5	5	3	4	2.81451	-0.104538	0.472427	-2.83645	3.69893	0.	-5.55116e-003	0.999985	0.	-5.55116e-003	0.999985	0.	-2.10151	-2.0733	-0.31806	80.	78.8162	0	
0.489551	53.1919	11	0	3	5	5	3	4	2.81522	-7.52499e-002	0.472427	-2.83989	4.06885	0.	-6.06234e-003	0.999982	0.	-6.06234e-003	0.999982	0.	-1.75731	-1.55791	-0.347348	80.	70.8397	0	
0.509868	49.2185	12	0	3	6	6	3	4	2.81609	-4.67468e-002	0.472427	-2.84349	4.43878	0.	-6.5598e-003	0.999978	0.	-6.5598e-003	0.999978	0.	-1.71018	-1.40288	-0.375852	80.	65.5502	0	
0.526358	60.6445	13	0	3	6	6	3	5	2.81711	-0.14083	0.472427	-2.84723	4.80872	0.	-7.04392e-003	0.999975	0.	-7.04392e-003	0.999975	0.	-1.66432	-1.6822	-0.40359	80.	80.7699	0	
0.543977	56.7558	14	0	3	6	6	3	5	2.8178	-0.105336	0.472427	-2.85152	5.17855	0.	-7.6634e-003	0.999971	0.	-7.6634e-003	0.999971	0.	-2.12966	-2.01451	-0.439084	80.	75.5675	0	
0.560407	60.864	15	0	4	6	6	4	5	2.81853	-7.57595e-002	0.472427	-2.85576	5.54846	0.	-8.17959e-003	0.999967	0.	-8.17959e-003	0.999967	0.	-1.77459	-1.80015	-0.468661	80.	81.0564	0	
0.577286	59.2476	16	0	4	7	7	4	5	2.8194	-4.69807e-002	0.472427	-2.86016	5.91837	0.	-8.68185e-003	0.999962	0.	-8.68185e-003	0.999962	0.	-1.72673	-1.70508	-0.49744	80.	78.9062	0	
0.593658	61.0772	17	0	4	7	7	4	5	2.82043	-1.89781e-002	0.472427	-2.8647	6.2883	0.	-9.17057e-003	0.999958	0.	-9.17057e-003	0.999958	0.	-1.68015	-1.71032	-0.525442	80.	81.3454	0	
0.610368	59.847	18	0	4	7	7	4	6	2.8216	-0.114026	0.472427	-2.86938	6.65824	0.	-9.6461e-003	0.999953	0.	-9.6461e-003	0.999953	0.	-1.63483	-1.63066	-0.55269	80.	79.7093	0	
0.627335	58.9356	19	0	4	7	7	4	6	2.82201	-8.39457e-002	0.472427	-2.87438	7.02814	0.	-1.01711e-002	0.999948	0.	-1.01711e-002	0.999948	0.	-1.80482	-1.77281	-0.58277	80.	78.4867	0	
0.644355	58.7548	20	0	5	7	7	5	6	2.82286	-5.46814e-002	0.472427	-2.87953	7.39804	0.	-1.06818e-002	0.999943	0.	-1.06818e-002	0.999943	0.	-1.75586	-1.71942	-0.612034	80.	78.2484	0	
0.661133	59.6026	21	0	5	8	8	5	6	2.82386	-2.62109e-002	0.472427	-2.88483	7.76795	0.	-1.11787e-002	0.999938	0.	-1.11787e-002	0.999938	0.	-1.70823	-1.69691	-0.640505	80.	79.3799	0	
0.677338	61.7086	22	0	5	8	8	5	6	2.825	1.48726e-003	0.472427	-2.89028	8.13787	0.	-1.16621e-002	0.999932	0.	-1.16621e-002	0.999932	0.	-1.66189	-1.70921	-0.668203	80.	82.1873	0	
0.694352	58.7767	23	0	5	8	8	5	7	2.8263	-9.41794e-002	0.472427	-2.89588	8.5078	0.	-1.21346e-002	0.999926	0.	-1.21346e-002	0.999926	0.	-1.62458	-1.59146	-0.695279	80.	78.2844	0	
0.711336	58.878	24	0	6	8	8	6	7	2.8266	-6.43693e-002	0.472427	-2.90179	8.87768	0.	-1.26549e-002	0.99992	0.	-1.26549e-002	0.99992	0.	-1.78861	-1.75516	-0.725089	80.	78.4108	0	
0.737757	37.8484	25	0	6	8	8	6	7	2.82756	-3.53725e-002	0.472427	-2.90785	9.24758	0.	-1.31609e-002	0.999913	0.	-1.31609e-002	0.999913	0.	-1.73981	-1.09748	-0.754086	80.	50.4063	0	
0.757172	51.5073	26	0	6	9	9	6	7	2.82867	-7.16685e-003	0.472427	-2.91405	9.61748	0.	-1.36531e-002	0.999907	0.	-1.36531e-002	0.999907	0.	-1.69234	-1.4528	-0.782292	80.	68.5992	0	
