Time	FPS	Frame	Crash	RB	RU	LU	LB	OC	Dither	DAngle	swAngle	OX	OY	OZ	HX	HY	HZ	DX	DY	DZ	HA	RHA	AccumulativeHeading(Y)	Speed	RSpeed	Dynamic	USRHIT	
1.20743e-005	82820.6	1	0	(0)1	(0)22	(0)22	(0)1	(0)11	2.8125	5.69863	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.466346	2.14439	2	0	(0)1	(0)22	(0)22	(0)1	(0)11	2.9232	5.69863	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.538433	13.872	3	0	(0)1	(0)22	(0)22	(0)1	(0)11	2.9232	5.69863	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.571986	29.8042	4	0	(0)1	(0)22	(0)22	(0)1	(0)11	2.9232	5.69863	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.608727	27.2172	5	0	(0)1	(0)22	(0)22	(0)1	(0)11	2.9232	5.69863	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.639598	32.3929	6	0	(0)1	(0)22	(0)22	(0)1	(0)11	2.9232	5.69863	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.665824	38.131	7	0	(0)1	(0)22	(0)22	(0)1	(0)11	2.9232	5.69863	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.693152	36.5924	8	0	(0)1	(0)22	(0)22	(0)1	(0)11	2.9232	5.69863	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.719778	37.5565	9	0	(0)1	(0)22	(0)22	(0)1	(0)11	2.9232	5.69863	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.75023	32.8386	10	0	(0)1	(0)22	(0)22	(0)1	(0)11	2.9232	5.69863	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.777352	36.8706	11	0	(0)1	(0)22	(0)22	(0)1	(0)11	2.9232	5.69863	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.811722	29.0948	12	0	(0)1	(0)22	(0)22	(0)1	(0)11	2.9232	5.69863	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
