0.	-2.10523	0.	379.783	
-1.35973e-003	-1.09006	0.	377.332	
-5.42028e-003	-8.05512e-002	0.	374.927	
-1.21537e-002	0.923328	0.	372.568	
-2.15321e-002	1.9216	0.	370.256	
-3.35275e-002	2.91429	0.	367.989	
-4.8112e-002	3.90144	0.	365.768	
-6.52576e-002	4.88305	0.	363.593	
-8.49365e-002	5.85917	0.	361.464	
-0.107121	6.82981	0.	359.38	
-0.131782	7.795	0.	357.342	
-0.158893	8.75478	0.	355.35	
-0.188425	9.70916	0.	353.404	
-0.220351	10.6582	0.	351.504	
-0.254642	11.6018	0.	349.65	
-0.291271	12.5402	0.	347.841	
-0.33021	13.4733	0.	346.079	
-0.37143	14.4011	0.	344.363	
-0.414905	15.3237	0.	342.693	
-0.460605	16.241	0.	341.069	
-0.508503	17.1532	0.	339.493	
-0.558571	18.0602	0.	337.963	
-0.610782	18.9621	0.	336.48	
-0.665106	19.8589	0.	335.045	
-0.721517	20.7506	0.	333.657	
-0.779986	21.6373	0.	332.317	
-0.840485	22.519	0.	331.025	
-0.902987	23.3956	0.	329.782	
-0.967463	24.2673	0.	328.589	
-1.03389	25.134	0.	327.444	
-1.10223	25.9958	0.	326.35	
-1.17246	26.8527	0.	325.306	
-1.24455	27.7048	0.	324.313	
-1.31848	28.552	0.	323.372	
-1.39422	29.3944	0.	322.482	
-1.47173	30.2321	0.	321.646	
-1.551	31.0649	0.	320.864	
-1.63199	31.8931	0.	320.136	
-1.71467	32.7165	0.	319.463	
-1.79902	33.5352	0.	318.846	
-1.88501	34.3493	0.	318.287	
-1.97262	35.1588	0.	317.786	
-2.0618	35.9636	0.	317.343	
-2.15254	36.7639	0.	316.962	
-2.24481	37.5597	0.	316.642	
-2.33858	38.3509	0.	316.385	
-2.43382	39.1376	0.	316.192	
-2.5305	39.9199	0.	316.066	
-2.6286	40.6977	0.	316.007	
-2.72809	41.4711	0.	316.017	
-2.82893	42.2401	0.	316.098	
-2.93111	43.0048	0.	316.253	
-3.03459	43.7651	0.	316.482	
-3.13935	44.5211	0.	316.789	
-3.24536	45.2728	0.	317.176	
-3.35258	46.0203	0.	317.646	
-3.461	46.7636	0.	318.2	
-3.57058	47.5026	0.	318.843	
-3.6813	48.2375	0.	319.577	
-3.79313	48.9682	0.	320.406	
-3.90604	49.6947	0.	321.332	
-4.02	50.4172	0.	322.361	
-4.13498	51.1356	0.	323.497	
-4.25097	51.85	0.	324.743	
-4.36792	52.5604	0.	326.105	
-4.48581	53.2667	0.	327.588	
-4.60461	53.9691	0.	329.198	
-4.7243	54.6676	0.	330.94	
-4.84485	55.3621	0.	332.821	
-4.96622	56.0528	0.	334.848	
-5.0884	56.7396	0.	337.03	
-5.21135	57.4226	0.	339.374	
-5.33504	58.1017	0.	341.889	
-5.45946	58.7771	0.	344.586	
-5.58456	59.4487	0.	347.475	
-5.71032	60.1166	0.	350.567	
-5.83672	60.7808	0.	353.877	
-5.96372	61.4414	0.	357.417	
-6.0913	62.0982	0.	361.204	
-6.21943	62.7515	0.	365.255	
-6.34808	63.4011	0.	369.587	
-6.47722	64.0472	0.	374.223	
-6.60683	64.6898	0.	379.185	
-6.73688	65.3288	0.	384.498	
-6.86734	65.9644	0.	390.192	
-6.99818	66.5964	0.	396.298	
-7.12938	67.2251	0.	402.852	
-7.2609	67.8503	0.	409.894	
-7.39271	68.4722	0.	417.469	
-7.5248	69.0907	0.	425.629	
-7.65714	69.7058	0.	434.431	
-7.78968	70.3177	0.	443.943	
-7.92241	70.9263	0.	454.241	
-8.05531	71.5316	0.	465.412	
-8.18833	72.1337	0.	477.559	
-8.32145	72.7326	0.	490.799	
-8.45465	73.3284	0.	505.272	
-8.5879	73.921	0.	521.14	
-8.72116	74.5104	0.	538.6	
-8.85442	75.0968	0.	557.882	
-8.98764	75.6801	0.	579.267	
-9.12079	76.2604	0.	603.097	
-9.25385	76.8377	0.	629.791	
-9.38679	77.412	0.	659.874	
-9.51958	77.9833	0.	694.002	
-9.6522	78.5517	0.	733.018	
-9.78461	79.1171	0.	778.016	
-9.91678	79.6797	0.	830.442	
-10.0487	80.2395	0.	892.253	
-10.1803	80.7964	0.	966.158	
-10.3116	81.3505	0.	1056.02	
-10.4426	81.9019	0.	1167.55	
-10.5732	82.4504	0.	1309.55	
-10.7034	82.9963	0.	1496.35	
-10.8332	83.5395	0.	1752.9	
-10.9625	84.08	0.	2126.98	
-11.0913	84.6179	0.	2722.87	
-11.2196	85.1531	0.	3820.02	
-11.3474	85.6858	0.	6507.38	
-11.4746	86.2158	0.	-1.	
-11.6012	86.7434	0.	-1.	
-11.7272	87.2684	0.	5354.78	
-11.8525	87.791	0.	3271.16	
-11.9772	88.3111	0.	2339.45	
-12.1011	88.8288	0.	1811.5	
-12.2244	89.3441	0.	1471.75	
-12.3468	89.8569	0.	1234.88	
-12.4685	90.3675	0.	1060.4	
-12.5893	90.8757	0.	926.573	
-12.7093	91.3816	0.	820.729	
-12.8284	91.8853	0.	734.957	
-12.9466	92.3867	0.	664.075	
-13.0639	92.8858	0.	604.541	
-13.1802	93.3828	0.	553.854	
-13.2956	93.8776	0.	510.199	
-13.4099	94.3703	0.	472.223	
-13.5232	94.8609	0.	438.9	
-13.6354	95.3494	0.	409.438	
-13.7465	95.8358	0.	383.213	
-13.8565	96.3202	0.	359.731	
-13.9653	96.8026	0.	338.591	
-14.073	97.283	0.	319.469	
-14.1794	97.7614	0.	302.095	
-14.2846	98.2379	0.	286.248	
-14.3885	98.7125	0.	271.741	
-14.4912	99.1853	0.	258.417	
-14.5925	99.6561	0.	246.142	
-14.6925	100.125	0.	234.802	
-14.791	100.592	0.	224.299	
-14.8882	101.058	0.	214.547	
-14.984	101.522	0.	205.474	
-15.0783	101.984	0.	197.013	
-15.1711	102.444	0.	189.11	
-15.2623	102.903	0.	181.713	
-15.3521	103.36	0.	174.78	
-15.4402	103.815	0.	168.27	
-15.5268	104.269	0.	162.149	
-15.6117	104.721	0.	156.386	
-15.695	105.172	0.	150.953	
-15.7766	105.621	0.	145.825	
-15.8565	106.069	0.	140.979	
-15.9346	106.516	0.	136.395	
-16.011	106.96	0.	132.055	
-16.0855	107.404	0.	127.942	
-16.1583	107.846	0.	124.04	
-16.2291	108.287	0.	120.336	
-16.2982	108.726	0.	116.817	
-16.3653	109.165	0.	113.471	
-16.4304	109.601	0.	110.288	
-16.4936	110.037	0.	107.258	
-16.5548	110.472	0.	104.372	
-16.614	110.905	0.	101.621	
-16.6711	111.337	0.	98.9989	
-16.7262	111.768	0.	96.4973	
-16.7792	112.198	0.	94.1101	
-16.83	112.627	0.	91.8312	
-16.8786	113.054	0.	89.6551	
-16.9251	113.481	0.	87.5764	
-16.9694	113.907	0.	85.5904	
-17.0114	114.331	0.	83.6925	
-17.0143	114.362	0.	83.5602	
-17.0539	114.785	0.	83.5454	
-17.0912	115.208	0.	83.5442	
-17.1263	115.63	0.	83.5566	
-17.1592	116.051	0.	83.5827	
-17.1898	116.471	0.	83.6226	
-17.2183	116.89	0.	83.6762	
-17.2446	117.308	0.	83.7438	
-17.2688	117.725	0.	83.8253	
-17.2908	118.141	0.	83.9209	
-17.3108	118.557	0.	84.0306	
-17.3286	118.971	0.	84.1546	
-17.3443	119.385	0.	84.2929	
-17.358	119.798	0.	84.4456	
-17.3697	120.21	0.	84.6129	
-17.3793	120.621	0.	84.7949	
-17.3869	121.031	0.	84.9918	
-17.3925	121.44	0.	85.2036	
-17.3962	121.848	0.	85.4306	
-17.3979	122.256	0.	85.6729	
-17.3976	122.663	0.	85.9306	
-17.3955	123.068	0.	86.2041	
-17.3914	123.474	0.	86.4933	
-17.3854	123.878	0.	86.7987	
-17.3776	124.281	0.	87.1203	
-17.368	124.684	0.	87.4584	
-17.3565	125.085	0.	87.8132	
-17.3432	125.486	0.	88.1851	
-17.3281	125.886	0.	88.5742	
-17.3112	126.286	0.	88.9809	
-17.2926	126.684	0.	89.4054	
-17.2723	127.082	0.	89.8481	
-17.2502	127.479	0.	90.3092	
-17.2264	127.875	0.	90.7892	
-17.2009	128.27	0.	91.2883	
-17.1737	128.665	0.	91.8071	
-17.1449	129.059	0.	92.3457	
-17.1145	129.452	0.	92.9048	
-17.0824	129.844	0.	93.4847	
-17.0488	130.236	0.	94.0858	
-17.0136	130.627	0.	94.7088	
-16.9768	131.017	0.	95.354	
-16.9384	131.406	0.	96.022	
-16.8986	131.795	0.	96.7134	
-16.8572	132.183	0.	97.4287	
-16.8143	132.57	0.	98.1687	
-16.77	132.957	0.	98.9339	
-16.7242	133.343	0.	99.7251	
-16.6769	133.728	0.	100.543	
-16.6283	134.112	0.	101.388	
-16.5782	134.496	0.	102.262	
-16.5268	134.879	0.	103.164	
-16.474	135.261	0.	104.097	
-16.4198	135.643	0.	105.06	
-16.3643	136.024	0.	106.055	
-16.3075	136.405	0.	107.084	
-16.2494	136.784	0.	108.146	
-16.19	137.163	0.	109.244	
-16.1294	137.542	0.	110.378	
-16.0675	137.92	0.	111.549	
-16.0044	138.297	0.	112.76	
-15.9401	138.673	0.	114.012	
-15.8746	139.049	0.	115.305	
-15.8079	139.425	0.	116.643	
-15.74	139.799	0.	118.026	
-15.6711	140.173	0.	119.456	
-15.601	140.547	0.	120.936	
