Time	FPS	Frame	Crash	RB	RU	LU	LB	Dither	DAngle	swAngle	OX	OY	OZ	HX	HY	HZ	HA	Speed
Time	FPS	Frame	0	-1	4	4	-1	0.	5.52148e-007	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	-1	4	4	-1	5.52095e-013	5.52148e-007	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	-1	4	4	-1	5.52095e-013	5.52148e-007	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	-1	4	4	-1	5.52095e-013	5.52148e-007	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	-1	4	4	-1	5.52095e-013	5.52148e-007	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	-1	4	4	-1	5.52095e-013	5.52148e-007	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	-1	4	4	-1	5.52095e-013	5.52148e-007	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	-1	4	4	-1	5.52095e-013	5.52148e-007	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	-1	4	4	-1	5.52095e-013	5.52148e-007	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	-1	4	4	-1	5.52095e-013	5.52148e-007	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	-1	4	4	-1	5.52095e-013	5.52148e-007	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	-1	4	4	-1	5.52095e-013	5.52148e-007	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	-1	4	4	-1	5.52095e-013	5.52148e-007	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	-1	4	4	-1	5.52095e-013	5.52148e-007	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	-1	4	4	-1	5.52095e-013	5.52148e-007	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	-1	4	4	-1	5.52095e-013	5.52148e-007	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	-1	4	4	-1	5.52095e-013	5.52148e-007	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	-1	4	4	-1	5.52095e-013	5.52148e-007	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	-1	4	4	-1	5.52095e-013	5.52148e-007	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	-1	4	4	-1	5.52095e-013	5.52148e-007	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	-1	4	4	-1	5.52095e-013	5.52148e-007	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	-1	4	4	-1	5.52095e-013	5.52148e-007	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	-1	4	4	-1	5.52095e-013	5.52148e-007	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	-1	4	4	-1	5.52095e-013	5.52148e-007	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	-1	4	4	-1	3.06714e-008	5.52148e-007	0.	0.	5.55556e-002	0.	0.	1.	0.	0.	5.55556e-002	
Time	FPS	Frame	0	-1	4	4	-1	2.40635e-005	9.47673e-006	0.	2.41248e-005	0.111103	0.	1.00288e-005	1.	0.	0.	5.55556e-002	
Time	FPS	Frame	0	-1	4	4	-1	4.73751e-005	1.89486e-005	0.	4.74671e-005	0.16665	0.	1.95007e-005	1.	0.	0.	5.55556e-002	
Time	FPS	Frame	0	-1	5	5	-1	9.1822e-005	3.63437e-005	0.	9.19753e-005	0.277746	0.	3.68958e-005	1.	0.	0.	5.55556e-002	
Time	FPS	Frame	0	-1	5	5	-1	1.13037e-004	4.43237e-005	0.	1.13221e-004	0.333295	0.	4.48758e-005	1.	0.	0.	5.55556e-002	
Time	FPS	Frame	0	-1	5	5	-1	1.73083e-004	6.57019e-005	0.	1.73359e-004	0.499944	0.	6.6254e-005	1.	0.	0.	5.55556e-002	
Time	FPS	Frame	0	-1	5	5	-1	1.92007e-004	7.20517e-005	0.	1.92314e-004	0.555494	0.	7.26037e-005	1.	0.	0.	5.55556e-002	
Time	FPS	Frame	0	-1	5	5	-1	2.10436e-004	7.80488e-005	0.	2.10773e-004	0.611044	0.	7.86009e-005	1.	0.	0.	5.55556e-002	
Time	FPS	Frame	0	-1	5	5	-1	2.28397e-004	8.01877e-005	0.	2.28765e-004	0.666595	0.	8.42649e-005	1.	0.	0.	5.55556e-002	
Time	FPS	Frame	0	-1	5	5	-1	2.46132e-004	8.5736e-005	0.	2.46793e-004	0.722146	0.	8.98133e-005	1.	0.	0.	5.55556e-002	
Time	FPS	Frame	0	-1	5	5	-1	2.635e-004	9.09762e-005	0.	2.64388e-004	0.777697	0.	9.50535e-005	1.	0.	0.	5.55556e-002	
Time	FPS	Frame	0	-1	5	5	-1	2.8046e-004	9.59255e-005	0.	2.81573e-004	0.833248	0.	1.00003e-004	1.	0.	0.	5.55556e-002	
Time	FPS	Frame	0	-1	6	6	-1	2.97033e-004	1.006e-004	0.	2.98373e-004	0.8888	0.	1.04677e-004	1.	0.	0.	5.55556e-002	
Time	FPS	Frame	0	-1	6	6	-1	3.13242e-004	1.05015e-004	0.	3.14808e-004	0.944352	0.	1.09092e-004	1.	0.	0.	5.55556e-002	
Time	FPS	Frame	0	-1	6	6	-1	3.29106e-004	1.09184e-004	0.	3.30899e-004	0.999904	0.	1.13262e-004	1.	0.	0.	5.55556e-002	
Time	FPS	Frame	0	-1	6	6	-1	3.44644e-004	1.13122e-004	0.	3.46664e-004	1.05546	0.	1.172e-004	1.	0.	0.	5.55556e-002	
Time	FPS	Frame	0	-1	6	6	-1	3.59876e-004	1.16842e-004	0.	3.62122e-004	1.11101	0.	1.20919e-004	1.	0.	0.	5.55556e-002	
Time	FPS	Frame	0	-1	6	6	-1	3.74817e-004	1.20355e-004	0.	3.7729e-004	1.16656	0.	1.24432e-004	1.	0.	0.	5.55556e-002	
Time	FPS	Frame	0	-1	6	6	-1	3.89485e-004	1.23673e-004	0.	3.92184e-004	1.22211	0.	1.2775e-004	1.	0.	0.	5.55556e-002	
