Time	FPS	Frame	Crash	RB	RU	LU	LB	OC	Dither	DAngle	swAngle	OX	OY	OZ	HX	HY	HZ	HA	Speed
3.0187e-005	33126.8	1	0	1	2	2	1	1	0.	3.14212e-003	0.	0.	0.	0.	0.	1.	0.	0.	0.	
9.12593	0.109578	2	0	1	2	2	1	1	7.38398e-003	3.14212e-003	0.	0.	0.	0.	0.	1.	0.	0.	0.	
9.22763	9.83322	3	0	1	2	2	1	1	7.38398e-003	3.14212e-003	0.	0.	0.	0.	0.	1.	0.	0.	0.	
9.28621	17.0706	4	0	1	2	2	1	1	7.38398e-003	3.14212e-003	0.	0.	0.	0.	0.	1.	0.	0.	0.	
9.30325	58.6638	5	0	1	2	2	1	1	7.38398e-003	3.14212e-003	0.	0.	0.	0.	0.	1.	0.	0.	0.	
9.31927	62.4305	6	0	1	2	2	1	1	7.38398e-003	3.14212e-003	0.	0.	0.	0.	0.	1.	0.	0.	0.	
9.3363	58.7293	7	0	1	2	2	1	1	7.38398e-003	3.14212e-003	0.	0.	0.	0.	0.	1.	0.	0.	0.	
9.35227	62.5873	8	0	1	2	2	1	1	7.38398e-003	3.14212e-003	0.	0.	0.	0.	0.	1.	0.	0.	0.	
9.36926	58.8775	9	0	1	2	2	1	1	7.38398e-003	3.14212e-003	0.	0.	0.	0.	0.	1.	0.	0.	0.	
9.38626	58.8054	10	0	1	2	2	1	1	7.38398e-003	3.14212e-003	0.	0.	0.	0.	0.	1.	0.	0.	0.	
9.40333	58.6088	11	0	1	2	2	1	1	7.38398e-003	3.14212e-003	0.	0.	0.	0.	0.	1.	0.	0.	0.	
9.42025	59.0812	12	0	1	2	2	1	1	7.38398e-003	3.14212e-003	0.	0.	0.	0.	0.	1.	0.	0.	0.	
9.43728	58.7366	13	0	1	2	2	1	1	7.38398e-003	3.14212e-003	0.	0.	0.	0.	0.	1.	0.	0.	0.	
9.45327	62.5353	14	0	1	2	2	1	1	7.38398e-003	3.14212e-003	0.	0.	0.	0.	0.	1.	0.	0.	0.	
9.47029	58.7658	15	0	1	2	2	1	1	7.38398e-003	3.14212e-003	0.	0.	0.	0.	0.	1.	0.	0.	0.	
9.4873	58.7877	16	0	1	2	2	1	1	7.38398e-003	3.14212e-003	0.	0.	0.	0.	0.	1.	0.	0.	0.	
9.50328	62.5495	17	0	1	2	2	1	1	7.38398e-003	3.14212e-003	0.	0.	0.	0.	0.	1.	0.	0.	0.	
9.52028	58.8493	18	0	1	2	2	1	1	7.38398e-003	3.14212e-003	0.	0.	0.	0.	0.	1.	0.	0.	0.	
9.53728	58.7991	19	0	1	2	2	1	1	7.38398e-003	3.14212e-003	0.	0.	0.	0.	0.	1.	0.	0.	0.	
9.55326	62.5897	20	0	1	2	2	1	1	7.38398e-003	3.14212e-003	0.	0.	0.	0.	0.	1.	0.	0.	0.	
9.57027	58.7856	21	0	1	2	2	1	1	7.38398e-003	3.14212e-003	0.	0.	0.	0.	0.	1.	0.	0.	0.	
