Time	FPS	Frame	Crash	RB	RU	LU	LB	OC	Dither	DAngle	swAngle	OX	OY	OZ	HX	HY	HZ	DX	DY	DZ	HA	RHA	AccumulativeHeading(Y)	Speed	RSpeed	Dynamic	USRHIT	
2.38464e-005	41935.1	1	0	(0)1	(0)7	(0)7	(0)1	(0)4	0.	6.32861	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.345323	2.89604	2	0	(0)1	(0)7	(0)7	(0)1	(0)4	0.127372	6.32861	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.387793	23.546	3	0	(0)1	(0)7	(0)7	(0)1	(0)4	0.127372	6.32861	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.407791	50.0064	4	0	(0)1	(0)7	(0)7	(0)1	(0)4	0.127372	6.32861	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.446307	25.9633	5	0	(0)1	(0)7	(0)7	(0)1	(0)4	0.127372	6.32861	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.466512	49.4924	6	0	(0)1	(0)7	(0)7	(0)1	(0)4	0.127372	6.32861	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.483111	60.245	7	0	(0)1	(0)7	(0)7	(0)1	(0)4	0.127372	6.32861	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.500016	59.151	8	0	(0)1	(0)7	(0)7	(0)1	(0)4	0.127372	6.32861	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.516998	58.8882	9	0	(0)1	(0)7	(0)7	(0)1	(0)4	0.127372	6.32861	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.535043	55.4177	10	0	(0)1	(0)7	(0)7	(0)1	(0)4	0.127372	6.32861	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.551849	59.5016	11	0	(0)1	(0)7	(0)7	(0)1	(0)4	0.127372	6.32861	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.568994	58.3252	12	0	(0)1	(0)7	(0)7	(0)1	(0)4	0.127372	6.32861	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.584991	62.5117	13	0	(0)1	(0)7	(0)7	(0)1	(0)4	0.127372	6.32861	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
