Time	ExpDuration	FPS	Frame	Crash	RB	RU	LU	LB	OC	Dither	CustomDither	DAngle	swAngle	swNoDead	OX	OY	OZ	HX	HY	HZ	DX	DY	DZ	HA	RHA	AccumulativeHeading(Y)	Speed	RSpeed	radius	radiusR	radiusL	Dynamic	USRHIT	SCORE	STEERING	TurningRadius	TX	TY	TZ	toOBS	
1.72808	0.	58.8597	89	0	(0)1	(0)17	(0)17	(0)1	(0)7	-6.93889e-018	-6.93889e-018	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	-0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
1.74508	0.	58.8138	90	0	(0)1	(0)17	(0)17	(0)1	(0)7	-6.93889e-018	-6.93889e-018	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	-0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
1.76108	0.	62.508	91	0	(0)1	(0)17	(0)17	(0)1	(0)7	-6.93889e-018	-6.93889e-018	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	-0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
1.7781	0.	58.7303	92	0	(0)1	(0)17	(0)17	(0)1	(0)7	-6.93889e-018	-6.93889e-018	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	-0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
1.79507	0.	58.9425	93	0	(0)1	(0)17	(0)17	(0)1	(0)7	-6.93889e-018	-6.93889e-018	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	-0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
1.81207	0.	58.8273	94	0	(0)1	(0)17	(0)17	(0)1	(0)7	-6.93889e-018	-6.93889e-018	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	-0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
1.82915	0.	58.5342	95	0	(0)1	(0)17	(0)17	(0)1	(0)7	-6.93889e-018	-6.93889e-018	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	-0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
1.84508	0.	62.7781	96	0	(0)1	(0)17	(0)17	(0)1	(0)7	-6.93889e-018	-6.93889e-018	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	-0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
1.8621	0.	58.7793	97	0	(0)1	(0)17	(0)17	(0)1	(0)7	-6.93889e-018	-6.93889e-018	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	-0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
1.87909	0.	58.8326	98	0	(0)1	(0)17	(0)17	(0)1	(0)7	-6.93889e-018	-6.93889e-018	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	-0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
1.89512	0.	62.4114	99	0	(0)1	(0)17	(0)17	(0)1	(0)7	-6.93889e-018	-6.93889e-018	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	-0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
1.91141	0.	61.3777	100	0	(0)1	(0)17	(0)17	(0)1	(0)7	-6.93889e-018	-6.93889e-018	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	-0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
1.92811	0.	59.8811	101	0	(0)1	(0)17	(0)17	(0)1	(0)7	-6.93889e-018	-6.93889e-018	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	-0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
1.94511	0.	58.8002	102	0	(0)1	(0)17	(0)17	(0)1	(0)7	-6.93889e-018	-6.93889e-018	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	-0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
1.96209	0.	58.9225	103	0	(0)1	(0)17	(0)17	(0)1	(0)7	-6.93889e-018	-6.93889e-018	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	-0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
1.97909	0.	58.8023	104	0	(0)1	(0)17	(0)17	(0)1	(0)7	-6.93889e-018	-6.93889e-018	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	-0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
1.99509	0.	62.5056	105	0	(0)1	(0)17	(0)17	(0)1	(0)7	-6.93889e-018	-6.93889e-018	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	-0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
2.01184	0.	59.7116	106	0	(0)1	(0)17	(0)17	(0)1	(0)7	-6.93889e-018	-6.93889e-018	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	-0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
2.02809	0.	61.5339	107	0	(0)1	(0)17	(0)17	(0)1	(0)7	-6.93889e-018	-6.93889e-018	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	-0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
2.0451	0.	58.8012	108	0	(0)1	(0)17	(0)17	(0)1	(0)7	-6.93889e-018	-6.93889e-018	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	-0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
2.06211	0.	58.7887	109	0	(0)1	(0)17	(0)17	(0)1	(0)7	-6.93889e-018	-6.93889e-018	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	-0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
2.0791	0.	58.8555	110	0	(0)1	(0)17	(0)17	(0)1	(0)7	-6.93889e-018	-6.93889e-018	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	-0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
2.0951	0.	62.4785	111	0	(0)1	(0)17	(0)17	(0)1	(0)7	-6.93889e-018	-6.93889e-018	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	-0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
2.11218	0.	58.558	112	0	(0)1	(0)17	(0)17	(0)1	(0)7	-6.93889e-018	-6.93889e-018	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	-0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
2.12809	0.	62.8316	113	0	(0)1	(0)17	(0)17	(0)1	(0)7	-6.93889e-018	-6.93889e-018	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	-0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
2.14515	0.	58.643	114	0	(0)1	(0)17	(0)17	(0)1	(0)7	-6.93889e-018	-6.93889e-018	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	-0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
2.16211	0.	58.9561	115	0	(0)1	(0)17	(0)17	(0)1	(0)7	-6.93889e-018	-6.93889e-018	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	-0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
2.17815	0.	62.3316	116	0	(0)1	(0)17	(0)17	(0)1	(0)7	-6.93889e-018	-6.93889e-018	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	-0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
2.19527	0.	58.4052	117	0	(0)1	(0)17	(0)17	(0)1	(0)7	-6.93889e-018	-6.93889e-018	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	-0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
2.21209	0.	59.448	118	0	(0)1	(0)17	(0)17	(0)1	(0)7	-6.93889e-018	-6.93889e-018	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	-0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
2.22814	0.	62.3199	119	0	(0)1	(0)17	(0)17	(0)1	(0)7	-6.93889e-018	-6.93889e-018	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	-0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
2.24549	0.	57.64	120	0	(0)1	(0)17	(0)17	(0)1	(0)7	-6.93889e-018	-6.93889e-018	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	-0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
2.26212	0.	60.1322	121	0	(0)1	(0)17	(0)17	(0)1	(0)7	-6.93889e-018	-6.93889e-018	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	-0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
2.27911	0.	58.8754	122	0	(0)1	(0)17	(0)17	(0)1	(0)7	-6.93889e-018	-6.93889e-018	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	-0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
2.29618	0.	58.5601	123	0	(0)1	(0)17	(0)17	(0)1	(0)7	-6.93889e-018	-6.93889e-018	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	-0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
2.31222	0.	62.3644	124	0	(0)1	(0)17	(0)17	(0)1	(0)7	-6.93889e-018	-6.93889e-018	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	-0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
2.32918	0.	58.9425	125	0	(0)1	(0)17	(0)17	(0)1	(0)7	-6.93889e-018	-6.93889e-018	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	-0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
2.34625	0.	58.5994	126	0	(0)1	(0)17	(0)17	(0)1	(0)7	-6.93889e-018	-6.93889e-018	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	-0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
2.36311	0.	59.3171	127	0	(0)1	(0)17	(0)17	(0)1	(0)7	-6.93889e-018	-6.93889e-018	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	-0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
2.38011	0.	58.8044	128	0	(0)1	(0)17	(0)17	(0)1	(0)7	-6.93889e-018	-6.93889e-018	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	-0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
2.39712	0.	58.7824	129	0	(0)1	(0)17	(0)17	(0)1	(0)7	-6.93889e-018	-6.93889e-018	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	-0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
2.41411	0.	58.8608	130	0	(0)1	(0)17	(0)17	(0)1	(0)7	-6.93889e-018	-6.93889e-018	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	-0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
2.43109	0.	58.9121	131	0	(0)1	(0)17	(0)17	(0)1	(0)7	-6.93889e-018	-6.93889e-018	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	-0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
2.44817	0.	58.5528	132	0	(0)1	(0)17	(0)17	(0)1	(0)7	-6.93889e-018	-6.93889e-018	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	-0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
2.46415	0.	62.5422	133	0	(0)1	(0)17	(0)17	(0)1	(0)7	-6.93889e-018	-6.93889e-018	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	-0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
2.48011	0.	62.6617	134	0	(0)1	(0)17	(0)17	(0)1	(0)7	-6.93889e-018	-6.93889e-018	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	-0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
2.4961	0.	62.5434	135	0	(0)1	(0)17	(0)17	(0)1	(0)7	-6.93889e-018	-6.93889e-018	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	-0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
2.5123	0.	61.7311	136	0	(0)1	(0)17	(0)17	(0)1	(0)7	-6.93889e-018	-6.93889e-018	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	-0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
2.52912	0.	59.4747	137	0	(0)1	(0)17	(0)17	(0)1	(0)7	-6.93889e-018	-6.93889e-018	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	-0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
2.54612	0.	58.8054	138	0	(0)1	(0)17	(0)17	(0)1	(0)7	-6.93889e-018	-6.93889e-018	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	-0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
2.56312	0.	58.8117	139	0	(0)1	(0)17	(0)17	(0)1	(0)7	-6.93889e-018	-6.93889e-018	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	-0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
2.57909	0.	62.6273	140	0	(0)1	(0)17	(0)17	(0)1	(0)7	-6.93889e-018	-6.93889e-018	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	-0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
2.59624	0.	58.3117	141	0	(0)1	(0)17	(0)17	(0)1	(0)7	-6.93889e-018	-6.93889e-018	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	-0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
2.6131	0.	59.3171	142	0	(0)1	(0)17	(0)17	(0)1	(0)7	-6.93889e-018	-6.93889e-018	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	-0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
2.6302	0.	58.4733	143	0	(0)1	(0)17	(0)17	(0)1	(0)7	-6.93889e-018	-6.93889e-018	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	-0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
2.64713	0.	59.0833	144	0	(0)1	(0)17	(0)17	(0)1	(0)7	-6.93889e-018	-6.93889e-018	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	-0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
2.66419	0.	58.6202	145	0	(0)1	(0)17	(0)17	(0)1	(0)7	-6.93889e-018	-6.93889e-018	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	-0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
2.68112	0.	59.0349	146	0	(0)1	(0)17	(0)17	(0)1	(0)7	-6.93889e-018	-6.93889e-018	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	-0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
2.69758	0.	60.7831	147	0	(0)1	(0)17	(0)17	(0)1	(0)7	-6.93889e-018	-6.93889e-018	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	-0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
2.71518	0.	56.801	148	0	(0)1	(0)17	(0)17	(0)1	(0)7	-6.93889e-018	-6.93889e-018	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	-0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
2.73215	0.	58.9351	149	0	(0)1	(0)17	(0)17	(0)1	(0)7	-6.93889e-018	-6.93889e-018	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	-0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
2.74913	0.	58.9089	150	0	(0)1	(0)17	(0)17	(0)1	(0)7	-6.93889e-018	-6.93889e-018	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	-0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
2.76615	0.	58.721	151	0	(0)1	(0)17	(0)17	(0)1	(0)7	-6.93889e-018	-6.93889e-018	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	-0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
2.78312	0.	58.9425	152	0	(0)1	(0)17	(0)17	(0)1	(0)7	-6.93889e-018	-6.93889e-018	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	-0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
2.80011	0.	58.8545	153	0	(0)1	(0)17	(0)17	(0)1	(0)7	-6.93889e-018	-6.93889e-018	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	-0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
2.81742	0.	57.7687	154	0	(0)1	(0)17	(0)17	(0)1	(0)7	-6.93889e-018	-6.93889e-018	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	-0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
2.83412	0.	59.8692	155	0	(0)1	(0)17	(0)17	(0)1	(0)7	-6.93889e-018	-6.93889e-018	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	-0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
2.85115	0.	58.7512	156	0	(0)1	(0)17	(0)17	(0)1	(0)7	-6.93889e-018	-6.93889e-018	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	-0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
2.86814	0.	58.8294	157	0	(0)1	(0)17	(0)17	(0)1	(0)7	-6.93889e-018	-6.93889e-018	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	-0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
2.88513	0.	58.8733	158	0	(0)1	(0)17	(0)17	(0)1	(0)7	-6.93889e-018	-6.93889e-018	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	-0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
2.90114	0.	62.4632	159	0	(0)1	(0)17	(0)17	(0)1	(0)7	-6.93889e-018	-6.93889e-018	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	-0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
2.91813	0.	58.843	160	0	(0)1	(0)17	(0)17	(0)1	(0)7	-6.93889e-018	-6.93889e-018	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	-0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
2.93514	0.	58.8023	161	0	(0)1	(0)17	(0)17	(0)1	(0)7	-6.93889e-018	-6.93889e-018	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	-0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
2.9512	0.	62.2601	162	0	(0)1	(0)17	(0)17	(0)1	(0)7	-6.93889e-018	-6.93889e-018	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	-0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
2.96812	0.	59.1065	163	0	(0)1	(0)17	(0)17	(0)1	(0)7	-6.93889e-018	-6.93889e-018	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	-0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
2.98431	0.	61.7794	164	0	(0)1	(0)17	(0)17	(0)1	(0)7	-6.93889e-018	-6.93889e-018	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	-0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
3.00115	0.	59.3532	165	0	(0)1	(0)17	(0)17	(0)1	(0)7	-6.93889e-018	-6.93889e-018	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	-0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
3.01818	0.	58.7512	166	0	(0)1	(0)17	(0)17	(0)1	(0)7	-6.93889e-018	-6.93889e-018	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	-0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
3.03515	0.	58.9278	167	0	(0)1	(0)17	(0)17	(0)1	(0)7	-6.93889e-018	-6.93889e-018	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	-0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
3.05213	0.	58.8681	168	0	(0)1	(0)17	(0)17	(0)1	(0)7	-6.93889e-018	-6.93889e-018	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	-0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
3.06915	0.	58.7804	169	0	(0)1	(0)17	(0)17	(0)1	(0)7	-6.93889e-018	-6.93889e-018	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	-0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
3.08615	0.	58.8242	170	0	(0)1	(0)17	(0)17	(0)1	(0)7	-6.93889e-018	-6.93889e-018	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	-0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
3.10214	0.	62.5387	171	0	(0)1	(0)17	(0)17	(0)1	(0)7	-6.93889e-018	-6.93889e-018	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	-0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
3.11912	0.	58.8639	172	0	(0)1	(0)17	(0)17	(0)1	(0)7	-6.93889e-018	-6.93889e-018	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	-0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
3.13515	0.	62.4055	173	0	(0)1	(0)17	(0)17	(0)1	(0)7	-6.93889e-018	-6.93889e-018	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	-0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
3.15121	0.	62.2648	174	0	(0)1	(0)17	(0)17	(0)1	(0)7	-6.93889e-018	-6.93889e-018	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	-0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
3.16717	0.	62.6522	175	0	(0)1	(0)17	(0)17	(0)1	(0)7	-6.93889e-018	-6.93889e-018	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	-0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
3.18422	0.	58.6575	176	0	(0)1	(0)17	(0)17	(0)1	(0)7	-6.93889e-018	-6.93889e-018	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	-0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
3.20112	0.	59.172	177	0	(0)1	(0)17	(0)17	(0)1	(0)7	-6.93889e-018	-6.93889e-018	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	-0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
3.21741	0.	61.3857	178	0	(0)1	(0)17	(0)17	(0)1	(0)7	-6.93889e-018	-6.93889e-018	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	-0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
3.23412	0.	59.8421	179	0	(0)1	(0)17	(0)17	(0)1	(0)7	-6.93889e-018	-6.93889e-018	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	-0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
3.25014	0.	62.4244	180	0	(0)1	(0)17	(0)17	(0)1	(0)7	-6.93889e-018	-6.93889e-018	0.	0.	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	-0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1-2.	-2.	-2.	-2.		
