Time	FPS	Frame	Crash	RB	RU	LU	LB	OC	Dither	DAngle	swAngle	OX	OY	OZ	HX	HY	HZ	HA	AccumulativeHeading(Y)	Speed	Dynamic
4.78127e-004	2091.5	1	0	1	1	1	1	1	3.75	3.35307e-005	0.	-3.75	0.	0.	0.	1.	0.	0.	0.	0.	0	
0.27085	3.69861	2	0	1	1	1	1	1	3.75	3.35307e-005	0.	-3.75	0.	0.	0.	1.	0.	0.	0.	0.	0	
0.295972	39.8064	3	0	1	1	1	1	1	3.75	3.35307e-005	0.	-3.75	0.	0.	0.	1.	0.	0.	0.	0.	0	
0.313085	58.4332	4	0	1	1	1	1	1	3.75	3.35307e-005	0.	-3.75	0.	0.	0.	1.	0.	0.	0.	0.	0	
0.329081	62.5175	5	0	1	1	1	1	1	3.75	3.35307e-005	0.	-3.75	0.	0.	0.	1.	0.	0.	0.	0.	0	
0.345088	62.4716	6	0	1	1	1	1	1	3.75	3.35307e-005	0.	-3.75	0.	0.	0.	1.	0.	0.	0.	0.	0	
0.361081	62.5282	7	0	1	1	1	1	1	3.75	3.35307e-005	0.	-3.75	0.	0.	0.	1.	0.	0.	0.	0.	0	
0.377079	62.5057	8	0	1	1	1	1	1	3.75	3.35307e-005	0.	-3.75	0.	0.	0.	1.	0.	0.	0.	0.	0	
0.393079	62.5022	9	0	1	1	1	1	1	3.75	3.35307e-005	0.	-3.75	0.	0.	0.	1.	0.	0.	0.	0.	0	
0.409099	62.4221	10	0	1	1	1	1	1	3.75	3.35307e-005	0.	-3.75	0.	0.	0.	1.	0.	0.	0.	0.	0	
0.425098	62.501	11	0	1	1	1	1	1	3.75	3.35307e-005	0.	-3.75	0.	0.	0.	1.	0.	0.	0.	0.	0	
0.441104	62.4786	12	0	1	1	1	1	1	3.75	3.35307e-005	0.	-3.75	0.	0.	0.	1.	0.	0.	0.	0.	0	
0.457115	62.4586	13	0	1	1	1	1	1	3.75	3.35307e-005	0.	-3.75	0.	0.	0.	1.	0.	0.	0.	0.	0	
0.4741	58.8735	14	0	1	1	1	1	1	3.75	3.35307e-005	0.	-3.75	0.	0.	0.	1.	0.	0.	0.	0.	0	
0.490106	62.4763	15	0	1	1	1	1	1	3.75	3.35307e-005	0.	-3.75	0.	0.	0.	1.	0.	0.	0.	0.	0	
0.507097	58.8547	16	0	1	1	1	1	1	3.75	3.35307e-005	0.	-3.75	0.	0.	0.	1.	0.	0.	0.	0.	0	
0.523096	62.5046	17	0	1	1	1	1	1	3.75	3.35307e-005	0.	-3.75	0.	0.	0.	1.	0.	0.	0.	0.	0	
0.540098	58.8181	18	0	1	1	1	1	1	3.75	3.35307e-005	0.	-3.75	0.	0.	0.	1.	0.	0.	0.	0.	0	
0.556103	62.4798	19	0	1	1	1	1	1	3.75	3.35307e-005	0.	-3.75	0.	0.	0.	1.	0.	0.	0.	0.	0	
0.572097	62.5223	20	0	1	1	1	1	1	3.75	3.35307e-005	0.	-3.75	0.	0.	0.	1.	0.	0.	0.	0.	0	
0.58813	62.3704	21	0	1	1	1	1	1	3.75	3.35307e-005	0.	-3.75	0.	0.	0.	1.	0.	0.	0.	0.	0	
0.604089	62.663	22	0	1	1	1	1	1	3.75	3.35307e-005	0.	-3.75	0.	0.	0.	1.	0.	0.	0.	0.	0	
0.620094	62.4786	23	0	1	1	1	1	1	3.75	3.35307e-005	0.	-3.75	0.	0.	0.	1.	0.	0.	0.	0.	0	
0.637096	58.8181	24	0	1	1	1	1	1	3.75	3.35307e-005	0.	-3.75	0.	0.	0.	1.	0.	0.	0.	0.	0	
0.653136	62.3434	25	0	1	1	1	1	1	3.75	3.35307e-005	0.	-3.75	0.	0.	0.	1.	0.	0.	0.	0.	0	
0.670095	58.9657	26	0	1	1	1	1	1	3.75	3.35307e-005	0.	-3.75	0.	0.	0.	1.	0.	0.	0.	0.	0	
