Time	FPS	Frame	Crash	RB	RU	LU	LB	OC	Dither	DAngle	swAngle	OX	OY	OZ	HX	HY	HZ	HA	AccumulativeHeading(Y)	Speed	Dynamic
3.60626e-004	2772.96	1	0	1	3	3	1	2	0.	2.35732e-004	0.	0.	0.	0.	0.	1.	0.	0.	0.	0.	0	
1.59732	0.626189	2	0	1	3	3	1	2	1.97704e-006	2.35732e-004	0.	0.	0.	0.	0.	1.	0.	0.	0.	0.	0	
1.68184	11.8318	3	0	1	3	3	1	2	1.97704e-006	2.35732e-004	0.	0.	0.	0.	0.	1.	0.	0.	0.	0.	0	
1.69896	58.4297	4	0	1	3	3	1	2	1.97704e-006	2.35732e-004	0.	0.	0.	0.	0.	1.	0.	0.	0.	0.	0	
1.71695	55.5758	5	0	1	3	3	1	2	1.97704e-006	2.35732e-004	0.	0.	0.	0.	0.	1.	0.	0.	0.	0.	0	
1.73398	58.7184	6	0	1	3	3	1	2	1.97704e-006	2.35732e-004	0.	0.	0.	0.	0.	1.	0.	0.	0.	0.	0	
1.752	55.5085	7	0	1	3	3	1	2	1.97704e-006	2.35732e-004	0.	0.	0.	0.	0.	1.	0.	0.	0.	0.	0	
1.78399	31.2518	8	0	1	3	3	1	2	1.97704e-006	2.35732e-004	0.	0.	0.	0.	0.	1.	0.	0.	0.	0.	0	
1.80144	57.3261	9	0	1	3	3	1	2	1.97704e-006	2.35732e-004	0.	0.	0.	0.	0.	1.	0.	0.	0.	0.	0	
1.83338	31.311	10	0	1	3	3	1	2	1.97704e-006	2.35732e-004	0.	0.	0.	0.	0.	1.	0.	0.	0.	0.	0	
1.86645	30.2321	11	0	1	3	3	1	2	1.97704e-006	2.35732e-004	0.	0.	0.	0.	0.	1.	0.	0.	0.	0.	0	
1.8843	56.0193	12	0	1	3	3	1	2	1.97704e-006	2.35732e-004	0.	0.	0.	0.	0.	1.	0.	0.	0.	0.	0	
1.90213	56.1061	13	0	1	3	3	1	2	1.97704e-006	2.35732e-004	0.	0.	0.	0.	0.	1.	0.	0.	0.	0.	0	
1.91888	59.7001	14	0	1	3	3	1	2	1.97704e-006	2.35732e-004	0.	0.	0.	0.	0.	1.	0.	0.	0.	0.	0	
1.93719	54.6203	15	0	1	3	3	1	2	1.97704e-006	2.35732e-004	0.	0.	0.	0.	0.	1.	0.	0.	0.	0.	0	
1.95514	55.7053	16	0	1	3	3	1	2	1.97704e-006	2.35732e-004	0.	0.	0.	0.	0.	1.	0.	0.	0.	0.	0	
1.97226	58.3947	17	0	1	3	3	1	2	1.97704e-006	2.35732e-004	0.	0.	0.	0.	0.	1.	0.	0.	0.	0.	0	
1.99006	56.1762	18	0	1	3	3	1	2	1.97704e-006	2.35732e-004	0.	0.	0.	0.	0.	1.	0.	0.	0.	0.	0	
2.00803	55.657	19	0	1	3	3	1	2	1.97704e-006	2.35732e-004	0.	0.	0.	0.	0.	1.	0.	0.	0.	0.	0	
2.02547	57.3525	20	0	1	3	3	1	2	1.97704e-006	2.35732e-004	0.	0.	0.	0.	0.	1.	0.	0.	0.	0.	0	
2.04347	55.5304	21	0	1	3	3	1	2	1.97704e-006	2.35732e-004	0.	0.	0.	0.	0.	1.	0.	0.	0.	0.	0	
