0.	-2.35	0.	-1.	
0.	-1.00673	0.	-1.	
0.	0.331523	0.	-1.	
0.	1.66477	0.	-1.	
0.	2.99302	0.	-1.	
0.	4.31631	0.	-1.	
0.	5.63463	0.	-1.	
0.	6.94801	0.	-1.	
0.	8.25646	0.	-1.	
0.	9.56	0.	-1.	
0.	10.8586	0.	-1.	
0.	12.1524	0.	-1.	
0.	13.4413	0.	-1.	
0.	14.7254	0.	-1.	
0.	16.0046	0.	-1.	
0.	17.279	0.	-1.	
0.	18.5486	0.	-1.	
0.	19.8134	0.	-1.	
0.	21.0734	0.	-1.	
0.	22.3287	0.	-1.	
0.	23.5793	0.	-1.	
0.	24.8251	0.	-1.	
0.	26.0662	0.	-1.	
0.	27.3027	0.	-1.	
0.	28.5344	0.	-1.	
0.	29.7615	0.	-1.	
0.	30.9839	0.	-1.	
0.	32.2018	0.	-1.	
0.	33.415	0.	-1.	
0.	34.6236	0.	-1.	
0.	35.8276	0.	-1.	
0.	37.0271	0.	-1.	
0.	38.222	0.	-1.	
0.	39.4124	0.	-1.	
0.	40.5982	0.	-1.	
0.	41.7796	0.	-1.	
0.	42.9564	0.	-1.	
0.	44.1288	0.	-1.	
0.	45.2968	0.	-1.	
0.	46.4603	0.	-1.	
0.	47.6193	0.	-1.	
0.	48.774	0.	-1.	
0.	49.9243	0.	-1.	
0.	51.0702	0.	-1.	
0.	52.2117	0.	-1.	
0.	53.3489	0.	-1.	
0.	54.4818	0.	-1.	
0.	55.6103	0.	-1.	
0.	56.7346	0.	-1.	
0.	57.8545	0.	-1.	
0.	58.9702	0.	-1.	
0.	60.0817	0.	-1.	
0.	61.1889	0.	-1.	
0.	62.2918	0.	-1.	
0.	63.3906	0.	-1.	
0.	64.4852	0.	-1.	
0.	65.5756	0.	-1.	
0.	66.6619	0.	-1.	
0.	67.744	0.	-1.	
0.	68.822	0.	-1.	
0.	69.8959	0.	-1.	
0.	70.9657	0.	-1.	
0.	72.0314	0.	-1.	
0.	73.0931	0.	-1.	
0.	74.1507	0.	-1.	
0.	75.2042	0.	-1.	
0.	76.2538	0.	-1.	
0.	77.2993	0.	-1.	
0.	78.3409	0.	-1.	
0.	79.3785	0.	-1.	
0.	80.4121	0.	-1.	
0.	81.4419	0.	-1.	
0.	82.4676	0.	-1.	
0.	83.4895	0.	-1.	
0.	84.5075	0.	-1.	
0.	85.5216	0.	-1.	
0.	86.5319	0.	-1.	
0.	87.5383	0.	-1.	
0.	88.5409	0.	-1.	
0.	89.5397	0.	-1.	
0.	90.5346	0.	-1.	
0.	91.5258	0.	-1.	
0.	92.5133	0.	-1.	
0.	93.497	0.	-1.	
0.	94.4769	0.	-1.	
0.	95.4531	0.	-1.	
0.	96.4257	0.	-1.	
0.	97.3945	0.	-1.	
0.	98.3597	0.	-1.	
0.	99.3212	0.	-1.	
0.	100.279	0.	-1.	
0.	101.233	0.	-1.	
0.	102.184	0.	-1.	
0.	103.131	0.	-1.	
0.	104.075	0.	-1.	
0.	105.014	0.	-1.	
0.	105.951	0.	-1.	
0.	106.884	0.	-1.	
0.	107.813	0.	-1.	
0.	108.739	0.	-1.	
0.	109.661	0.	-1.	
0.	110.58	0.	-1.	
0.	111.496	0.	-1.	
0.	112.408	0.	-1.	
0.	113.316	0.	-1.	
0.	114.221	0.	-1.	
0.	115.123	0.	-1.	
0.	116.022	0.	-1.	
0.	116.917	0.	-1.	
0.	117.808	0.	-1.	
0.	118.697	0.	-1.	
0.	119.582	0.	-1.	
0.	120.464	0.	-1.	
0.	121.342	0.	-1.	
0.	122.217	0.	-1.	
0.	123.09	0.	-1.	
0.	123.958	0.	-1.	
0.	124.824	0.	-1.	
0.	125.686	0.	-1.	
0.	126.545	0.	-1.	
0.	127.401	0.	-1.	
0.	128.254	0.	-1.	
0.	129.104	0.	-1.	
0.	129.951	0.	-1.	
0.	130.794	0.	-1.	
0.	131.635	0.	-1.	
0.	132.472	0.	-1.	
0.	133.306	0.	-1.	
0.	134.137	0.	-1.	
0.	134.966	0.	-1.	
0.	135.791	0.	-1.	
0.	136.613	0.	-1.	
0.	137.432	0.	-1.	
0.	138.249	0.	-1.	
0.	139.062	0.	-1.	
0.	139.872	0.	-1.	
0.	140.68	0.	-1.	
0.	141.484	0.	-1.	
0.	142.286	0.	-1.	
0.	143.085	0.	-1.	
0.	143.881	0.	-1.	
0.	144.674	0.	-1.	
0.	145.464	0.	-1.	
0.	146.252	0.	-1.	
0.	147.037	0.	-1.	
0.	147.819	0.	-1.	
0.	148.598	0.	-1.	
0.	149.374	0.	-1.	
0.	150.148	0.	-1.	
0.	150.919	0.	-1.	
0.	151.687	0.	-1.	
0.	152.453	0.	-1.	
0.	153.216	0.	-1.	
0.	153.976	0.	-1.	
0.	154.734	0.	-1.	
0.	155.489	0.	-1.	
0.	156.241	0.	-1.	
0.	156.991	0.	-1.	
0.	157.738	0.	-1.	
0.	158.483	0.	-1.	
0.	159.225	0.	-1.	
0.	159.965	0.	-1.	
0.	160.702	0.	-1.	
0.	161.437	0.	-1.	
0.	162.169	0.	-1.	
0.	162.899	0.	-1.	
0.	163.626	0.	-1.	
0.	164.351	0.	-1.	
0.	165.073	0.	-1.	
0.	165.794	0.	-1.	
0.	166.511	0.	-1.	
0.	167.226	0.	-1.	
0.	167.939	0.	-1.	
0.	168.65	0.	-1.	
0.	169.358	0.	-1.	
0.	170.064	0.	-1.	
0.	170.768	0.	-1.	
0.	171.47	0.	-1.	
0.	172.169	0.	-1.	
0.	172.866	0.	-1.	
0.	173.56	0.	-1.	
0.	174.253	0.	-1.	
0.	174.943	0.	-1.	
0.	175.631	0.	-1.	
0.	176.317	0.	-1.	
0.	177.001	0.	-1.	
0.	177.683	0.	-1.	
0.	178.363	0.	-1.	
0.	179.04	0.	-1.	
0.	179.715	0.	-1.	
0.	180.389	0.	-1.	
0.	181.06	0.	-1.	
0.	181.729	0.	-1.	
