Time	FPS	Frame	Crash	RB	RU	LU	LB	OC	Dither	DAngle	swAngle	OX	OY	OZ	HX	HY	HZ	DX	DY	DZ	HA	RHA	AccumulativeHeading(Y)	Speed	RSpeed	Dynamic
1.20738e-005	82823.7	1	0	1	3	3	1	2	2.8125	-0.18037	2.58919	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	
0.370438	2.6996	2	0	1	3	3	1	2	2.80887	-0.18037	2.58919	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	
0.410465	24.983	3	0	1	3	3	1	2	2.80887	-0.18037	2.58919	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	
0.457488	21.2663	4	0	1	3	3	1	2	2.80887	-0.18037	2.58919	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	
0.477994	48.7643	5	0	1	3	3	1	2	2.80887	-0.18037	2.58919	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	
0.494093	62.117	6	0	1	3	3	1	2	2.80887	-0.18037	2.58919	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	
0.511115	58.7465	7	0	1	3	3	1	2	2.80887	-0.18037	2.58919	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	
0.528087	58.921	8	0	1	3	3	1	2	2.80887	-0.18037	2.58919	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	
0.545092	58.807	9	0	1	3	3	1	2	2.80887	-0.18037	2.58919	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	
0.561153	62.2618	10	0	1	3	3	1	2	2.80887	-0.18037	2.58919	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	
0.578169	58.7704	11	0	1	3	3	1	2	2.80887	-0.18037	2.58919	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	
0.595132	58.9493	12	0	1	3	3	1	2	2.80887	-0.18037	2.58919	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	
0.612111	58.8958	13	0	1	3	3	1	2	2.80887	-0.18037	2.58919	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	
0.628164	62.2946	14	0	1	3	3	1	2	2.80887	-0.18037	2.58919	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	
0.645128	58.9503	15	0	1	3	3	1	2	2.80887	-0.18037	2.58919	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	
0.662107	58.8958	16	0	1	3	3	1	2	2.80887	-0.18037	2.58919	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	
0.678136	62.3849	17	0	1	3	3	1	2	2.80887	-0.18037	2.58919	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	
0.695098	58.9577	18	0	1	3	3	1	2	2.80887	-0.18037	2.58919	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	
0.712115	58.7642	19	0	1	3	3	1	2	2.80887	-0.18037	2.58919	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	
0.729117	58.8174	20	0	1	3	3	1	2	2.80887	-0.18037	2.58919	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	
0.745114	62.5108	21	0	1	3	3	1	2	2.80887	-0.18037	2.58919	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	
0.762181	58.5917	22	0	1	3	3	1	2	2.80887	-0.18037	2.58919	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	
0.779104	59.0912	23	0	1	3	3	1	2	2.80887	-0.18037	2.58919	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	
0.796114	58.7882	24	0	1	3	3	1	2	2.80887	-0.18037	2.58919	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	
0.813076	58.9566	25	0	1	3	3	1	2	2.80887	-0.18037	2.58919	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	
0.831139	55.3607	26	0	1	3	3	1	2	2.80887	-0.18037	2.58919	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	
0.848097	58.9713	27	0	1	3	3	1	2	2.80887	-0.18037	2.58919	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	
0.865123	58.734	28	0	1	3	3	1	2	2.80887	-0.18037	2.58919	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	
0.882099	58.9052	29	0	1	3	3	1	2	2.80887	-0.18037	2.58919	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	
0.899155	58.63	30	0	1	3	3	1	2	2.80887	-0.18037	2.58919	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	
0.916158	58.8143	31	0	1	3	3	1	2	2.80887	-0.18037	2.58919	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	
0.933111	58.9871	32	0	1	3	3	1	2	2.80887	-0.18037	2.58919	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	
0.950144	58.709	33	0	1	3	3	1	2	2.80887	-0.18037	2.58919	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	
0.967214	58.5834	34	0	1	3	3	1	2	2.80887	-0.18037	2.58919	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	
0.98411	59.1841	35	0	1	3	3	1	2	2.80887	-0.18037	2.58919	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	
1.00122	58.4552	36	0	1	3	3	1	2	2.80887	-0.18037	2.58919	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	
1.01818	58.9524	37	0	1	3	3	1	2	2.80887	-0.18037	2.58919	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	
1.03512	59.0259	38	0	1	3	3	1	2	2.80887	-0.18037	2.58919	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	
1.05223	58.4511	39	0	1	3	3	1	2	2.80887	-0.18037	2.58919	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	
1.06929	58.6051	40	0	1	3	3	1	2	2.80887	-0.18037	2.58919	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	
1.08611	59.4582	41	0	1	3	3	1	2	2.80887	-0.18037	2.58919	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	
1.10311	58.8341	42	0	1	3	3	1	2	2.80887	-0.18037	2.58919	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	
1.11916	62.2852	43	0	1	3	3	1	2	2.80887	-0.18037	2.58919	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	
1.13611	59.0217	44	0	1	3	3	1	2	2.80887	-0.18037	2.58919	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	
1.15313	58.7506	45	0	1	3	3	1	2	2.80887	-0.18037	2.58919	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	
1.17023	58.4614	46	0	1	3	3	1	2	2.80887	-0.18037	2.58919	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	
1.18715	59.1281	47	0	1	3	3	1	2	2.80887	-0.18037	2.58919	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	
1.20411	58.9388	48	0	1	3	3	1	2	2.80887	-0.18037	2.58919	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	
1.22111	58.8362	49	0	1	3	3	1	2	2.80887	-0.18037	2.58919	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	
1.23709	62.571	50	0	1	3	3	1	2	2.80887	-0.18037	2.58919	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	
1.25417	58.5399	51	0	1	3	3	1	2	2.80887	-0.18037	2.58919	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	
1.27013	62.6847	52	0	1	3	3	1	2	2.80887	-0.18037	2.58919	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	
1.28722	58.5079	53	0	1	3	3	1	2	2.80887	-0.18037	2.58919	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	
1.30416	59.0112	54	0	1	3	3	1	2	2.80887	-0.18037	2.58919	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	
1.32952	39.4314	55	0	1	3	3	1	2	2.80887	-0.18037	2.58919	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	
1.34616	60.0988	56	0	1	3	3	1	2	2.80887	-0.18037	2.58919	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	
1.36217	62.4825	57	0	1	3	3	1	2	2.80887	-0.18037	2.58919	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	
1.37956	57.4855	58	0	1	3	3	1	2	2.80887	-0.18037	2.58919	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	
1.39614	60.3375	59	0	1	3	3	1	2	2.80887	-0.18037	2.58919	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	
1.41309	58.9797	60	0	1	3	3	1	2	2.80887	-0.18037	2.58919	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	
1.43013	58.7048	61	0	1	3	3	1	2	2.80887	-0.18037	2.58919	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	
1.44713	58.8049	62	0	1	3	3	1	2	2.80887	-0.18037	2.58919	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	
1.46312	62.5462	63	0	1	3	3	1	2	2.80887	-0.18037	2.58919	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	
1.48021	58.5037	64	0	1	3	3	1	2	2.8087	-0.18037	2.58919	-2.8125	5.49785e-002	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	11.8754	11.5792	0	
1.49713	59.1018	65	0	1	3	3	1	2	2.80842	-0.18037	2.58919	-2.8125	0.14468	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	19.3756	19.0855	0	
1.51411	58.9094	66	0	1	3	3	1	2	2.8083	-0.173551	2.58919	-2.8128	0.274791	0.	-1.19028e-004	1.	0.	-1.19028e-004	1.	0.	-0.409188	-0.40175	-6.81979e-003	28.1259	27.5933	0	
1.53019	62.1975	67	0	1	3	3	1	2	2.80825	-0.164606	2.58919	-2.8132	0.422233	0.	-2.75146e-004	1.	0.	-2.75146e-004	1.	0.	-0.536694	-0.55635	-1.57647e-002	31.876	33.0138	0	
1.54609	62.8953	68	0	1	3	3	1	2	2.80826	-0.153171	2.58919	-2.81375	0.592786	0.	-4.74729e-004	1.	0.	-4.74729e-004	1.	0.	-0.686118	-0.719227	-2.72e-002	36.8761	38.6174	0	
1.56313	58.6695	69	0	1	4	4	1	2	2.80844	-0.137686	2.58919	-2.81453	0.78064	0.	-7.44985e-004	1.	0.	-7.44985e-004	1.	0.	-0.929071	-0.908468	-4.26845e-002	40.6262	39.6771	0	
1.57971	60.2946	70	0	1	4	4	1	2	2.8087	-0.120552	2.58919	-2.81545	0.994512	0.	-1.04404e-003	0.999999	0.	-1.04404e-003	0.999999	0.	-1.02806	-1.03311	-5.98189e-002	46.2514	46.4236	0	
1.59716	57.3204	71	0	1	4	4	1	3	2.80903	-0.223194	2.58919	-2.81652	1.22573	0.	-1.36238e-003	0.999999	0.	-1.36238e-003	0.999999	0.	-1.09438	-1.04551	-7.80586e-002	50.0015	47.7129	0	
1.6131	62.7405	72	0	1	4	4	1	3	2.8098	-0.18561	2.58919	-2.81855	1.46823	0.	-2.01833e-003	0.999998	0.	-2.01833e-003	0.999998	0.	-2.25501	-2.35801	-0.115642	52.5016	54.7749	0	
1.63014	58.6737	73	0	1	4	4	1	3	2.81045	-0.152328	2.82357	-2.82061	1.73684	0.	-2.59921e-003	0.999997	0.	-2.59921e-003	0.999997	0.	-1.99692	-1.95278	-0.148924	58.1268	56.7384	0	
1.64712	58.9126	74	0	2	4	4	2	3	2.8109	-0.126239	2.82357	-2.82254	2.01713	0.	-3.05455e-003	0.999995	0.	-3.05455e-003	0.999995	0.	-1.56533	-1.53696	-0.175013	60.6269	59.4465	0	
1.6642	58.5296	75	0	2	4	4	2	3	2.81136	-0.101957	2.82357	-2.82459	2.32059	0.	-3.47835e-003	0.999994	0.	-3.47835e-003	0.999994	0.	-1.45694	-1.42123	-0.199295	65.627	63.9432	0	
1.6801	62.9025	76	0	2	5	5	2	3	2.81196	-7.68487e-002	2.82357	-2.82688	2.6414	0.	-3.91657e-003	0.999992	0.	-3.91657e-003	0.999992	0.	-1.5065	-1.57938	-0.224404	69.3771	72.6493	0	
1.69714	58.6976	77	0	2	5	5	2	3	2.81272	-5.09952e-002	2.82357	-2.82941	2.97956	0.	-4.3678e-003	0.99999	0.	-4.3678e-003	0.99999	0.	-1.55121	-1.51754	-0.250257	73.1272	71.4592	0	
1.71309	62.6883	78	0	2	5	5	2	4	2.81365	-0.145824	3.06162	-2.83222	3.33507	0.	-4.8306e-003	0.999988	0.	-4.8306e-003	0.999988	0.	-1.59101	-1.6623	-0.276774	76.8773	80.2334	0	
1.73021	58.4212	79	0	3	5	5	3	4	2.81376	-0.109324	3.296	-2.83571	3.69911	0.	-5.46764e-003	0.999985	0.	-5.46764e-003	0.999985	0.	-2.19	-2.13237	-0.313274	78.7524	76.567	0	
1.74612	62.844	80	0	3	5	5	3	4	2.81445	-7.99073e-002	3.53038	-2.83913	4.06903	0.	-5.98105e-003	0.999982	0.	-5.98105e-003	0.999982	0.	-1.76501	-1.84868	-0.342691	80.	83.6938	0	
1.76324	58.3985	81	0	3	6	6	3	4	2.8153	-5.12793e-002	3.76476	-2.8427	4.43896	0.	-6.48069e-003	0.999979	0.	-6.48069e-003	0.999979	0.	-1.71768	-1.67183	-0.371319	80.	77.7759	0	
1.77937	61.9845	82	0	3	6	6	3	5	2.81629	-0.145241	3.76476	-2.84642	4.80891	0.	-6.96694e-003	0.999976	0.	-6.96694e-003	0.999976	0.	-1.67161	-1.7269	-0.399179	80.	82.5543	0	
1.79624	59.2773	83	0	3	6	6	3	5	2.81703	-0.108113	3.76476	-2.85076	5.1787	0.	-7.61493e-003	0.999971	0.	-7.61493e-003	0.999971	0.	-2.22768	-2.20085	-0.436307	80.	78.9196	0	
1.81312	59.2625	84	0	4	6	6	4	5	2.81774	-7.84617e-002	3.76476	-2.85498	5.54861	0.	-8.13243e-003	0.999967	0.	-8.13243e-003	0.999967	0.	-1.77909	-1.75722	-0.465959	80.	78.9233	0	
1.83014	58.7579	85	0	4	7	7	4	5	2.81861	-4.96101e-002	3.76476	-2.85936	5.91853	0.	-8.63596e-003	0.999963	0.	-8.63596e-003	0.999963	0.	-1.7311	-1.69527	-0.49481	80.	78.2538	0	
1.84612	62.5888	86	0	4	7	7	4	5	2.81962	-2.15366e-002	3.76476	-2.86389	6.28846	0.	-9.12592e-003	0.999958	0.	-9.12592e-003	0.999958	0.	-1.68441	-1.75708	-0.522884	80.	83.3583	0	
1.86316	58.6518	87	0	4	7	7	4	6	2.82078	-0.116516	3.76476	-2.86856	6.6584	0.	-9.60266e-003	0.999954	0.	-9.60266e-003	0.999954	0.	-1.63898	-1.60215	-0.5502	80.	78.1173	0	
1.87914	62.6089	88	0	4	7	7	4	6	2.82118	-8.63676e-002	3.76476	-2.87354	7.02829	0.	-1.01288e-002	0.999949	0.	-1.01288e-002	0.999949	0.	-1.80887	-1.88753	-0.580348	80.	83.3782	0	
1.8961	58.9503	89	0	5	7	7	5	6	2.82201	-5.70376e-002	3.76476	-2.87868	7.39819	0.	-1.06407e-002	0.999943	0.	-1.06407e-002	0.999943	0.	-1.7598	-1.72902	-0.609678	80.	78.5086	0	
1.91316	58.6321	90	0	5	8	8	5	6	2.823	-2.85032e-002	3.76476	-2.88397	7.7681	0.	-1.11387e-002	0.999938	0.	-1.11387e-002	0.999938	0.	-1.71206	-1.67303	-0.638213	80.	78.0873	0	
1.92909	62.7643	91	0	5	8	8	5	6	2.82413	-7.4286e-004	3.76476	-2.88941	8.13802	0.	-1.16232e-002	0.999932	0.	-1.16232e-002	0.999932	0.	-1.66562	-1.74236	-0.665973	80.	83.5931	0	
1.94508	62.5203	92	0	5	8	8	5	7	2.82541	-9.63556e-002	3.76476	-2.895	8.50795	0.	-1.20966e-002	0.999927	0.	-1.20966e-002	0.999927	0.	-1.62782	-1.69619	-0.693103	80.	83.2702	0	
1.96112	62.3767	93	0	6	8	8	6	7	2.8257	-6.64861e-002	3.76476	-2.90089	8.87783	0.	-1.26179e-002	0.99992	0.	-1.26179e-002	0.99992	0.	-1.79217	-1.86316	-0.722973	80.	83.0699	0	
1.97712	62.4649	94	0	6	8	8	6	7	2.82665	-3.74316e-002	3.76476	-2.90694	9.24772	0.	-1.3125e-002	0.999914	0.	-1.3125e-002	0.999914	0.	-1.74327	-1.81489	-0.752027	80.	83.1901	0	
1.99409	58.9241	95	0	6	9	9	6	7	2.82775	-9.16973e-003	3.76476	-2.91314	9.61763	0.	-1.36182e-002	0.999907	0.	-1.36182e-002	0.999907	0.	-1.69571	-1.6653	-0.780289	80.	78.477	0	
2.01109	58.8299	96	0	6	9	9	6	8	2.829	-0.104905	3.76476	-2.91948	9.98754	0.	-1.4098e-002	0.999901	0.	-1.4098e-002	0.999901	0.	-1.64945	-1.61728	-0.80778	80.	78.354	0	
2.02939	54.6538	97	0	6	9	9	6	8	2.8298	-7.45316e-002	3.76476	-2.92614	10.3574	0.	-1.4628e-002	0.999893	0.	-1.4628e-002	0.999893	0.	-1.82242	-1.66003	-0.838153	80.	72.7835	0	
2.04615	59.6487	98	0	7	9	9	7	8	2.83073	-4.49914e-002	3.76476	-2.93295	10.7273	0.	-1.51435e-002	0.999885	0.	-1.51435e-002	0.999885	0.	-1.77241	-1.76203	-0.867694	80.	79.438	0	
2.06212	62.6562	99	0	7	10	10	7	8	2.8318	-1.62618e-002	3.76476	-2.93992	11.0972	0.	-1.56449e-002	0.999878	0.	-1.56449e-002	0.999878	0.	-1.72378	-1.80009	-0.896423	80.	83.446	0	
2.07921	58.4882	100	0	7	10	10	7	8	2.83302	1.16794e-002	3.76476	-2.94703	11.467	0.	-1.61325e-002	0.99987	0.	-1.61325e-002	0.99987	0.	-1.67648	-1.63423	-0.924364	80.	77.8975	0	
2.09511	62.9109	101	0	7	10	10	7	9	2.83439	-8.46591e-002	3.76476	-2.9543	11.8369	0.	-1.66095e-002	0.999862	0.	-1.66095e-002	0.999862	0.	-1.64013	-1.7197	-0.9517	80.	83.7898	0	
2.11211	58.809	102	0	7	10	10	7	9	2.83505	-5.45723e-002	3.76476	-2.96187	12.2068	0.	-1.71346e-002	0.999853	0.	-1.71346e-002	0.999853	0.	-1.80521	-1.76938	-0.981787	80.	78.3181	0	
2.12951	57.4835	103	0	8	10	10	8	9	2.83608	-2.53158e-002	3.76476	-2.9696	12.5766	0.	-1.76451e-002	0.999844	0.	-1.76451e-002	0.999844	0.	-1.75539	-1.68177	-1.01104	80.	76.5554	0	
2.14621	59.887	104	0	8	11	11	8	9	2.83727	3.13334e-003	3.76476	-2.97748	12.9465	0.	-1.81416e-002	0.999835	0.	-1.81416e-002	0.999835	0.	-1.70695	-1.70373	-1.03949	80.	79.7588	0	
2.16312	59.126	105	0	8	11	11	8	9	2.83861	3.07973e-002	3.76476	-2.9855	13.3164	0.	-1.86243e-002	0.999827	0.	-1.86243e-002	0.999827	0.	-1.65984	-1.63566	-1.06716	80.	78.7478	0	
2.18022	58.4707	106	0	8	11	11	8	10	2.84009	-6.62265e-002	3.76476	-2.99368	13.6863	0.	-1.90976e-002	0.999818	0.	-1.90976e-002	0.999818	0.	-1.62717	-1.58569	-1.09428	80.	77.8766	0	
2.19716	59.0386	107	0	8	11	11	9	10	2.84056	-3.63818e-002	3.76476	-3.00216	14.0561	0.	-1.96183e-002	0.999808	0.	-1.96183e-002	0.999808	0.	-1.79068	-1.76199	-1.12412	80.	78.6245	0	
2.21413	58.9273	108	0	9	11	11	9	10	2.8417	-7.36541e-003	3.76476	-3.0108	14.4259	0.	-2.01247e-002	0.999797	0.	-2.01247e-002	0.999797	0.	-1.74098	-1.70986	-1.15314	80.	78.4788	0	
2.23011	62.5687	109	0	9	12	12	9	10	2.84299	2.08456e-002	3.76476	-3.01958	14.7958	0.	-2.06169e-002	0.999787	0.	-2.06169e-002	0.999787	0.	-1.69266	-1.76513	-1.18135	80.	83.3311	0	
2.24652	60.939	110	0	9	12	12	9	11	2.84444	-7.61182e-002	3.76476	-3.02852	15.1656	0.	-2.10989e-002	0.999777	0.	-2.10989e-002	0.999777	0.	-1.65712	-1.68306	-1.20897	80.	81.1626	0	
2.26346	59.0238	111	0	9	12	12	9	11	2.84536	-4.57284e-002	3.53038	-3.03777	15.5354	0.	-2.16292e-002	0.999766	0.	-2.16292e-002	0.999766	0.	-1.82339	-1.79372	-1.23936	80.	78.6032	0	
2.28012	60.0346	112	0	10	12	12	10	11	2.84647	-1.61869e-002	3.296	-3.04717	15.9053	0.	-2.21446e-002	0.999755	0.	-2.21446e-002	0.999755	0.	-1.77249	-1.77351	-1.2689	80.	79.9519	0	
2.29712	58.8143	113	0	10	13	13	10	11	2.84772	1.25299e-002	3.06162	-3.05672	16.2751	0.	-2.26457e-002	0.999744	0.	-2.26457e-002	0.999744	0.	-1.72301	-1.68896	-1.29761	80.	78.3293	0	
2.31312	62.5144	114	0	10	13	13	10	11	2.84913	4.0445e-002	2.82357	-3.06643	16.6449	0.	-2.31328e-002	0.999732	0.	-2.31328e-002	0.999732	0.	-1.67491	-1.7451	-1.32553	80.	83.2598	0	
2.32912	62.5061	115	0	10	13	13	10	12	2.85069	-5.72225e-002	2.82357	-3.07628	17.0148	0.	-2.36106e-002	0.999721	0.	-2.36106e-002	0.999721	0.	-1.64315	-1.71178	-1.35292	80.	83.2505	0	
2.34627	58.3184	116	0	10	13	13	10	12	2.85138	-2.70934e-002	2.58919	-3.08645	17.3845	0.	-2.41363e-002	0.999709	0.	-2.41363e-002	0.999709	0.	-1.80775	-1.75708	-1.38304	80.	77.6645	0	
2.36312	59.3314	117	0	11	13	13	11	12	2.8526	2.1898e-003	2.35481	-3.09677	17.7543	0.	-2.46473e-002	0.999696	0.	-2.46473e-002	0.999696	0.	-1.75699	-1.73742	-1.41233	80.	79.0163	0	
2.38018	58.6373	118	0	11	14	14	11	12	2.85396	3.06509e-002	1.88238	-3.10724	18.1241	0.	-2.51439e-002	0.999684	0.	-2.51439e-002	0.999684	0.	-1.70766	-1.66888	-1.44079	80.	78.0944	0	
2.39659	60.9166	119	0	11	14	14	11	12	2.85549	5.8535e-002	1.88238	-3.11786	18.4939	0.	-2.56304e-002	0.999671	0.	-2.56304e-002	0.999671	0.	-1.67305	-1.69861	-1.46867	80.	81.1319	0	
2.41413	57.0284	120	0	11	14	14	11	13	2.85715	-3.9751e-002	1.41362	-3.12863	18.8638	0.	-2.61047e-002	0.999659	0.	-2.61047e-002	0.999659	0.	-1.63118	-1.55039	-1.49586	80.	75.9554	0	
2.43113	58.8216	121	0	12	14	14	12	13	2.85759	-9.84567e-003	1.17924	-3.13971	19.2335	0.	-2.66265e-002	0.999645	0.	-2.66265e-002	0.999645	0.	-1.79432	-1.75908	-1.52576	80.	78.3353	0	
2.44813	58.8195	122	0	12	15	15	12	13	2.8589	1.92152e-002	1.17924	-3.15094	19.6033	0.	-2.71335e-002	0.999632	0.	-2.71335e-002	0.999632	0.	-1.74365	-1.70935	-1.55483	80.	78.3352	0	
2.46692	53.2064	123	0	12	15	15	12	13	2.86037	4.74555e-002	1.17924	-3.16232	19.9731	0.	-2.76262e-002	0.999618	0.	-2.76262e-002	0.999618	0.	-1.69442	-1.50256	-1.58307	80.	70.862	0	
2.48313	61.7155	124	0	12	15	15	12	14	2.86199	-5.07485e-002	1.17924	-3.17385	20.3428	0.	-2.81098e-002	0.999605	0.	-2.81098e-002	0.999605	0.	-1.66299	-1.71054	-1.61078	80.	82.1964	0	
2.50012	58.8331	125	0	12	15	15	12	14	2.86281	-2.02645e-002	1.17924	-3.1857	20.7126	0.	-2.86416e-002	0.99959	0.	-2.86416e-002	0.99959	0.	-1.82904	-1.79347	-1.64127	80.	78.3488	0	
2.51613	62.4849	126	0	13	15	15	13	14	2.86408	9.35382e-003	1.17924	-3.1977	21.0823	0.	-2.91583e-002	0.999575	0.	-2.91583e-002	0.999575	0.	-1.7771	-1.8507	-1.67088	80.	83.2149	0	
2.53312	58.8362	127	0	13	16	16	13	14	2.86551	3.8131e-002	1.17924	-3.20985	21.4521	0.	-2.96603e-002	0.99956	0.	-2.96603e-002	0.99956	0.	-1.72663	-1.69314	-1.69966	80.	78.3583	0	
2.55011	58.855	128	0	13	16	16	13	14	2.8671	6.6338e-002	1.17924	-3.22216	21.8218	0.	-3.01524e-002	0.999545	0.	-3.01524e-002	0.999545	0.	-1.69242	-1.66012	-1.72787	80.	78.3851	0	
2.5662	62.1741	129	0	13	16	16	13	15	2.86883	-3.25272e-002	1.17924	-3.23462	22.1916	0.	-3.06321e-002	0.999531	0.	-3.06321e-002	0.999531	0.	-1.64958	-1.70935	-1.75536	80.	82.808	0	
2.58311	59.125	130	0	14	16	16	14	15	2.86935	-2.29356e-003	1.17924	-3.24739	22.5613	0.	-3.11595e-002	0.999514	0.	-3.11595e-002	0.999514	0.	-1.81402	-1.78756	-1.7856	80.	78.7383	0	
2.59912	62.4484	131	0	14	17	17	14	15	2.87073	2.70766e-002	1.17924	-3.26031	22.931	0.	-3.16718e-002	0.999498	0.	-3.16718e-002	0.999498	0.	-1.76221	-1.83412	-1.81497	80.	83.1671	0	
2.61614	58.7559	132	0	14	17	17	14	15	2.87227	5.58211e-002	1.17924	-3.27339	23.3007	0.	-3.21733e-002	0.999482	0.	-3.21733e-002	0.999482	0.	-1.72467	-1.68891	-1.84371	80.	78.2514	0	
