Time	FPS	Frame	Crash	RB	RU	LU	LB	OC	Dither	DAngle	swAngle	OX	OY	OZ	HX	HY	HZ	DX	DY	DZ	HA	AccumulativeHeading(Y)	Speed	RSpeed	Dynamic
1.27251	59.5165	18	0	1	3	3	1	2	2.81251	4.22921e-004	0.	-2.8125	7.40741e-002	0.	0.	1.	0.	0.	1.	0.	0.	0.	16.	15.443	0	
1.29051	55.5469	19	0	1	4	4	1	2	2.81251	4.22921e-004	0.	-2.8125	0.148148	0.	0.	1.	0.	0.	1.	0.	0.	0.	16.	15.8711	0	
1.30751	58.8337	20	0	1	4	4	1	2	2.81251	4.22921e-004	0.	-2.8125	0.222222	0.	0.	1.	0.	0.	1.	0.	0.	0.	16.	14.8125	0	
1.32546	55.6873	21	0	1	4	4	1	2	2.81251	4.22921e-004	0.	-2.8125	0.296296	0.	0.	1.	0.	0.	1.	0.	0.	0.	16.	15.689	0	
1.34346	55.562	22	0	1	4	4	1	2	2.81251	4.22921e-004	0.	-2.8125	0.37037	0.	0.	1.	0.	0.	1.	0.	0.	0.	16.	14.85	0	
1.36152	55.3893	23	0	1	4	4	1	2	2.81251	4.22921e-004	0.	-2.8125	0.444444	0.	0.	1.	0.	0.	1.	0.	0.	0.	16.	14.8165	0	
1.37954	55.4879	24	0	1	4	4	1	2	2.81251	4.22921e-004	0.	-2.8125	0.518519	0.	0.	1.	0.	0.	1.	0.	0.	0.	16.	14.7705	0	
1.39754	55.5359	25	0	1	4	4	1	2	2.81251	4.22921e-004	0.	-2.8125	0.666667	0.	0.	1.	0.	0.	1.	0.	0.	0.	16.	14.7968	0	
1.41556	55.5002	26	0	1	4	4	1	2	2.81251	4.22921e-004	0.	-2.8125	0.740741	0.	0.	1.	0.	0.	1.	0.	0.	0.	16.	29.6191	0	
1.43358	55.5029	27	0	1	4	4	1	2	2.81251	4.22921e-004	0.	-2.8125	0.814815	0.	0.	1.	0.	0.	1.	0.	0.	0.	16.	14.8001	0	
1.45157	55.6019	28	0	1	4	4	1	3	2.81251	1.14686e-003	0.	-2.8125	0.888889	0.	0.	1.	0.	0.	1.	0.	0.	0.	16.	14.8008	0	
1.46964	55.3388	29	0	1	4	4	1	3	2.77544	1.14686e-003	0.	-2.77543	0.962963	0.	0.	1.	0.	0.	1.	0.	0.	0.	16.	16.5805	0	
1.4876	55.6763	30	0	1	4	4	1	3	2.77544	1.14686e-003	0.	-2.77543	1.03704	0.	0.	1.	0.	0.	1.	0.	0.	0.	16.	14.757	0	
1.50565	55.377	31	0	1	4	4	1	3	2.77544	1.14686e-003	0.	-2.77543	1.11111	0.	0.	1.	0.	0.	1.	0.	0.	0.	16.	14.847	0	
1.52359	55.7661	32	0	1	4	4	1	3	2.77545	1.14686e-003	0.	-2.77543	1.18519	0.	0.	1.	0.	0.	1.	0.	0.	0.	16.	14.7672	0	
1.54292	51.7211	33	0	1	4	4	1	3	2.77545	1.14686e-003	0.	-2.77543	1.25926	0.	0.	1.	0.	0.	1.	0.	0.	0.	16.	14.871	0	
1.56073	56.1636	34	0	1	4	4	1	3	2.77545	1.14686e-003	0.	-2.77543	1.33333	0.	0.	1.	0.	0.	1.	0.	0.	0.	16.	13.7923	0	
1.57782	58.5118	35	0	1	4	4	1	3	2.77545	1.14686e-003	0.	-2.77543	1.40741	0.	0.	1.	0.	0.	1.	0.	0.	0.	16.	14.9769	0	
1.5957	55.9189	36	0	1	4	4	1	3	2.77545	1.14686e-003	0.	-2.77543	1.48148	0.	0.	1.	0.	0.	1.	0.	0.	0.	16.	15.6032	0	
1.61386	55.0621	37	0	1	4	4	1	3	2.77545	1.14686e-003	0.	-2.77543	1.55556	0.	0.	1.	0.	0.	1.	0.	0.	0.	16.	14.9117	0	
1.6326	53.3602	38	0	2	4	4	2	3	2.77546	1.14686e-003	0.	-2.77543	1.62963	0.	0.	1.	0.	0.	1.	0.	0.	0.	16.	14.6832	0	
1.65044	56.0724	39	0	2	4	4	2	3	2.77546	1.14686e-003	0.	-2.77543	1.7037	0.	0.	1.	0.	0.	1.	0.	0.	0.	16.	14.2294	0	
1.66889	54.1972	40	0	2	5	5	2	3	2.77546	1.14686e-003	0.	-2.77543	1.77778	0.	0.	1.	0.	0.	1.	0.	0.	0.	16.	14.9526	0	
1.687	55.2232	41	0	2	5	5	2	3	2.77546	1.14686e-003	0.	-2.77543	1.85185	0.	0.	1.	0.	0.	1.	0.	0.	0.	16.	14.4526	0	
1.70552	53.9693	42	0	2	5	5	2	3	2.77546	1.14686e-003	0.	-2.77543	1.92593	0.	0.	1.	0.	0.	1.	0.	0.	0.	16.	14.7262	0	
1.72406	53.9563	43	0	2	5	5	2	3	2.77546	1.14686e-003	0.	-2.77543	2.	0.	0.	1.	0.	0.	1.	0.	0.	0.	16.	14.3918	0	
1.74379	50.687	44	0	2	5	5	2	3	2.77546	1.14686e-003	0.	-2.77543	2.07407	0.	0.	1.	0.	0.	1.	0.	0.	0.	16.	14.3883	0	
1.76264	53.0502	45	0	2	5	5	2	3	2.77547	1.14686e-003	0.	-2.77543	2.14815	0.	0.	1.	0.	0.	1.	0.	0.	0.	16.	13.5165	0	
1.78354	47.837	46	0	2	5	5	2	3	2.77547	1.14686e-003	0.	-2.77543	2.22222	0.	0.	1.	0.	0.	1.	0.	0.	0.	16.	14.1467	0	
1.80094	57.4786	47	0	2	5	5	2	3	2.77547	1.14686e-003	0.	-2.77543	2.2963	0.	0.	1.	0.	0.	1.	0.	0.	0.	16.	12.7565	0	
1.81894	55.5469	48	0	2	5	5	2	3	2.77547	1.14686e-003	0.	-2.77543	2.37037	0.	0.	1.	0.	0.	1.	0.	0.	0.	16.	15.3276	0	
1.83593	58.8614	49	0	2	5	5	2	3	2.77547	1.14686e-003	0.	-2.77543	2.44444	0.	0.	1.	0.	0.	1.	0.	0.	0.	16.	14.8125	0	
1.85393	55.551	50	0	2	5	5	2	4	2.77547	2.24397e-003	0.	-2.77543	2.51852	0.	0.	1.	0.	0.	1.	0.	0.	0.	16.	15.6964	0	
1.87199	55.3716	51	0	2	5	5	2	4	2.77548	2.24397e-003	0.	-2.77543	2.59259	0.	0.	1.	0.	0.	1.	0.	0.	0.	16.	14.8136	0	
1.89001	55.4988	52	0	2	5	5	2	4	2.77548	2.24397e-003	0.	-2.77543	2.66667	0.	0.	1.	0.	0.	1.	0.	0.	0.	16.	14.7658	0	
1.907	58.8707	53	0	2	5	5	2	4	2.77548	2.24397e-003	0.	-2.77543	2.74074	0.	0.	1.	0.	0.	1.	0.	0.	0.	16.	14.7997	0	
1.92503	55.4659	54	0	2	5	5	2	4	2.77548	2.24397e-003	0.	-2.77543	2.81481	0.	0.	1.	0.	0.	1.	0.	0.	0.	16.	15.6988	0	
1.94308	55.377	55	0	2	5	5	2	4	2.77549	2.24397e-003	0.	-2.77543	2.88889	0.	0.	1.	0.	0.	1.	0.	0.	0.	16.	14.7909	0	
1.96106	55.6335	56	0	2	5	5	2	4	2.77549	2.24397e-003	0.	-2.77543	2.96296	0.	0.	1.	0.	0.	1.	0.	0.	0.	16.	14.7672	0	
1.97807	58.7921	57	0	2	5	5	2	4	2.73842	2.24397e-003	0.	-2.73835	3.03704	0.	0.	1.	0.	0.	1.	0.	0.	0.	16.	16.59	0	
1.99512	58.6371	58	0	2	5	5	2	4	2.73842	2.24397e-003	0.	-2.73835	3.11111	0.	0.	1.	0.	0.	1.	0.	0.	0.	16.	15.6779	0	
2.01311	55.5854	59	0	2	5	5	2	4	2.70135	2.24397e-003	0.	-2.70128	3.18519	0.	0.	1.	0.	0.	1.	0.	0.	0.	16.	17.4856	0	
2.03119	55.3225	60	0	3	5	5	3	4	2.70136	2.24397e-003	0.	-2.70128	3.25926	0.	0.	1.	0.	0.	1.	0.	0.	0.	16.	14.8228	0	
2.04915	55.6597	61	0	3	5	5	3	4	2.66428	2.24397e-003	0.	-2.66421	3.33333	0.	0.	1.	0.	0.	1.	0.	0.	0.	16.	16.4972	0	
2.06749	54.5473	62	0	3	6	6	3	4	2.62721	2.24397e-003	0.	-2.62713	3.40741	0.	0.	1.	0.	0.	1.	0.	0.	0.	16.	16.5978	0	
2.08744	50.1103	63	0	3	6	6	3	4	2.62722	2.24397e-003	0.	-2.62713	3.48148	0.	0.	1.	0.	0.	1.	0.	0.	0.	16.	14.5459	0	
2.10526	56.1285	64	0	3	6	6	3	4	2.59015	2.24397e-003	0.	-2.59006	3.55556	0.	0.	1.	0.	0.	1.	0.	0.	0.	16.	14.9429	0	
2.12325	55.5757	65	0	3	6	6	3	4	2.59015	2.24397e-003	0.	-2.59006	3.62963	0.	0.	1.	0.	0.	1.	0.	0.	0.	16.	14.9676	0	
2.14127	55.5029	66	0	3	6	6	3	4	2.55308	2.24397e-003	0.	-2.55299	3.7037	0.	0.	1.	0.	0.	1.	0.	0.	0.	16.	16.5727	0	
2.15824	58.9325	67	0	3	6	6	3	4	2.55308	2.24397e-003	0.	-2.55299	3.77778	0.	0.	1.	0.	0.	1.	0.	0.	0.	16.	14.8008	0	
2.17525	58.7798	68	0	3	6	6	3	4	2.51601	2.24397e-003	0.	-2.51591	3.85185	0.	0.	1.	0.	0.	1.	0.	0.	0.	16.	17.5737	0	
2.19331	55.373	69	0	3	6	6	3	4	2.51601	2.24397e-003	0.	-2.51591	3.92593	0.	0.	1.	0.	0.	1.	0.	0.	0.	16.	15.6746	0	
2.21136	55.4167	70	0	3	6	6	3	4	2.47894	2.24397e-003	0.	-2.47884	4.	0.	0.	1.	0.	0.	1.	0.	0.	0.	16.	16.5123	0	
2.22836	58.8059	71	0	3	6	6	3	4	2.47895	2.24397e-003	0.	-2.47884	4.07407	0.	0.	1.	0.	0.	1.	0.	0.	0.	16.	14.7778	0	
2.24644	55.3034	72	0	3	6	6	3	5	2.44188	3.72768e-003	0.	-2.44177	4.14815	0.	0.	1.	0.	0.	1.	0.	0.	0.	16.	17.536	0	
2.2644	55.6956	73	0	3	6	6	3	5	2.44188	3.72768e-003	0.	-2.44177	4.22222	0.	0.	1.	0.	0.	1.	0.	0.	0.	16.	14.7476	0	
2.28328	52.9614	74	0	3	6	6	3	5	2.40481	3.72768e-003	0.	-2.40469	4.2963	0.	0.	1.	0.	0.	1.	0.	0.	0.	16.	16.6085	0	
2.30135	55.3266	75	0	3	6	6	3	5	2.36775	3.72768e-003	0.	-2.36762	4.37037	0.	0.	1.	0.	0.	1.	0.	0.	0.	16.	15.7931	0	
2.32044	52.3931	76	0	3	6	6	3	5	2.36775	3.72768e-003	0.	-2.36762	4.44444	0.	0.	1.	0.	0.	1.	0.	0.	0.	16.	14.7538	0	
2.33745	58.8059	77	0	3	6	6	3	5	2.33068	3.72768e-003	0.	-2.33055	4.51852	0.	1.88974e-016	1.	0.	0.	1.	0.	0.	0.	16.	15.6237	0	
2.3555	55.3893	78	0	3	6	6	3	5	2.33069	3.72768e-003	0.	-2.33055	4.59259	0.	1.88974e-016	1.	0.	0.	1.	0.	0.	0.	16.	15.6816	0	
2.37348	55.6156	79	0	3	6	6	3	5	2.29362	3.72768e-003	0.	-2.29347	4.66667	0.	1.88974e-016	1.	0.	0.	1.	0.	0.	0.	16.	16.5172	0	
2.39053	58.6646	80	0	3	6	6	3	5	2.29362	3.72768e-003	0.	-2.29347	4.74074	0.	1.88974e-016	1.	0.	0.	1.	0.	0.	0.	16.	14.8308	0	
2.40853	55.5482	81	0	3	6	6	3	5	2.25655	3.72768e-003	0.	-2.2564	4.81482	0.	1.88974e-016	1.	0.	0.	1.	0.	0.	0.	16.	17.4939	0	
2.42652	55.573	82	0	4	6	6	4	5	2.25656	3.72768e-003	0.	-2.2564	4.88889	0.	1.88974e-016	1.	0.	0.	1.	0.	0.	0.	16.	14.8129	0	
2.44456	55.4386	83	0	4	7	7	4	5	2.21949	3.72768e-003	0.	-2.21933	4.96296	0.	3.77948e-016	1.	0.	0.	1.	0.	0.	0.	16.	16.5719	0	
2.46153	58.9186	84	0	4	7	7	4	5	2.2195	3.72768e-003	0.	-2.21933	5.03704	0.	3.77948e-016	1.	0.	0.	1.	0.	0.	0.	16.	14.7836	0	
2.47955	55.4906	85	0	4	7	7	4	5	2.18243	3.72768e-003	0.	-2.18225	5.11111	0.	3.77948e-016	1.	0.	0.	1.	0.	0.	0.	16.	17.5696	0	
2.49762	55.3511	86	0	4	7	7	4	5	2.14536	3.72768e-003	0.	-2.14518	5.18519	0.	3.77948e-016	1.	0.	0.	1.	0.	0.	0.	16.	16.5474	0	
2.51461	58.8445	87	0	4	7	7	4	5	2.14536	3.72768e-003	0.	-2.14518	5.25926	0.	3.77948e-016	1.	0.	0.	1.	0.	0.	0.	16.	14.7603	0	
2.53163	58.7859	88	0	4	7	7	4	5	2.10829	3.72768e-003	0.	-2.10811	5.33333	0.	3.77948e-016	1.	0.	0.	1.	0.	0.	0.	16.	17.5475	0	
2.54863	58.7952	89	0	4	7	7	4	5	2.1083	3.72768e-003	0.	-2.10811	5.40741	0.	3.77948e-016	1.	0.	0.	1.	0.	0.	0.	16.	15.6762	0	
2.56665	55.5125	90	0	4	7	7	4	5	2.07123	3.72768e-003	0.	-2.07103	5.48148	0.	3.77948e-016	1.	0.	0.	1.	0.	0.	0.	16.	17.5328	0	
2.58469	55.4303	91	0	4	7	7	4	5	2.07124	3.72768e-003	0.	-2.07103	5.55556	0.	3.77948e-016	1.	0.	0.	1.	0.	0.	0.	16.	14.8033	0	
2.6022	57.0929	92	0	4	7	7	4	5	2.03417	3.72768e-003	0.	-2.03396	5.62963	0.	5.66922e-016	1.	0.	0.	1.	0.	0.	0.	16.	16.5294	0	
2.61931	58.4418	93	0	4	7	7	4	6	2.03417	5.57716e-003	0.	-2.03396	5.7037	0.	5.66922e-016	1.	0.	0.	1.	0.	0.	0.	16.	15.2248	0	
2.63778	54.1475	94	0	4	7	7	4	6	1.99711	5.57716e-003	0.	-1.99689	5.77778	0.	4.72435e-016	1.	0.	0.	1.	0.	0.	0.	16.	17.4274	0	
2.65575	55.6556	95	0	4	7	7	4	6	1.99711	5.57716e-003	0.	-1.99689	5.85185	0.	4.72435e-016	1.	0.	0.	1.	0.	0.	0.	16.	14.4393	0	
2.67275	58.8275	96	0	4	7	7	4	6	1.96005	5.57716e-003	0.	-1.95981	5.92593	0.	3.77948e-016	1.	0.	0.	1.	0.	0.	0.	16.	16.5966	0	
2.69077	55.5016	97	0	4	7	7	4	6	1.96005	5.57716e-003	0.	-1.95981	6.	0.	3.77948e-016	1.	0.	0.	1.	0.	0.	0.	16.	15.6873	0	
2.70878	55.5263	98	0	4	7	7	4	6	1.96006	5.57716e-003	0.	-1.95981	6.07407	0.	3.77948e-016	1.	0.	0.	1.	0.	0.	0.	16.	14.8004	0	
2.72677	55.5744	99	0	4	7	7	4	6	1.96007	5.57716e-003	0.	-1.95981	6.14815	0.	3.77948e-016	1.	0.	0.	1.	0.	0.	0.	16.	14.807	0	
2.74385	58.5454	100	0	4	7	7	4	6	1.96008	5.57716e-003	0.	-1.95981	6.22222	0.	3.77948e-016	1.	0.	0.	1.	0.	0.	0.	16.	14.8198	0	
2.76182	55.6487	101	0	4	7	7	4	6	1.96008	5.57716e-003	0.	-1.95981	6.2963	0.	3.77948e-016	1.	0.	0.	1.	0.	0.	0.	16.	15.6121	0	
2.77854	59.824	102	0	4	7	7	4	6	1.96009	5.57716e-003	0.	-1.95981	6.37037	0.	3.77948e-016	1.	0.	0.	1.	0.	0.	0.	16.	14.8397	0	
2.79565	58.4175	103	0	4	7	7	4	6	1.9601	5.57716e-003	0.	-1.95981	6.44444	0.	3.77948e-016	1.	0.	0.	1.	0.	0.	0.	16.	15.9531	0	
2.8126	59.0068	104	0	5	8	8	5	6	1.9601	5.57716e-003	0.	-1.95981	6.51852	0.	3.77948e-016	1.	0.	0.	1.	0.	0.	0.	16.	15.578	0	
2.82994	57.6809	105	0	5	8	8	5	6	1.96011	5.57716e-003	0.	-1.95981	6.59259	0.	3.77948e-016	1.	0.	0.	1.	0.	0.	0.	16.	15.7351	0	
2.84697	58.7152	106	0	5	8	8	5	6	1.96012	5.57716e-003	0.	-1.95981	6.66667	0.	3.77948e-016	1.	0.	0.	1.	0.	0.	0.	16.	15.3816	0	
2.86398	58.8029	107	0	5	8	8	5	6	1.96013	5.57716e-003	0.	-1.95981	6.74074	0.	3.77948e-016	1.	0.	0.	1.	0.	0.	0.	16.	15.6574	0	
2.88293	52.7586	108	0	5	8	8	5	6	1.96013	5.57716e-003	0.	-1.95981	6.81482	0.	3.77948e-016	1.	0.	0.	1.	0.	0.	0.	16.	15.6808	0	
2.90098	55.4139	109	0	5	8	8	5	6	1.96014	5.57716e-003	0.	-1.95981	6.88889	0.	3.77948e-016	1.	0.	0.	1.	0.	0.	0.	16.	14.069	0	
2.91897	55.5675	110	0	5	8	8	5	6	1.96015	5.57716e-003	0.	-1.95981	6.96296	0.	3.77948e-016	1.	0.	0.	1.	0.	0.	0.	16.	14.777	0	
2.93605	58.5545	111	0	5	8	8	5	6	1.96015	5.57716e-003	0.	-1.95981	7.03704	0.	3.77948e-016	1.	0.	0.	1.	0.	0.	0.	16.	14.818	0	
2.954	55.7177	112	0	5	8	8	5	6	1.96016	5.57716e-003	0.	-1.95981	7.11111	0.	3.77948e-016	1.	0.	0.	1.	0.	0.	0.	16.	15.6145	0	
2.97205	55.3907	113	0	5	8	8	5	6	1.96017	5.57716e-003	0.	-1.95981	7.18519	0.	3.77948e-016	1.	0.	0.	1.	0.	0.	0.	16.	14.8581	0	
2.99001	55.697	114	0	5	8	8	5	6	1.96018	5.57716e-003	0.	-1.95981	7.25926	0.	3.77948e-016	1.	0.	0.	1.	0.	0.	0.	16.	14.7709	0	
3.0071	58.4905	115	0	5	8	8	5	7	1.96018	7.80578e-003	0.	-1.95981	7.33333	0.	3.77948e-016	1.	0.	0.	1.	0.	0.	0.	16.	14.8525	0	
3.02566	53.8774	116	0	5	8	8	5	7	1.9602	7.80578e-003	0.	-1.95981	7.40741	0.	3.77948e-016	1.	0.	0.	1.	0.	0.	0.	16.	15.5975	0	
3.04311	57.3232	117	0	5	8	8	5	7	1.96021	7.80578e-003	0.	-1.95981	7.48148	0.	3.77948e-016	1.	0.	0.	1.	0.	0.	0.	16.	14.3673	0	
3.06112	55.5139	118	0	5	8	8	5	7	1.96022	7.80578e-003	0.	-1.95981	7.55556	0.	3.77948e-016	1.	0.	0.	1.	0.	0.	0.	16.	15.2862	0	
3.07914	55.4892	119	0	5	8	8	5	7	1.96023	7.80578e-003	0.	-1.95981	7.62963	0.	3.77948e-016	1.	0.	0.	1.	0.	0.	0.	16.	14.8037	0	
3.09716	55.4975	120	0	5	8	8	5	7	1.96024	7.80578e-003	0.	-1.95981	7.7037	0.	3.77948e-016	1.	0.	0.	1.	0.	0.	0.	16.	14.7971	0	
3.11416	58.8152	121	0	5	8	8	5	7	1.96025	7.80578e-003	0.	-1.95981	7.77778	0.	3.77948e-016	1.	0.	0.	1.	0.	0.	0.	16.	14.7993	0	
3.1322	55.4454	122	0	5	8	8	5	7	1.96026	7.80578e-003	0.	-1.95981	7.85185	0.	3.77948e-016	1.	0.	0.	1.	0.	0.	0.	16.	15.684	0	
3.1502	55.5565	123	0	5	8	8	5	7	1.96027	7.80578e-003	0.	-1.95981	7.92593	0.	3.77948e-016	1.	0.	0.	1.	0.	0.	0.	16.	14.7854	0	
3.16821	55.5194	124	0	5	8	8	5	7	1.96028	7.80578e-003	0.	-1.95981	8.	0.	3.77948e-016	1.	0.	0.	1.	0.	0.	0.	16.	14.8151	0	
3.18624	55.4591	125	0	6	8	8	6	7	1.96029	7.80578e-003	0.	-1.95981	8.07407	0.	3.77948e-016	1.	0.	0.	1.	0.	0.	0.	16.	14.8052	0	
3.20425	55.5235	126	0	6	9	9	6	7	1.9603	7.80578e-003	0.	-1.95981	8.14815	0.	3.77948e-016	1.	0.	0.	1.	0.	0.	0.	16.	14.7891	0	
3.22131	58.6294	127	0	6	9	9	6	7	1.96031	7.80578e-003	0.	-1.95981	8.22222	0.	3.77948e-016	1.	0.	0.	1.	0.	0.	0.	16.	14.8063	0	
3.23928	55.6487	128	0	6	9	9	6	7	1.96032	7.80578e-003	0.	-1.95981	8.2963	0.	3.77948e-016	1.	0.	0.	1.	0.	0.	0.	16.	15.6345	0	
3.25729	55.5125	129	0	6	9	9	6	7	1.96033	7.80578e-003	0.	-1.95981	8.37037	0.	3.77948e-016	1.	0.	0.	1.	0.	0.	0.	16.	14.8397	0	
3.27431	58.7629	130	0	6	9	9	6	7	1.96034	7.80578e-003	0.	-1.95981	8.44444	0.	3.77948e-016	1.	0.	0.	1.	0.	0.	0.	16.	14.8033	0	
3.29242	55.2164	131	0	6	9	9	6	7	1.96035	7.80578e-003	0.	-1.95981	8.51852	0.	3.77948e-016	1.	0.	0.	1.	0.	0.	0.	16.	15.6701	0	
3.31035	55.7814	132	0	6	9	9	6	7	1.96036	7.80578e-003	0.	-1.95981	8.59259	0.	3.77948e-016	1.	0.	0.	1.	0.	0.	0.	16.	14.7244	0	
3.32838	55.47	133	0	6	9	9	6	7	1.96037	7.80578e-003	0.	-1.95981	8.66667	0.	3.77948e-016	1.	0.	0.	1.	0.	0.	0.	16.	14.875	0	
3.34538	58.8121	134	0	6	9	9	6	7	1.96038	7.80578e-003	0.	-1.95981	8.74074	0.	3.77948e-016	1.	0.	0.	1.	0.	0.	0.	16.	14.792	0	
3.36342	55.4276	135	0	6	9	9	6	7	1.96039	7.80578e-003	0.	-1.95981	8.81482	0.	3.77948e-016	1.	0.	0.	1.	0.	0.	0.	16.	15.6832	0	
3.38043	58.8013	136	0	6	9	9	6	8	1.9604	1.04532e-002	0.	-1.95981	8.88889	0.	3.77948e-016	1.	0.	0.	1.	0.	0.	0.	16.	14.7807	1	
3.39845	55.5016	137	0	6	9	9	6	8	1.96041	1.04532e-002	0.	-1.95981	8.96296	0.	3.77948e-016	1.	0.	0.	1.	0.	0.	0.	16.	15.6804	1	
3.41545	58.8213	138	0	6	9	9	6	8	1.96043	1.04532e-002	0.	-1.95981	9.03704	0.	3.77948e-016	1.	0.	0.	1.	0.	0.	0.	16.	14.8004	1	
3.43348	55.4427	139	0	6	9	9	6	8	1.96044	1.04532e-002	0.	-1.95981	9.11111	0.	3.77948e-016	1.	0.	0.	1.	0.	0.	0.	16.	15.6857	1	
3.45149	55.518	140	0	6	9	9	6	8	1.96045	1.04532e-002	0.	-1.95981	9.18519	0.	3.77948e-016	1.	0.	0.	1.	0.	0.	0.	16.	14.7847	1	
3.46854	58.6509	141	0	6	9	9	6	8	1.96048	1.04532e-002	0.	-1.95981	9.33333	0.	3.77948e-016	1.	0.	0.	1.	0.	0.	0.	16.	14.8048	1	
3.48657	55.4714	142	0	6	9	9	6	8	1.96049	1.04532e-002	0.	-1.95981	9.40741	0.	3.77948e-016	1.	0.	0.	1.	0.	0.	0.	16.	31.2805	1	
3.50359	58.746	143	0	6	9	9	6	8	1.96051	1.04532e-002	0.	-1.95981	9.48148	0.	3.77948e-016	1.	0.	0.	1.	0.	0.	0.	16.	14.7924	1	
3.52151	55.8077	144	0	6	9	9	6	8	1.96052	1.04532e-002	0.	-1.95981	9.55556	0.	3.77948e-016	1.	0.	0.	1.	0.	0.	0.	16.	15.6656	1	
3.53963	55.2028	145	0	7	9	9	7	8	1.96053	1.04532e-002	0.	-1.95981	9.62963	0.	3.77948e-016	1.	0.	0.	1.	0.	0.	0.	16.	14.8821	1	
3.5576	55.6528	146	0	7	10	10	7	8	1.96055	1.04532e-002	0.	-1.95981	9.7037	0.	3.77948e-016	1.	0.	0.	1.	0.	0.	0.	16.	14.7208	1	
3.57482	58.0626	147	0	7	10	10	7	8	1.96056	1.04532e-002	0.	-1.95981	9.77778	0.	3.77948e-016	1.	0.	0.	1.	0.	0.	0.	16.	14.8408	1	
3.5931	54.6934	148	0	7	10	10	7	8	1.96057	1.04532e-002	0.	-1.95981	9.85185	0.	3.77948e-016	1.	0.	0.	1.	0.	0.	0.	16.	15.4834	1	
3.61071	56.8113	149	0	7	10	10	7	8	1.96059	1.04532e-002	0.	-1.95981	9.92593	0.	3.77948e-016	1.	0.	0.	1.	0.	0.	0.	16.	14.5849	1	
3.62768	58.9186	150	0	7	10	10	7	8	1.9606	1.04532e-002	0.	-1.95981	10.	0.	3.77948e-016	1.	0.	0.	1.	0.	0.	0.	16.	15.1497	1	
3.64566	55.6032	151	0	7	10	10	7	8	1.95462	-0.131214	0.	-1.95382	10.072	0.	2.47255e-003	0.999997	0.	2.47255e-003	0.999997	0.	8.5	0.141667	16.	15.3171	1	
