Time	FPS	Frame	Crash	RB	RU	LU	LB	OC	Dither	DAngle	swAngle	OX	OY	OZ	HX	HY	HZ	HA	AccumulativeHeading(Y)	Speed
1.6823	59.8617	20	0	1	3	3	1	2	1.97704e-006	2.35733e-004	0.	0.	0.	0.	0.	1.	0.	0.	0.	0.	
1.69854	61.5718	21	0	1	3	3	1	2	1.97704e-006	2.35733e-004	0.	0.	0.	0.	0.	1.	0.	0.	0.	0.	
1.71542	59.2577	22	0	1	3	3	1	2	1.97704e-006	2.35733e-004	0.	0.	0.	0.	0.	1.	0.	0.	0.	0.	
1.73225	59.4257	23	0	1	3	3	1	2	1.97704e-006	2.35733e-004	0.	0.	0.	0.	0.	1.	0.	0.	0.	0.	
1.74972	57.2258	24	0	1	3	3	1	2	1.97704e-006	2.35733e-004	0.	0.	0.	0.	0.	1.	0.	0.	0.	0.	
1.76658	59.3182	25	0	1	3	3	1	2	1.97704e-006	2.35733e-004	0.	0.	0.	0.	0.	1.	0.	0.	0.	0.	
1.78336	59.6107	26	0	1	3	3	1	2	1.97704e-006	2.35733e-004	0.	0.	0.	0.	0.	1.	0.	0.	0.	0.	
1.80007	59.84	27	0	1	3	3	1	2	1.97704e-006	2.35733e-004	0.	0.	0.	0.	0.	1.	0.	0.	0.	0.	
1.81717	58.4671	28	0	1	3	3	1	2	1.97704e-006	2.35733e-004	0.	0.	0.	0.	0.	1.	0.	0.	0.	0.	
1.83399	59.4684	29	0	1	3	3	1	2	1.97704e-006	2.35733e-004	0.	0.	0.	0.	0.	1.	0.	0.	0.	0.	
1.8509	59.1361	30	0	1	3	3	1	2	1.97704e-006	2.35733e-004	0.	0.	0.	0.	0.	1.	0.	0.	0.	0.	
1.86836	57.2574	31	0	1	3	3	1	2	1.97704e-006	2.35733e-004	0.	0.	0.	0.	0.	1.	0.	0.	0.	0.	
1.88522	59.3235	32	0	1	3	3	1	2	1.97704e-006	2.35733e-004	0.	0.	0.	0.	0.	1.	0.	0.	0.	0.	
1.90255	57.6892	33	0	1	3	3	1	2	1.97704e-006	2.35733e-004	0.	0.	0.	0.	0.	1.	0.	0.	0.	0.	
1.91958	58.7179	34	0	1	3	3	1	2	1.97704e-006	2.35733e-004	0.	0.	0.	0.	0.	1.	0.	0.	0.	0.	
1.93659	58.8002	35	0	1	3	3	1	2	1.97704e-006	2.35733e-004	0.	0.	0.	0.	0.	1.	0.	0.	0.	0.	
1.95359	58.8284	36	0	1	3	3	1	2	1.97704e-006	2.35733e-004	0.	0.	0.	0.	0.	1.	0.	0.	0.	0.	
1.97059	58.8221	37	0	1	3	3	1	2	1.97704e-006	2.35733e-004	0.	0.	0.	0.	0.	1.	0.	0.	0.	0.	
1.98756	58.9163	38	0	1	3	3	1	2	1.97704e-006	2.35733e-004	0.	0.	0.	0.	0.	1.	0.	0.	0.	0.	
2.00359	62.4046	39	0	1	3	3	1	2	1.97704e-006	2.35733e-004	0.	0.	0.	0.	0.	1.	0.	0.	0.	0.	
2.02039	59.5111	40	0	1	3	3	1	2	1.97704e-006	2.35733e-004	0.	0.	0.	0.	0.	1.	0.	0.	0.	0.	
2.03736	58.9184	41	0	1	3	3	1	2	1.97704e-006	2.35733e-004	0.	0.	0.	0.	0.	1.	0.	0.	0.	0.	
2.05419	59.4182	42	0	1	3	3	1	2	1.97704e-006	2.35733e-004	0.	0.	0.	0.	0.	1.	0.	0.	0.	0.	
2.07147	57.8948	43	0	1	3	3	1	2	1.97704e-006	2.35733e-004	0.	0.	0.	0.	0.	1.	0.	0.	0.	0.	
2.08888	57.4351	44	0	1	3	3	1	2	1.97704e-006	2.35733e-004	0.	0.	0.	0.	0.	1.	0.	0.	0.	0.	
2.10632	57.3208	45	0	1	3	3	1	2	1.97704e-006	2.35733e-004	0.	0.	0.	0.	0.	1.	0.	0.	0.	0.	
2.1226	61.4519	46	0	1	3	3	1	2	1.97704e-006	2.35733e-004	0.	0.	0.	0.	0.	1.	0.	0.	0.	0.	
2.14024	56.661	47	0	1	3	3	1	2	1.97704e-006	2.35733e-004	0.	0.	0.	0.	0.	1.	0.	0.	0.	0.	
2.15707	59.4438	48	0	1	3	3	1	2	1.97704e-006	2.35733e-004	0.	0.	0.	0.	0.	1.	0.	0.	0.	0.	
2.17379	59.8109	49	0	1	3	3	1	2	1.97704e-006	2.35733e-004	0.	0.	0.	0.	0.	1.	0.	0.	0.	0.	
2.19096	58.2194	50	0	1	3	3	1	2	1.97704e-006	2.35733e-004	0.	0.	0.	0.	0.	1.	0.	0.	0.	0.	
2.20762	60.0298	51	0	1	3	3	1	2	1.97704e-006	2.35733e-004	0.	0.	0.	0.	0.	1.	0.	0.	0.	0.	
2.22477	58.2993	52	0	1	3	3	1	2	1.97704e-006	2.35733e-004	0.	0.	0.	0.	0.	1.	0.	0.	0.	0.	
2.24162	59.3501	53	0	1	3	3	1	2	1.97704e-006	2.35733e-004	0.	0.	0.	0.	0.	1.	0.	0.	0.	0.	
2.25867	58.6648	54	0	1	3	3	1	2	2.20561e-006	2.35733e-004	0.	0.	5.55556e-002	0.	0.	1.	0.	0.	0.	12.	
2.2756	59.0644	55	0	1	3	3	1	2	2.43418e-006	2.35733e-004	0.	0.	0.111111	0.	0.	1.	0.	0.	0.	12.	
2.2926	58.8252	56	0	1	3	3	1	2	2.66276e-006	2.35733e-004	0.	0.	0.166667	0.	0.	1.	0.	0.	0.	12.	
2.3086	62.4988	57	0	1	3	3	1	2	2.89133e-006	2.35733e-004	0.	0.	0.222222	0.	0.	1.	0.	0.	0.	12.	
2.32549	59.1942	58	0	1	3	3	1	2	3.1199e-006	2.35733e-004	0.	0.	0.277778	0.	0.	1.	0.	0.	0.	12.	
2.34247	58.8953	59	0	1	3	3	1	2	3.34847e-006	2.35733e-004	0.	0.	0.333333	0.	0.	1.	0.	0.	0.	12.	
2.35932	59.3661	60	0	1	3	3	1	2	3.57705e-006	2.35733e-004	0.	0.	0.388889	0.	0.	1.	0.	0.	0.	12.	
2.37644	58.4052	61	0	1	3	3	1	2	3.80562e-006	2.35733e-004	0.	0.	0.444444	0.	0.	1.	0.	0.	0.	12.	
2.39332	59.2355	62	0	1	3	3	1	2	4.03419e-006	2.35733e-004	0.	0.	0.5	0.	0.	1.	0.	0.	0.	12.	
2.41053	58.0918	63	0	1	3	3	1	2	4.26277e-006	2.35733e-004	0.	0.	0.555556	0.	0.	1.	0.	0.	0.	12.	
2.42728	59.7332	64	0	1	3	3	1	2	4.49134e-006	2.35733e-004	0.	0.	0.611111	0.	0.	1.	0.	0.	0.	12.	
2.44405	59.6085	65	0	1	3	3	1	2	4.71991e-006	2.35733e-004	0.	0.	0.666667	0.	0.	1.	0.	0.	0.	12.	
2.46114	58.5084	66	0	1	3	3	1	2	4.94848e-006	2.35733e-004	0.	0.	0.722222	0.	0.	1.	0.	0.	0.	12.	
2.47903	55.9226	67	0	1	3	3	1	2	5.17706e-006	2.35733e-004	0.	0.	0.777778	0.	0.	1.	0.	0.	0.	12.	
2.49561	60.28	68	0	1	3	3	1	2	5.40563e-006	2.35733e-004	0.	0.	0.833333	0.	0.	1.	0.	0.	0.	12.	
2.51258	58.9309	69	0	1	3	3	1	2	5.6342e-006	2.35733e-004	0.	0.	0.888889	0.	0.	1.	0.	0.	0.	12.	
2.52971	58.3867	70	0	1	3	3	1	2	5.86277e-006	2.35733e-004	0.	0.	0.944444	0.	0.	1.	0.	0.	0.	12.	
2.54662	59.1361	71	0	1	3	3	1	2	6.09135e-006	2.35733e-004	0.	0.	1.	0.	0.	1.	0.	0.	0.	12.	
2.56361	58.8535	72	0	1	3	3	1	2	6.31992e-006	2.35733e-004	0.	0.	1.05556	0.	0.	1.	0.	0.	0.	12.	
2.58062	58.8054	73	0	1	3	3	1	2	6.54849e-006	2.35733e-004	0.	0.	1.11111	0.	0.	1.	0.	0.	0.	12.	
2.59762	58.8211	74	0	1	3	3	1	2	6.77707e-006	2.35733e-004	0.	0.	1.16667	0.	0.	1.	0.	0.	0.	12.	
2.61464	58.748	75	0	1	3	3	1	2	7.00564e-006	2.35733e-004	0.	0.	1.22222	0.	0.	1.	0.	0.	0.	12.	
2.63167	58.7189	76	0	1	3	3	1	2	7.23421e-006	2.35733e-004	0.	0.	1.27778	0.	0.	1.	0.	0.	0.	12.	
2.64859	59.0939	77	0	1	3	3	1	2	7.46278e-006	2.35733e-004	0.	0.	1.33333	0.	0.	1.	0.	0.	0.	12.	
2.66564	58.6492	78	0	1	3	3	1	2	7.69136e-006	2.35733e-004	0.	0.	1.38889	0.	0.	1.	0.	0.	0.	12.	
2.68258	59.057	79	0	1	3	3	1	2	7.91993e-006	2.35733e-004	0.	0.	1.44444	0.	0.	1.	0.	0.	0.	12.	
2.69862	62.3412	80	0	1	3	3	1	2	8.1485e-006	2.35733e-004	0.	0.	1.5	0.	0.	1.	0.	0.	0.	12.	
2.71591	57.815	81	0	1	3	3	1	2	8.37707e-006	2.35733e-004	0.	0.	1.55556	0.	0.	1.	0.	0.	0.	12.	
2.73267	59.6902	82	0	1	3	3	1	2	8.60565e-006	2.35733e-004	0.	0.	1.61111	0.	0.	1.	0.	0.	0.	12.	
2.74949	59.4364	83	0	1	3	3	1	2	9.06279e-006	2.35733e-004	0.	0.	1.72222	0.	0.	1.	0.	0.	0.	24.	
2.76628	59.5485	84	0	1	4	4	1	2	9.51994e-006	2.35733e-004	0.	0.	1.83333	0.	0.	1.	0.	0.	0.	24.	
2.78334	58.6295	85	0	1	4	4	1	3	1.02057e-005	6.35203e-004	0.	0.	2.	0.	0.	1.	0.	0.	0.	36.	
2.80014	59.5229	86	0	2	4	4	2	3	1.23789e-005	6.35203e-004	0.	0.	2.16667	0.	0.	1.	0.	0.	0.	36.	
2.81725	58.4454	87	0	2	4	4	2	3	1.48425e-005	6.35203e-004	0.	0.	2.38889	0.	0.	1.	0.	0.	0.	48.	
2.83399	59.7548	88	0	2	4	4	2	3	1.73062e-005	6.35203e-004	0.	0.	2.61111	0.	0.	1.	0.	0.	0.	48.	
2.85124	57.9485	89	0	2	4	4	2	3	2.03857e-005	6.35203e-004	0.	0.	2.88889	0.	0.	1.	0.	0.	0.	60.	
2.86791	59.9787	90	0	2	4	4	2	3	2.34653e-005	6.35203e-004	0.	0.	3.16667	0.	0.	1.	0.	0.	0.	60.	
2.88513	58.0765	91	0	2	4	4	2	3	2.65448e-005	6.35203e-004	0.	0.	3.44444	0.	0.	1.	0.	0.	0.	60.	
2.90189	59.6912	92	0	2	4	4	2	3	2.96244e-005	6.35203e-004	0.	0.	3.72222	0.	0.	1.	0.	0.	0.	60.	
2.91923	57.646	93	0	2	5	5	2	3	3.27039e-005	6.35203e-004	0.	0.	4.	0.	0.	1.	0.	0.	0.	60.	
2.93591	59.9548	94	0	2	5	5	2	4	3.57835e-005	1.26003e-003	0.	0.	4.27778	0.	0.	1.	0.	0.	0.	60.	
2.95263	59.8195	95	0	3	5	5	3	4	4.40233e-005	1.26003e-003	0.	0.	4.55556	0.	0.	1.	0.	0.	0.	60.	
2.9698	58.244	96	0	3	5	5	3	4	5.01321e-005	1.26003e-003	0.	0.	4.83333	0.	0.	1.	0.	0.	0.	60.	
2.98687	58.5963	97	0	3	5	5	3	4	5.62408e-005	1.26003e-003	0.	0.	5.11111	0.	0.	1.	0.	0.	0.	60.	
3.00355	59.9472	98	0	3	5	5	3	4	6.23496e-005	1.26003e-003	0.	0.	5.38889	0.	0.	1.	0.	0.	0.	60.	
3.02039	59.3852	99	0	3	5	5	3	4	6.84584e-005	1.26003e-003	0.	0.	5.66667	0.	0.	1.	0.	0.	0.	60.	
3.03756	58.2225	100	0	3	5	5	3	4	7.45672e-005	1.26003e-003	0.	0.	5.94444	0.	0.	1.	0.	0.	0.	60.	
3.05438	59.463	101	0	3	6	6	3	5	8.06759e-005	2.08243e-003	0.	0.	6.22222	0.	0.	1.	0.	0.	0.	60.	
3.07133	58.9834	102	0	4	6	6	4	5	9.11421e-005	2.08243e-003	0.	0.	6.5	0.	0.	1.	0.	0.	0.	60.	
3.08828	59.0002	103	0	4	6	6	4	5	1.01238e-004	2.08243e-003	0.	0.	6.77778	0.	0.	1.	0.	0.	0.	60.	
3.10532	58.6814	104	0	4	6	6	4	5	1.11334e-004	2.08243e-003	0.	0.	7.05556	0.	0.	1.	0.	0.	0.	60.	
3.12234	58.7783	105	0	4	6	6	4	5	1.2143e-004	2.08243e-003	0.	0.	7.33333	0.	0.	1.	0.	0.	0.	60.	
3.13909	59.6988	106	0	4	6	6	4	5	1.31526e-004	2.08243e-003	0.	0.	7.61111	0.	0.	1.	0.	0.	0.	60.	
3.15704	55.7025	107	0	4	6	6	4	5	1.41622e-004	2.08243e-003	0.	0.	7.88889	0.	0.	1.	0.	0.	0.	60.	
3.19025	30.112	108	0	4	7	7	4	5	1.51718e-004	2.08243e-003	0.	0.	8.16667	0.	0.	1.	0.	0.	0.	60.	
3.20732	58.5642	109	0	4	7	7	4	6	1.61814e-004	3.1328e-003	0.	0.	8.44444	0.	0.	1.	0.	0.	0.	60.	
3.22502	56.4958	110	0	5	7	7	5	6	1.79731e-004	3.1328e-003	0.	0.	8.72222	0.	0.	1.	0.	0.	0.	60.	
3.24165	60.1541	111	0	5	7	7	5	6	1.94919e-004	3.1328e-003	0.	0.	9.	0.	0.	1.	0.	0.	0.	60.	
3.25868	58.7116	112	0	5	7	7	5	6	2.10107e-004	3.1328e-003	0.	0.	9.27778	0.	0.	1.	0.	0.	0.	60.	
3.27536	59.97	113	0	5	7	7	5	6	2.25296e-004	3.1328e-003	0.	0.	9.55556	0.	0.	1.	0.	0.	0.	60.	
3.2924	58.6565	114	0	5	7	7	5	6	2.40484e-004	3.1328e-003	0.	0.	9.83333	0.	0.	1.	0.	0.	0.	60.	
3.30955	58.3291	115	0	5	8	8	5	6	2.55672e-004	3.1328e-003	0.	0.	10.1111	0.	0.	1.	0.	0.	0.	60.	
3.32665	58.4722	116	0	5	8	8	5	7	2.7086e-004	4.40274e-003	0.	0.	10.3889	0.	0.	1.	0.	0.	0.	60.	
3.34365	58.8336	117	0	6	8	8	6	7	2.92406e-004	4.40274e-003	0.	0.	10.6667	0.	0.	1.	0.	0.	0.	60.	
3.35965	62.4964	118	0	6	8	8	6	7	3.13751e-004	4.40274e-003	0.	0.	10.9444	0.	0.	1.	0.	0.	0.	60.	
3.37637	59.8033	119	0	6	8	8	6	7	3.35096e-004	4.40274e-003	0.	0.	11.2222	0.	0.	1.	0.	0.	0.	60.	
3.39325	59.2567	120	0	6	8	8	6	7	3.56441e-004	4.40274e-003	0.	0.	11.5	0.	0.	1.	0.	0.	0.	60.	
3.41025	58.8096	121	0	6	8	8	6	7	3.77786e-004	4.40274e-003	0.	0.	11.7778	0.	0.	1.	0.	0.	0.	60.	
3.42722	58.9121	122	0	6	8	8	6	7	3.99131e-004	4.40274e-003	0.	0.	12.0556	0.	0.	1.	0.	0.	0.	60.	
3.44411	59.2217	123	0	6	9	9	6	7	4.20476e-004	4.40274e-003	0.	0.	12.3333	0.	0.	1.	0.	0.	0.	60.	
3.46119	58.5404	124	0	6	9	9	6	8	4.41821e-004	5.89687e-003	0.	0.	12.6111	0.	0.	1.	0.	0.	0.	60.	
3.47808	59.2259	125	0	7	9	9	7	8	4.74628e-004	5.89687e-003	0.	0.	12.8889	0.	0.	1.	0.	0.	0.	60.	
3.49504	58.9519	126	0	7	9	9	7	8	5.03217e-004	5.89687e-003	0.	0.	13.1667	0.	0.	1.	0.	0.	0.	60.	
3.51201	58.9278	127	0	7	9	9	7	8	5.31806e-004	5.89687e-003	0.	0.	13.4444	0.	0.	1.	0.	0.	0.	60.	
3.52884	59.399	128	0	7	9	9	7	8	5.60395e-004	5.89687e-003	0.	0.	13.7222	0.	0.	1.	0.	0.	0.	60.	
3.54621	57.5679	129	0	7	9	9	7	8	5.88984e-004	5.89687e-003	0.	0.	14.	0.	0.	1.	0.	0.	0.	60.	
3.56366	57.3169	130	0	7	10	10	7	8	6.17572e-004	5.89687e-003	0.	0.	14.2778	0.	0.	1.	0.	0.	0.	60.	
3.58064	58.911	131	0	7	10	10	7	9	6.46161e-004	7.6266e-003	0.	0.	14.5556	0.	0.	1.	0.	0.	0.	60.	
3.59766	58.7355	132	0	8	10	10	8	9	6.84688e-004	7.6266e-003	0.	0.	14.8333	0.	0.	1.	0.	0.	0.	60.	
3.61366	62.5129	133	0	8	10	10	8	9	7.21663e-004	7.6266e-003	0.	0.	15.1111	0.	0.	1.	0.	0.	0.	60.	
3.63074	58.5446	134	0	8	10	10	8	9	7.58638e-004	7.6266e-003	0.	0.	15.3889	0.	0.	1.	0.	0.	0.	60.	
3.64756	59.4524	135	0	8	10	10	8	9	7.95613e-004	7.6266e-003	0.	0.	15.6667	0.	0.	1.	0.	0.	0.	60.	
3.66509	57.0494	136	0	8	10	10	8	9	8.32587e-004	7.6266e-003	0.	0.	15.9444	0.	0.	1.	0.	0.	0.	60.	
3.68267	56.8809	137	0	8	11	11	8	9	8.69562e-004	7.6266e-003	0.	0.	16.2222	0.	0.	1.	0.	0.	0.	60.	
3.69969	58.7616	138	0	8	11	11	8	9	9.06537e-004	7.6266e-003	0.	0.	16.5	0.	0.	1.	0.	0.	0.	60.	
3.71565	62.6311	139	0	8	11	11	8	10	9.43512e-004	9.59011e-003	0.	0.	16.7778	0.	0.	1.	0.	0.	0.	60.	
3.73274	58.5425	140	0	9	11	11	9	10	9.98009e-004	9.59011e-003	0.	0.	17.0556	0.	0.	1.	0.	0.	0.	60.	
3.74966	59.0686	141	0	9	11	11	9	10	1.0445e-003	9.59011e-003	0.	0.	17.3333	0.	0.	1.	0.	0.	0.	60.	
3.76667	58.8085	142	0	9	11	11	9	10	1.091e-003	9.59011e-003	0.	0.	17.6111	0.	0.	1.	0.	0.	0.	60.	
3.78372	58.6544	143	0	9	11	11	9	10	1.13749e-003	9.59011e-003	0.	0.	17.8889	0.	0.	1.	0.	0.	0.	60.	
3.80067	58.9855	144	0	9	11	11	9	10	1.18399e-003	9.59011e-003	0.	0.	18.1667	0.	0.	1.	0.	0.	0.	60.	
3.81735	59.9711	145	0	9	12	12	9	10	1.23048e-003	9.59011e-003	0.	0.	18.4444	0.	0.	1.	0.	0.	0.	60.	
3.83439	58.6607	146	0	9	12	12	9	11	1.27697e-003	1.18059e-002	0.	0.	18.7222	0.	0.	1.	0.	0.	0.	60.	
3.85156	58.2501	147	0	10	12	12	10	11	1.34011e-003	1.18059e-002	0.	0.	19.	0.	0.	1.	0.	0.	0.	60.	
3.86867	58.4526	148	0	10	12	12	10	11	1.39734e-003	1.18059e-002	0.	0.	19.2778	0.	0.	1.	0.	0.	0.	60.	
3.88568	58.7699	149	0	10	12	12	10	11	1.45458e-003	1.18059e-002	0.	0.	19.5556	0.	0.	1.	0.	0.	0.	60.	
3.90267	58.8838	150	0	10	12	12	10	11	1.51182e-003	1.18059e-002	0.	0.	19.8333	0.	0.	1.	0.	0.	0.	60.	
3.91967	58.8044	151	0	10	12	12	10	11	1.56905e-003	1.18059e-002	0.	0.	20.1111	0.	0.	1.	0.	0.	0.	60.	
3.93664	58.9205	152	0	10	13	13	10	11	1.62629e-003	1.18059e-002	0.	0.	20.3889	0.	0.	1.	0.	0.	0.	60.	
3.9537	58.6357	153	0	10	13	13	10	12	1.68353e-003	1.42588e-002	0.	0.	20.6667	0.	0.	1.	0.	0.	0.	60.	
3.97068	58.888	154	0	11	13	13	11	12	1.75633e-003	1.42588e-002	0.	0.	20.9444	0.	0.	1.	0.	0.	0.	60.	
3.98669	62.4764	155	0	11	13	13	11	12	1.82546e-003	1.42588e-002	0.	0.	21.2222	0.	0.	1.	0.	0.	0.	60.	
4.00343	59.7192	156	0	11	13	13	11	12	1.89459e-003	1.42588e-002	0.	0.	21.5	0.	0.	1.	0.	0.	0.	60.	
4.02048	58.6638	157	0	11	13	13	11	12	1.96372e-003	1.42588e-002	0.	0.	21.7778	0.	0.	1.	0.	0.	0.	60.	
4.03846	55.6221	158	0	11	13	13	11	12	2.03284e-003	1.42588e-002	0.	0.	22.0556	0.	0.	1.	0.	0.	0.	60.	
4.05468	61.6371	159	0	11	14	14	11	12	2.10197e-003	1.42588e-002	0.	0.	22.3333	0.	0.	1.	0.	0.	0.	60.	
4.07168	58.8242	160	0	11	14	14	11	13	2.1711e-003	1.69674e-002	0.	0.	22.6111	0.	0.	1.	0.	0.	0.	60.	
4.08848	59.5293	161	0	11	14	14	11	13	2.25496e-003	1.69674e-002	0.	0.	22.8889	0.	0.	1.	0.	0.	0.	60.	
4.10523	59.6816	162	0	12	14	14	12	13	2.33722e-003	1.69674e-002	0.	0.	23.1667	0.	0.	1.	0.	0.	0.	60.	
4.12209	59.3182	163	0	12	14	14	12	13	2.41948e-003	1.69674e-002	0.	0.	23.4444	0.	0.	1.	0.	0.	0.	60.	
4.13911	58.7585	164	0	12	14	14	12	13	2.50174e-003	1.69674e-002	0.	0.	23.7222	0.	0.	1.	0.	0.	0.	60.	
4.15612	58.7908	165	0	12	14	14	12	13	2.584e-003	1.69674e-002	0.	0.	24.	0.	0.	1.	0.	0.	0.	60.	
4.17305	59.0781	166	0	12	15	15	12	13	2.66626e-003	1.69674e-002	0.	0.	24.2778	0.	0.	1.	0.	0.	0.	60.	
4.19027	58.046	167	0	12	15	15	12	13	2.74852e-003	1.69674e-002	0.	0.	24.5556	0.	0.	1.	0.	0.	0.	60.	
4.20791	56.7066	168	0	12	15	15	12	14	2.83078e-003	1.99371e-002	0.	0.	24.8333	0.	0.	1.	0.	0.	0.	60.	
4.22503	58.4186	169	0	13	15	15	13	14	2.94163e-003	1.99371e-002	0.	0.	25.1111	0.	0.	1.	0.	0.	0.	60.	
4.24169	60.0255	170	0	13	15	15	13	14	3.03829e-003	1.99371e-002	0.	0.	25.3889	0.	0.	1.	0.	0.	0.	60.	
4.25878	58.5011	171	0	13	15	15	13	14	3.13495e-003	1.99371e-002	0.	0.	25.6667	0.	0.	1.	0.	0.	0.	60.	
4.27548	59.8952	172	0	13	15	15	13	14	3.2316e-003	1.99371e-002	0.	0.	25.9444	0.	0.	1.	0.	0.	0.	60.	
4.29259	58.4392	173	0	13	16	16	13	14	3.32826e-003	1.99371e-002	0.	0.	26.2222	0.	0.	1.	0.	0.	0.	60.	
4.30938	59.5539	174	0	13	16	16	13	14	3.42492e-003	1.99371e-002	0.	0.	26.5	0.	0.	1.	0.	0.	0.	60.	
4.32635	58.9152	175	0	13	16	16	13	15	3.52158e-003	2.31594e-002	0.	0.	26.7778	0.	0.	1.	0.	0.	0.	60.	
4.34364	57.8382	176	0	14	16	16	14	15	3.64794e-003	2.31594e-002	0.	0.	27.0556	0.	0.	1.	0.	0.	0.	60.	
4.36068	58.7012	177	0	14	16	16	14	15	3.76022e-003	2.31594e-002	0.	0.	27.3333	0.	0.	1.	0.	0.	0.	60.	
4.3767	62.4258	178	0	14	16	16	14	15	3.8725e-003	2.31594e-002	0.	0.	27.6111	0.	0.	1.	0.	0.	0.	60.	
4.39369	58.8388	179	0	14	16	16	14	15	3.98478e-003	2.31594e-002	0.	0.	27.8889	0.	0.	1.	0.	0.	0.	60.	
4.41067	58.9152	180	0	14	17	17	14	15	4.09706e-003	2.31594e-002	0.	0.	28.1667	0.	0.	1.	0.	0.	0.	60.	
4.42769	58.7335	181	0	14	17	17	14	15	4.20934e-003	2.31594e-002	0.	0.	28.4444	0.	0.	1.	0.	0.	0.	60.	
4.4447	58.7971	182	0	14	17	17	14	16	4.32162e-003	2.66676e-002	0.	0.	28.7222	0.	0.	1.	0.	0.	0.	60.	
4.4617	58.8357	183	0	15	17	17	15	16	4.46569e-003	2.66676e-002	0.	0.	29.	0.	0.	1.	0.	0.	0.	60.	
4.47859	59.1995	184	0	15	17	17	15	16	4.59498e-003	2.66676e-002	0.	0.	29.2778	0.	0.	1.	0.	0.	0.	60.	
4.49571	58.4145	185	0	15	17	17	15	16	4.72427e-003	2.66676e-002	0.	0.	29.5556	0.	0.	1.	0.	0.	0.	60.	
4.5127	58.8587	186	0	15	18	18	15	16	4.98284e-003	2.66676e-002	0.	0.	30.1111	0.	0.	1.	0.	0.	0.	60.	
4.5297	58.8023	187	0	15	18	18	15	16	5.11213e-003	2.66676e-002	0.	0.	30.3889	0.	0.	1.	0.	0.	0.	60.	
4.5467	58.8232	188	0	15	18	18	15	17	5.24142e-003	3.04253e-002	0.	0.	30.6667	0.	0.	1.	0.	0.	0.	60.	
4.56368	58.9173	189	0	16	18	18	16	17	5.40509e-003	3.04253e-002	0.	0.	30.9444	0.	0.	1.	0.	0.	0.	60.	
4.58066	58.8681	190	0	16	18	18	16	17	5.5526e-003	3.04253e-002	0.	0.	31.2222	0.	0.	1.	0.	0.	0.	60.	
4.59771	58.6492	191	0	16	18	18	16	17	5.7001e-003	3.04253e-002	0.	0.	31.5	0.	0.	1.	0.	0.	0.	60.	
